PRODUCT_ID;WAREHOUSE_ID;STOCK;STORAGE_LOCATION
4054;1;48;008FF52
4055;1;719;004YI12
4055;2;600;007DO66
4059;1;842;001PY23
4060;1;669;006NI91
4061;1;735;006IV74
4061;2;85;009VX15
4063;1;406;006UY89
4063;2;240;002EH12
4064;2;584;003FY27
4065;2;427;008EK73
4066;1;168;009HF30
4067;1;776;008OI31
4069;1;627;006KP76
4070;1;888;008SR10
4070;2;520;001XE13
4071;2;91;006JP57
4072;1;972;004SS04
4072;2;927;005HB73
4073;1;555;009UD93
4074;2;163;006YQ34
4075;1;212;009SX30
4075;2;440;008DE83
4077;1;728;003CU20
4077;2;239;006XZ51
4078;1;2;002EY94
4079;1;410;009MA96
4079;2;851;006EO65
4081;1;548;009SH87
4081;2;950;004RK14
4082;1;82;003AI04
4082;2;472;009GU79
4083;2;991;009ZV84
4084;1;721;008WT63
4084;2;561;009ZO41
4085;2;401;004ZD34
4087;2;912;007CJ67
4088;1;730;005AP07
4090;2;512;006IV10
4091;1;852;004KN13
4093;2;849;002IY46
4094;1;271;006HW44
4094;2;920;003BG70
4095;1;297;001NO01
4096;1;955;001ZP27
4096;2;232;004HH56
4097;1;103;007QQ35
4098;2;499;005KZ40
4101;1;658;004WP86
4101;2;906;008UO22
4102;2;971;005CR58
4103;1;143;008OL47
4103;2;64;006WW52
4104;1;300;007VN12
4105;1;144;008VS02
4105;2;352;003SO36
4106;1;695;003SW90
4107;1;305;004LD99
4107;2;597;001IO33
4108;2;838;008OR93
4109;1;22;002GR66
4109;2;179;009EB50
4110;2;229;007GZ49
4112;2;887;006MZ21
4113;1;14;001LQ89
4115;1;829;009UR45
4115;2;64;007SY35
4116;1;687;003SK21
4117;2;853;007EJ02
4118;1;484;006PI46
4118;2;355;006GA96
4119;2;546;009WZ22
4120;1;609;006BK58
4122;1;23;005UP55
4122;2;425;008DC06
4123;1;328;004UP75
4124;2;519;007TN76
4125;1;149;006AQ36
4125;2;420;009JY48
4126;2;338;005CS70
4127;1;604;007PR90
4130;2;679;004AW58
4131;2;864;006AB77
4132;2;145;001MU29
4135;2;794;002AZ48
4136;1;484;007CK55
4137;2;634;005UB43
4139;1;846;001QR88
4139;2;272;002BY13
4140;1;767;008FT38
4140;2;86;006BM20
4141;1;933;005EP34
4141;2;366;005UM02
4142;2;377;003SZ27
4143;1;665;001IZ30
4146;2;463;008VD34
4147;1;890;009LJ32
4148;1;962;001DS96
4148;2;946;003ND61
4149;1;442;004NW86
4150;1;955;005KN71
4151;1;846;006LD69
4151;2;411;007TB16
4152;1;376;005TO66
4152;2;865;006IZ92
4153;1;342;002YF93
4153;2;843;001QL80
4154;1;792;002JC36
4154;2;907;007RP46
4156;1;396;001CX49
4157;2;547;005OP78
4158;2;552;008WU64
4159;2;193;008OP58
4160;2;96;009DD74
4162;1;129;001QE49
4163;1;721;004BW64
4164;1;369;004UB41
4166;1;115;001YE75
4167;1;144;005LA53
4167;2;850;005SD49
4169;2;784;009RD46
4170;2;430;008SX15
4172;1;188;009IC67
4172;2;902;003KM94
4173;1;655;005OY41
4175;1;41;002RL64
4176;1;70;002GO63
4177;1;397;005QF47
4177;2;791;006EH11
4178;1;134;009WO41
4179;2;184;007LX42
4180;2;456;009RV42
4181;1;948;007RO76
4182;1;955;009HE73
4182;2;444;009OD64
4184;2;337;002UM25
4188;2;461;004PQ57
4189;2;647;005OJ65
4190;1;669;009KM29
4190;2;974;005QK97
4191;2;190;006RP08
4192;1;718;005GS60
4192;2;847;005HV06
4193;1;5;009EM32
4193;2;52;003WZ62
4194;2;817;003NR25
4195;1;327;008FD63
4196;1;249;005IN05
4196;2;712;007ZJ60
4197;1;182;004SQ35
4198;1;13;005YT14
4198;2;793;002SA41
4199;2;147;004WD62
4201;1;917;009ZB09
4201;2;489;001IG54
4202;1;927;001RY27
4203;1;302;002EP98
4204;1;909;002MW57
4207;1;416;007GB95
4208;2;910;009HU05
4209;2;982;007PF90
4210;1;556;004PV02
4210;2;916;009EZ97
4211;2;895;006EY16
4212;2;952;006EL46
4213;2;969;003AV01
4214;1;559;004GW28
4215;1;659;008RZ21
4216;2;431;005RW90
4217;1;653;006JD44
4218;1;71;005LG92
4218;2;699;005TF80
4219;1;272;005YC75
4220;1;7;002WC01
4221;1;970;009MJ75
4225;1;244;008PN56
4226;1;16;002DJ95
4227;2;853;009PY93
4229;1;354;009WM12
4229;2;233;001QL60
4230;2;872;005DN33
4231;1;482;009KT84
4231;2;550;003OF85
4232;1;954;005FQ99
4232;2;202;006NR66
4233;1;133;006KN70
4233;2;681;008II85
4234;1;501;001LK63
4236;1;75;006YO33
4236;2;915;009RZ80
4240;1;665;001XE46
4240;2;283;006BA84
4241;2;781;009DB48
4242;1;347;004EW26
4243;1;960;003GF01
4244;1;768;005TX33
4244;2;976;003WU65
4245;1;174;007FN49
4246;2;483;001WX53
4247;1;654;002QS52
4247;2;198;008NR67
4250;1;644;006CE09
4250;2;413;002YW31
4251;1;834;006YN79
4251;2;810;002BM09
4252;1;811;002KX75
4252;2;237;002UF82
4255;1;732;006QZ98
4255;2;820;007WW98
4257;2;746;002MN58
4258;2;433;002AX14
4259;1;714;005PQ36
4259;2;841;006GE34
4261;1;70;002KC95
4262;1;724;006XO82
4263;1;549;009FW29
4263;2;971;002HF55
4264;2;980;004TF54
4267;1;35;001VS41
4269;1;319;009WX63
4269;2;158;004FC12
4271;1;830;001OT69
4273;2;200;004OX07
4276;1;842;006MI72
4277;2;209;003OP05
4278;2;910;007YR62
4279;2;670;004WR14
4283;1;809;007DT53
4283;2;911;002YT82
4284;2;389;004EM41
4287;1;416;004RD17
4288;1;210;007NW96
4288;2;973;009NW71
4289;2;795;002HM57
4291;1;219;001QJ24
4291;2;548;007GN72
4292;1;179;004RJ90
4296;1;399;002AC96
4297;2;801;003VI82
4299;2;236;005NR32
4300;1;15;005TW15
4300;2;467;007EF39
4301;1;894;006OE72
4302;1;771;003DP56
4304;2;132;006YV21
4305;2;31;002UK53
4306;2;96;006IQ55
4307;1;600;009NA65
4307;2;752;007RD54
4308;1;113;003CM68
4309;2;95;003ZD31
4310;1;908;002UO09
4311;1;742;001ZZ84
4311;2;243;002PC58
4312;1;20;001YA97
4312;2;497;007NT19
4313;1;324;008SV84
4313;2;350;001DL47
4314;1;535;006HM60
4314;2;814;005HI81
4316;1;521;003GG91
4316;2;592;006FA64
4317;1;564;006YS32
4318;1;849;007KU29
4319;1;980;005NX62
4320;1;296;004NT83
4320;2;749;008TS42
4324;1;613;006VM40
4324;2;176;009KZ01
4326;2;419;003TM99
4328;1;187;007YK79
4329;1;799;005KL49
4330;1;156;005DO36
4331;1;135;008NJ68
4332;1;529;008OE64
4332;2;949;002ZR41
4333;1;291;005VE14
4334;1;434;002SU24
4336;2;907;003CX07
4339;1;21;002UK92
4340;2;113;001RB31
4341;1;792;006JC31
4341;2;892;009LI55
4343;1;60;002WK67
4344;2;935;006NW63
4345;1;820;009QH30
4345;2;44;006TF34
4346;1;942;008MY29
4347;2;435;007NR29
4348;2;461;006MG32
4349;1;760;008HB24
4349;2;690;007ZM48
4350;1;421;005YM66
4351;1;946;005VY34
4351;2;935;002LU50
4352;1;866;008YL13
4355;1;699;008LP32
4357;1;971;003QL38
4357;2;50;006ZQ98
4358;1;272;007CC47
4360;1;626;003HT89
4364;2;300;007KO36
4365;2;945;004LD88
4366;1;116;002EV51
4367;1;318;002MT20
4367;2;698;006ZZ81
4368;1;247;002IN37
4369;1;730;007EL56
4369;2;909;008NO42
4370;1;411;007HF43
4371;2;9;009QH87
4372;1;965;003RZ41
4373;2;493;005XE08
4374;1;381;007MG19
4377;1;482;001GP65
4377;2;808;006IX93
4378;1;593;007YJ94
4378;2;754;008GW92
4379;2;14;002AU47
4380;1;302;004CF01
4380;2;108;005ZM60
4381;1;90;004SV30
4381;2;47;001SP97
4383;1;194;007PN77
4385;2;624;005ZR10
4386;1;981;005MH46
4387;1;623;008QR69
4387;2;342;005DL81
4388;1;97;003HE20
4388;2;406;004FB24
4389;1;205;005YR80
4390;1;26;003XI40
4390;2;66;002HH94
4391;2;240;005JG66
4392;1;654;006JN66
4393;1;14;007GS54
4394;2;419;008JX79
4395;1;503;007BO62
4395;2;83;003UO19
4396;2;39;008EL17
4397;2;915;003KP49
4398;1;643;003BB05
4399;2;685;007NN67
4400;2;667;006YF20
4401;1;356;001EQ23
4402;2;158;008OX78
4404;2;648;007TY88
4405;1;818;009LD63
4406;1;213;008MY24
4406;2;499;004KQ50
4407;1;897;008GI75
4408;1;337;002NL19
4408;2;741;005PR62
4409;1;341;004AF62
4410;2;250;009JE05
4411;2;440;002SN02
4412;1;180;006LF53
4412;2;144;006NR60
4413;2;629;008FM27
4414;1;69;009IG56
4415;1;46;003CZ74
4415;2;862;008YU08
4417;2;108;005LB06
4418;1;984;005HB30
4419;1;899;003BN34
4419;2;743;002IJ07
4421;1;911;004VW28
4422;1;671;001NO39
4422;2;125;005JG90
4423;1;569;004VI42
4423;2;188;003BI15
4425;2;349;009EX58
4426;1;302;005PV85
4426;2;266;006KM76
4427;2;997;009PH18
4429;1;184;001EK75
4429;2;507;008OY08
4430;1;4;008YX34
4430;2;720;006BX18
4431;1;781;003OU64
4431;2;23;006KZ26
4432;1;162;004YZ03
4432;2;15;006ZJ12
4433;1;475;003LS24
4434;1;336;006OI59
4434;2;49;002JO74
4435;2;169;006QC08
4436;2;742;009RO42
4437;1;887;005BM01
4437;2;391;001NY98
4439;2;802;004TF61
4440;2;469;005ZR08
4441;2;281;007TI96
4442;1;640;002TR12
4442;2;315;009TL75
4443;2;861;005YJ23
4445;2;475;002DF52
4446;1;20;002GH50
4447;1;655;002AQ15
4447;2;867;009ZR09
4449;2;930;009OX32
4450;1;411;001PF86
4451;2;882;001JR14
4451;1;252;005BJ85
4452;1;553;003FC67
4452;2;520;009WB93
4453;1;172;001TP12
4454;1;553;003MR06
4454;2;354;002GM44
4455;1;504;004SU05
4455;2;590;008WG72
4456;1;176;006PT87
4456;2;194;005DB83
4457;2;327;003YA50
4459;1;103;001TK94
4459;2;585;001NO77
4460;2;237;001VH58
4461;1;414;005MD71
4461;2;883;004WF05
4463;2;861;008UN74
4465;2;905;004JO82
4467;1;888;004VG28
4467;2;408;004PK45
4469;1;234;002UP74
4470;1;432;004KM22
4471;2;410;009WR54
4472;1;456;001WI01
4472;2;491;002SX19
4473;1;650;009WA04
4474;2;221;005TY32
4475;1;208;003AU14
4476;1;296;002MR29
4477;1;334;002RO47
4477;2;359;005SG82
4478;1;773;008JT77
4478;2;873;007ET48
4479;1;262;009TW18
4479;2;816;009JD86
4480;2;866;007YY47
4483;1;58;006OA02
4484;1;282;009VU03
4484;2;220;008FC11
4486;1;250;006GT85
4486;2;47;009GO36
4487;1;813;004KI93
4489;1;311;008XN55
4489;2;648;007MT46
4490;1;323;008NK81
4490;2;793;001UL35
4491;1;754;006TE67
4491;2;716;001NU07
4492;1;1;006OW57
4494;1;659;002JT73
4494;2;618;008XO29
4495;1;522;004NR91
4495;2;969;007QX80
4496;1;917;008DY73
4496;2;913;004UC45
4497;1;213;001HY99
4498;1;47;008FV14
4498;2;237;007PL85
4500;1;446;006XB54
4501;1;992;004BH91
4502;1;312;008AO43
4503;1;332;007GZ15
4505;2;535;006JT74
4506;2;770;006HA90
4508;2;614;007GV40
4510;1;549;001XB91
4510;2;854;003RS36
4512;1;823;001VC36
4512;2;40;008ZA74
4513;1;618;007FD64
4513;2;425;007XX01
4514;1;136;004IQ73
4514;2;744;009KX89
4515;1;501;004TS06
4516;1;52;003JD11
4516;2;662;006FJ84
4518;1;907;008GC18
4518;2;508;007LC45
4519;1;502;005VB29
4519;2;360;007DD60
4521;1;631;005MU91
4522;1;708;006AX13
4522;2;615;002KP77
4524;1;369;001DX94
4525;1;749;006VA25
4525;2;943;001QH59
4527;1;279;003MB45
4528;1;69;006NS98
4529;1;82;002RO29
4531;1;806;007ZH87
4531;2;869;004TQ72
4532;1;424;007GJ49
4533;1;746;001FZ97
4536;1;716;001FC05
4537;1;351;004DM04
4537;2;610;007VD10
4538;1;310;005MK31
4538;2;352;002HR67
4539;1;983;006QI55
4540;2;716;003IH55
4542;1;195;009HE71
4542;2;697;007YR58
4544;2;439;009QY01
4545;1;141;006LJ55
4545;2;606;003MI82
4546;1;22;007YZ66
4546;2;674;005SZ74
4547;1;143;001KD93
4547;2;81;005AR34
4548;1;405;008GY05
4552;1;586;004FW85
4553;1;172;008PH97
4555;1;448;003GX05
4555;2;408;002BR16
4557;2;559;001IN86
4558;2;652;001IO95
4559;2;576;004FM90
4560;1;453;009ED51
4560;2;515;004TT36
4562;1;986;002NI90
4562;2;182;009ZH67
4564;1;711;005FO57
4564;2;636;008XE86
4565;1;811;006QD92
4565;2;278;009SA47
4567;1;117;003DX46
4568;1;869;001FX92
4568;2;128;006IO47
4569;2;685;003JZ51
4570;1;412;004XU50
4571;1;159;009NB30
4571;2;991;004LE53
4572;2;60;001FA29
4573;2;51;003RS57
4577;2;102;007KH19
4580;1;739;002DP21
4581;1;962;005EB69
4581;2;560;001IB55
4582;1;956;002WC84
4582;2;869;008SL76
4585;1;406;006GG41
4586;2;172;007LU55
4587;1;579;004TL97
4588;1;521;005PP20
4589;2;856;003JS24
4590;1;51;001KF85
4592;1;890;008DB11
4592;2;906;005QI99
4593;1;564;008TQ17
4594;2;852;003OR58
4595;2;889;002RJ37
4597;2;824;007CY37
4599;1;509;001SH67
4600;1;492;007EZ06
4601;1;388;005GF90
4601;2;95;001BR33
4603;2;322;006NW79
4604;1;386;003EX58
4606;2;381;007XC06
4607;2;459;004GE07
4610;1;930;003IT78
4610;2;160;006UA65
4611;1;45;001OG94
4611;2;751;003EK09
4612;1;593;009LG52
4612;2;716;006BB86
4613;1;716;001YN94
4614;2;282;005CV11
4617;2;176;007VB84
4618;1;666;002UK12
4620;1;989;008CX44
4621;1;128;001OF78
4621;2;466;005DT02
4622;1;546;001SB16
4623;1;321;007BS69
4623;2;250;008WP35
4625;2;466;003IT58
4626;1;256;001MK08
4627;1;854;008FQ39
4627;2;565;001UN90
4628;1;321;009HL79
4628;2;841;009XY99
4629;1;116;005LT03
4629;2;571;003IZ34
4630;2;825;004ZX66
4631;2;756;007MF72
4632;2;689;001XN20
4633;2;15;002AP65
4633;1;631;006TS70
4637;1;396;002GW78
4637;2;452;002OC70
4639;1;265;005WQ68
4640;1;608;007WM48
4641;2;112;008LZ16
4642;1;576;006RH75
4642;2;208;003TA72
4643;2;858;009YH14
4644;1;60;003GF61
4644;2;636;003NF78
4645;1;833;003FU48
4646;2;434;008PV76
4647;2;280;002GK22
4648;2;659;001QL69
4649;1;975;003XH54
4649;2;600;006FL13
4650;2;289;005ZW38
4652;1;117;009QC09
4654;2;170;008EO81
4656;2;749;009XB85
4657;2;982;007XV66
4658;1;345;007YX94
4658;2;604;005ZH26
4659;2;894;009DW79
4660;1;475;002LD06
4661;2;917;008PD77
4662;1;961;004ZJ02
4662;2;812;003BN15
4664;1;660;009QQ02
4664;2;587;001BL29
4665;1;636;003EK99
4666;1;239;005GO93
4666;2;147;002MY43
4668;1;224;002WA05
4669;1;870;001BX66
4669;2;938;007II34
4670;1;668;001DG43
4670;2;290;007BF13
4671;1;903;001ME97
4671;2;431;007ER02
4672;1;912;006KR80
4673;2;312;006RV87
4674;1;544;004VD33
4675;2;468;009XL10
4677;2;143;008HJ11
4678;1;918;001FW84
4680;1;981;004OB80
4681;1;735;004NY69
4681;2;928;002CK34
4684;1;931;006KL15
4685;1;356;004FF37
4685;2;152;003NT85
4688;2;438;005SU15
4689;1;620;001ES08
4689;2;111;004QQ67
4690;2;870;005PG75
4691;1;527;007VS10
4693;2;49;009FW90
4694;1;141;004ZV79
4694;2;474;002SP80
4695;2;133;003RH28
4696;1;389;002AV11
4696;2;309;009WF80
4697;2;110;004HC30
4698;2;328;003UT78
4700;1;407;003OI97
4700;2;610;007SW35
4702;1;352;003WA40
4702;2;44;007LJ45
4703;1;206;005XN39
4703;2;649;003CA72
4704;1;983;007ZJ89
4704;2;546;008RC25
4705;2;541;007CH14
4706;1;803;001IB65
4706;2;222;003DK47
4707;1;496;002AG44
4708;2;118;007TP19
4711;1;205;005WW24
4711;2;695;004KT06
4712;1;510;001LU34
4713;2;482;008XF83
4714;1;790;003TF50
4714;2;554;007PL78
4715;1;122;007XM48
4715;2;652;002KW50
4716;1;317;005JT39
4717;1;845;006IZ37
4717;2;684;001YV53
4718;1;761;003NL08
4719;1;363;003IQ37
4720;1;9;004JU03
4721;1;790;005JN01
4724;1;500;005RK08
4724;2;823;009RI91
4725;2;300;004LH43
4726;1;267;002VI84
4726;2;162;004FZ07
4727;2;555;005OZ15
4730;2;188;008XM80
4731;1;260;006CZ76
4731;2;138;009KO24
4733;1;600;004MY21
4733;2;135;004CP98
4734;1;332;001UL57
4735;2;224;002US99
4736;2;228;005FE51
4737;1;827;006GA56
4737;2;223;001AO70
4738;2;988;009MB04
4739;2;635;003US41
4740;1;3;004KA76
4740;2;150;003QS43
4741;1;782;005QX84
4742;1;358;007QN84
4743;1;431;004AH67
4744;1;877;001GO64
4744;2;204;007CQ14
4746;2;301;001FC48
4747;1;728;006KS12
4747;2;679;006QA89
4748;2;451;009YC48
4749;1;462;009MY01
4750;1;891;007MC49
4751;1;198;009MR36
4751;2;296;002FQ51
4752;2;652;006YP89
4753;1;914;006UU26
4754;1;274;006GX12
4754;2;470;007RZ06
4755;1;285;008CU45
4755;2;183;001DM72
4756;2;789;009GK34
4757;2;402;005OF72
4758;1;329;009HL75
4759;1;701;005GG19
4760;2;382;007QJ74
4762;1;354;008MV88
4763;1;821;009TT35
4764;1;289;006GP93
4766;1;237;008GT03
4766;2;192;003GV30
4767;1;511;002UT08
4769;1;947;005VK76
4769;2;318;009FV31
4771;1;288;004KZ59
4772;1;323;007LE70
4772;2;136;006TB54
4773;2;899;009XN83
4774;2;674;004HV06
4776;2;521;009CV74
4781;1;506;008AD80
4781;2;588;007BN68
4782;2;289;007MP53
4783;1;228;004OE70
4784;1;277;006OM85
4785;1;31;008ZT43
4785;2;784;005NE18
4789;2;768;001DD93
4791;1;133;001DB01
4791;2;641;003JT24
4792;2;683;005LS97
4793;2;647;008LJ03
4794;2;363;005BG27
4795;1;117;006RT95
4796;1;167;002VZ89
4796;2;773;004ML38
4798;1;683;001HF81
4799;1;287;003UV26
4800;1;132;004NY88
4801;2;657;005OE24
4802;1;290;008NC52
4802;2;76;006IJ22
4804;2;462;001BF43
4805;2;385;007TJ54
4806;1;89;001AQ49
4806;2;504;002NK80
4809;2;109;006GI98
4810;1;863;007YJ15
4811;2;99;008OF04
4812;2;398;003CT35
4814;2;115;005BM96
4816;1;300;008DJ86
4819;1;345;005WO43
4819;2;2;009YN85
4820;2;660;003LC99
4821;1;791;009RJ80
4821;2;682;007MI76
4822;2;660;009BN35
4823;1;619;003UD86
4824;2;192;007EY86
4824;1;133;004LE32
4825;1;710;005HE35
4825;2;901;009NU83
4827;1;285;004KU60
4827;2;273;003NI25
4829;1;712;009KK44
4829;2;327;001KR85
4830;1;76;004OC53
4830;2;349;008EE64
4834;1;897;002YB32
4835;1;818;008WH80
4836;2;177;002JC97
4837;2;139;004CK63
4838;2;529;004OI15
4839;1;817;007QJ39
4839;2;13;003TL52
4840;2;369;006VX30
4843;2;694;004YU49
4844;1;981;001KH41
4844;2;132;009OC90
4845;1;747;007YA66
4849;1;134;002IO85
4850;1;468;003ZR06
4852;1;281;006PT51
4853;2;388;002AU29
4854;1;521;002SI48
4855;2;347;008QQ51
4857;1;667;009GE19
4859;1;468;004NX59
4859;2;708;006CO66
4860;2;52;005IR76
4864;2;61;006LA72
4866;1;519;006IU28
4867;1;274;008GD90
4867;2;717;007TN73
4868;1;252;002AL19
4869;1;164;003AS99
4869;2;57;003HU60
4870;2;90;006YC39
4871;1;212;006YH16
4871;2;670;008EF44
4872;2;351;004DL04
4874;1;366;005FE60
4874;2;536;001GE37
4875;1;218;005PC48
4875;2;449;009TE20
4876;2;751;006MJ19
4877;2;42;001WG42
4879;1;95;004ZF06
4879;2;184;005HP52
4880;1;411;001CM59
4880;2;59;005XK57
4881;2;798;002AR10
4882;1;534;003DV02
4882;2;1000;007QF41
4884;1;936;005MB04
4885;1;859;006AO60
4885;2;676;006NU71
4886;1;733;003EE37
4887;2;311;002QG40
4888;1;345;004JC48
4889;1;864;003TP92
4890;2;286;002JU70
4891;1;138;009RE70
4891;2;113;001JE43
4892;1;967;004YF51
4893;2;35;007IN51
4894;1;466;004JB92
4894;2;106;005CD91
4895;1;163;001IR84
4896;2;77;006GU03
4897;1;978;004PT18
4897;2;409;002BF04
4898;1;725;006SW93
4899;1;6;003PG23
4900;1;969;002IF96
4901;2;496;008NW18
4902;1;579;005SH18
4902;2;982;004IP01
4903;2;797;009KQ66
4904;1;37;006RX19
4905;1;474;009CM58
4906;2;456;007EA37
4907;2;437;001UW43
4908;1;817;008XU43
4909;1;362;003JQ50
4909;2;334;002VA32
4910;1;250;006ES36
4910;2;659;007YV82
4912;1;170;009UE43
4913;2;836;009HB53
4914;1;206;005YI36
4914;2;319;003US18
4916;1;524;008LH71
4916;2;287;008GG45
4917;1;791;005CH03
4919;1;813;005JG22
4919;2;629;004LB04
4920;1;384;007IG18
4922;2;906;007TM76
4923;2;797;007IM18
4926;2;547;007CX54
4927;1;6;008HD91
4927;2;258;002WG22
4929;1;890;007NV03
4930;2;529;006HF47
4931;1;251;005JH28
4931;2;797;009ZC41
4932;1;477;009BA98
4936;1;537;008XL48
4936;2;320;009JK36
4938;2;230;005WJ49
4939;1;824;008MH24
4939;2;257;003NE58
4942;2;235;002CF61
4945;1;999;007QZ48
4947;2;374;009AI67
4948;1;375;005CE67
4948;2;557;008ZB29
4949;2;116;002GP50
4951;2;371;008CW34
4952;1;338;007PF43
4952;2;77;009OZ64
4953;1;618;001SV95
4953;2;972;007WK66
4954;1;610;001AR25
4954;2;922;009OX58
4957;1;837;003OY29
4958;1;514;006PI13
4960;1;542;003AP64
4960;2;18;001QX76
4961;1;119;007QH23
4962;1;226;005ZG23
4962;2;836;006BI64
4966;2;978;005AY58
4967;2;3;002IW45
4968;1;504;006NM49
4968;2;201;002HV85
4970;2;261;003OA51
4972;1;668;006OD35
4973;1;764;001OL93
4976;2;156;007FV64
4977;1;92;004RZ28
4977;2;149;008BQ23
4978;2;63;007XF93
4979;2;582;005HN03
4980;1;817;004EX63
4980;2;78;005RS07
4981;2;909;006DA72
4982;1;325;004HJ98
4983;1;226;005DB41
4984;1;408;003AR78
4984;2;722;001TT46
4985;1;457;008VG50
4986;2;372;007WJ75
4987;1;37;009LW01
4989;1;852;002BM20
4990;1;841;004EF27
4990;2;73;002RK97
4991;2;703;005AV04
4992;1;665;002QY89
4992;2;801;002JK01
4995;1;99;008KB48
4996;2;839;007GB30
4997;1;444;002UV55
4998;1;411;008NO14
4999;1;206;007LR44
4999;2;695;004NJ68
5000;1;879;007LR01
5001;1;340;005ZE13
5001;2;318;009IZ23
5002;1;982;009DV89
5003;1;497;004MW25
5005;1;957;005JD50
5005;2;670;006KL48
5006;2;884;002WR14
5007;1;119;008LA93
5007;2;166;001DJ88
5008;2;95;008UN93
5009;1;485;009YR85
5009;2;758;003OO30
5010;2;414;009DH86
5011;1;771;006UT80
5012;2;6;005LY98
5014;1;486;007XT27
5015;1;159;006PS97
5015;2;630;005AX48
5017;2;428;007LH71
5018;1;342;005EK36
5019;1;214;001VK69
5020;1;190;008VO12
5021;1;862;003LA74
5021;2;525;002YM83
5023;2;436;003DY59
5026;1;680;006BN65
5027;1;275;002PC49
5028;1;836;002UV99
5030;1;627;003HM01
5031;2;960;007SG88
5032;1;137;005EH97
5033;2;899;007CG41
5034;2;595;005TD21
5035;2;383;008WN90
5037;1;292;002AB30
5038;1;602;003NK24
5040;2;916;008OK39
5041;1;661;002GB70
5041;2;415;001SA10
5042;1;432;003LY82
5043;1;2;006ZU68
5045;1;930;009WH49
5045;2;235;008VO11
5047;1;611;007ZZ27
5047;2;372;004WF34
5048;1;50;009PI67
5049;2;394;004QM88
5050;2;295;001ZP37
5054;1;877;004BP67
5054;2;32;008SA09
5055;1;220;004AK10
5055;2;794;006GX98
5056;1;211;006NP30
5057;1;900;005UM65
5057;2;806;002IM47
5058;1;518;003XD23
5058;2;337;005KU45
5059;2;715;009ND61
5060;1;512;008WS67
5060;2;66;005VJ51
5061;1;63;002ED69
5063;2;101;007RH02
5064;1;798;009AB07
5064;2;10;003YN21
5065;2;660;005YT95
5066;1;260;007ZF04
5067;1;653;009SG45
5068;2;61;002WX22
5070;2;864;003QI01
5071;1;319;002TG69
5072;1;58;001RY09
5072;2;67;001DS54
5073;1;338;005EV90
5073;2;109;004AM46
5074;2;723;001ED81
5076;1;378;003MW96
5078;1;28;008DE26
5080;1;55;007KO71
5080;2;984;009TX70
5082;1;896;001PK61
5082;2;266;009HU46
5083;1;888;007YQ29
5083;2;294;002XJ77
5086;1;893;001YP65
5086;2;628;007TH41
5089;1;749;004QR10
5089;2;738;001GI31
5090;1;54;001DO59
5091;2;996;009UJ78
5092;1;268;001MD99
5093;2;7;002UH64
5094;1;810;006PK25
5094;2;131;002LE16
5095;1;133;003DD45
5096;1;104;004JS74
5096;2;378;003AP81
5097;1;35;003QC05
5097;2;989;006LZ12
5098;1;786;008YB76
5098;2;996;008RO08
5100;1;363;005TT31
5100;2;504;005NF42
5101;1;162;007VC32
5102;1;360;001KA17
5104;2;361;003IT18
5106;1;878;002IU45
5108;2;893;001FM76
5109;1;723;009GH66
5110;2;355;005DN78
5111;1;580;005MZ52
5111;2;868;004FN86
5112;2;260;004IC35
5113;1;885;005HQ55
5113;2;131;008IU58
5114;1;663;003IM26
5114;2;482;007DO98
5115;2;389;006JL15
5117;2;180;001DW34
5118;1;745;009LM16
5119;1;278;009ID93
5119;2;292;009UH01
5120;1;881;006QL49
5120;2;591;004NC61
5122;2;683;006NU06
5124;1;354;001AS43
5125;1;322;008YA47
5126;1;580;007UN77
5126;2;49;009UA22
5129;2;422;009TD63
5130;1;240;004MH98
5130;2;10;001TN43
5131;1;231;006GQ43
5131;2;899;005BG80
5132;2;353;001VY80
5133;1;400;003WD89
5134;2;893;005LR43
5135;2;558;007OD29
5136;1;113;008MZ49
5137;1;107;009AW66
5138;2;620;003ID67
5139;2;269;005CO05
5140;1;976;001CQ31
5141;2;457;005QN05
5143;1;981;008PQ75
5145;1;411;001IL39
5146;1;678;002FP12
5148;1;207;001PJ02
5148;2;35;002WR30
5149;1;62;008YL66
5149;2;695;001RF37
5150;1;50;003JZ25
5150;2;426;008TF32
5153;2;618;008XN10
5154;2;309;005SE15
5155;2;927;006OL04
5156;2;573;003UD58
5157;1;877;005OI82
5159;1;269;003VO88
5160;1;517;008EE35
5160;2;711;001QJ66
5162;1;660;001GU09
5164;2;286;006FG62
5165;1;312;001HN22
5165;2;229;001UF09
5166;1;743;003PW81
5168;1;40;006NT62
5170;1;902;005QR36
5170;2;937;006CR86
5171;1;434;009IQ49
5172;1;429;002DY90
5172;2;614;009UR34
5174;2;26;008EO05
5175;2;345;005BC20
5176;1;44;002NJ86
5176;2;177;006LR82
5177;1;915;003GP63
5177;2;63;008ZR85
5179;2;15;002TX22
5184;2;521;002YU54
5185;1;898;004YC44
5185;2;525;001VD71
5187;1;595;005ZK61
5188;2;69;001MQ74
5189;1;957;009IU96
5189;2;228;003OA50
5190;2;959;006FA92
5191;1;184;008OS86
5192;1;85;004PU47
5194;1;81;001DG74
5194;2;334;003EZ13
5196;1;495;007LF17
5197;1;147;003FU93
5198;1;518;001JO63
5199;1;53;009TJ92
5199;2;43;008OX64
5200;1;545;008MV89
5200;2;206;002OW61
5201;1;733;008JW27
