PRODUCT_ID;SUPPLIER_ID;PURCHASE_PRICE
4014;52;5.97
4015;350;6.55
4015;440;6.9
4015;130;1.32
4016;69;3.37
4016;409;7.84
4016;236;4.05
4016;39;7.06
4016;193;4.45
4017;482;6.93
4017;206;7.85
4017;178;1.93
4017;442;5.54
4018;428;1.71
4018;265;3.47
4018;255;5.23
4018;321;7.09
4019;479;3.5
4019;127;5.28
4020;133;6.94
4020;152;4.2
4021;132;7.95
4021;167;3.91
4022;354;7.78
4022;57;6.06
4022;348;7.02
4023;486;3.95
4023;210;6.78
4023;12;7.15
4024;308;7.1
4024;5;6.58
4025;453;5.7
4025;181;4.62
4025;256;7.49
4025;23;3.57
4026;21;4.93
4026;39;1.52
4027;321;4.78
4027;326;3.15
4027;432;7.14
4027;492;5.11
4028;412;7.57
4028;1;2.21
4028;16;6.36
4028;414;1.08
4028;352;2.36
4029;366;6.62
4029;315;6.13
4030;5;2.71
4030;22;7.54
4030;367;7.05
4031;479;3.99
4031;420;2.06
4031;166;4.66
4032;454;4.63
4032;107;6.58
4032;492;3.54
4033;161;7.02
4033;47;4.81
4033;38;4.47
4034;37;3.89
4035;147;2.04
4035;306;2.58
4035;385;7.42
4035;416;2.85
4035;247;7.56
4036;454;1.73
4036;366;3.33
4036;19;7.67
4036;350;2.08
4036;488;2.19
4037;464;5.35
4037;476;1.61
4038;147;2.17
4038;219;1.01
4039;240;2.3
4039;311;1.79
4039;258;4.02
4040;2;7.32
4041;289;4.63
4042;44;7.56
4042;123;5.01
4042;460;6.77
4042;191;1.01
4043;64;5.86
4043;444;1.96
4043;177;7.14
4044;391;0.82
4044;252;3.72
4044;141;2.44
4045;215;5.1
4045;351;4.27
4046;87;4.63
4046;471;6.04
4047;49;1.77
4047;338;1.43
4047;456;5.59
4048;135;1.41
4048;21;3.97
4049;241;5.87
4049;384;4.73
4050;138;0.93
4050;489;0.85
4050;398;1.68
4050;87;6.33
4050;8;7.94
4051;43;4.17
4051;357;7.72
4051;415;5.74
4051;190;3.93
4051;121;1.44
4052;82;3.01
4052;348;6.23
4052;310;7.1
4052;64;2.48
4053;267;2.73
4053;168;2.3
4053;198;6.72
4054;165;3.0
4055;58;1.94
4055;253;2.45
4056;349;7.33
4056;365;6.93
4056;189;1.79
4057;219;3.63
4057;226;3.61
4058;417;1.27
4058;100;2.26
4058;141;3.47
4058;241;4.98
4058;34;5.89
4059;439;1.97
4059;207;4.92
4060;277;3.27
4061;326;7.37
4061;130;1.25
4062;495;6.68
4062;462;5.18
4063;327;2.93
4063;84;7.72
4063;207;3.6
4063;168;6.52
4064;28;6.78
4065;447;6.24
4066;431;0.97
4066;125;3.91
4066;113;5.26
4067;158;7.02
4067;187;3.19
4067;380;5.76
4067;61;5.95
4068;82;4.19
4068;363;5.31
4068;371;6.03
4068;277;6.08
4069;53;1.14
4069;387;2.93
4070;134;7.42
4070;289;6.85
4070;101;5.37
4071;110;1.43
4071;420;7.19
4071;124;1.6
4071;121;6.72
4071;273;2.24
4072;209;2.0
4072;191;7.24
4073;73;1.72
4073;252;5.33
4073;228;2.98
4074;63;3.66
4074;453;3.22
4074;48;5.89
4074;177;3.05
4075;395;1.41
4075;269;2.3
4075;339;7.97
4075;490;5.14
4075;134;2.83
4076;381;4.58
4077;187;2.17
4077;16;6.36
4077;94;4.38
4077;57;3.48
4077;126;2.45
4078;35;3.68
4079;367;1.66
4080;13;5.66
4080;101;5.66
4080;192;4.69
4080;468;0.96
4080;135;7.46
4081;394;3.81
4081;116;5.94
4081;163;3.49
4081;12;5.0
4082;442;2.09
4082;440;6.06
4082;250;5.85
4083;281;7.08
4084;370;4.65
4085;48;7.91
4085;366;7.39
4085;115;4.34
4086;491;7.16
4086;252;6.46
4086;83;4.94
4087;478;5.1
4087;126;2.04
4088;117;2.57
4088;136;6.61
4089;100;6.66
4090;23;2.94
4090;392;6.58
4090;357;6.15
4091;14;4.92
4091;149;0.96
4091;208;2.35
4091;376;2.13
4092;183;5.13
4092;121;1.77
4092;307;4.8
4092;89;2.72
4092;127;7.32
4093;493;5.61
4093;321;1.89
4093;270;5.26
4093;258;7.12
4094;58;6.44
4094;236;3.13
4094;492;5.5
4094;217;7.76
4094;12;3.53
4095;460;6.57
4095;255;6.43
4095;123;6.32
4095;463;3.84
4096;160;5.87
4096;73;6.52
4096;271;7.38
4096;74;4.79
4097;308;5.17
4097;5;4.89
4097;199;3.56
4097;424;3.09
4098;167;3.07
4099;36;5.62
4099;108;3.59
4099;272;5.25
4100;408;4.04
4100;67;1.07
4100;39;8.0
4100;91;5.25
4100;261;7.36
4101;458;8.0
4101;295;4.94
4101;353;3.2
4102;23;2.14
4102;476;4.26
4102;180;7.66
4102;340;5.43
4102;209;6.65
4103;433;3.18
4103;130;6.33
4103;443;2.08
4103;274;5.58
4103;146;7.05
4104;345;5.61
4104;172;3.89
4105;324;0.84
4105;419;6.62
4105;150;3.15
4105;317;7.46
4105;462;1.44
4106;34;1.17
4106;180;1.2
4106;479;2.87
4106;99;0.88
4106;81;4.11
4107;154;5.46
4107;483;7.92
4107;259;2.45
4108;182;3.5
4108;316;3.59
4108;220;5.17
4108;33;1.99
4108;359;7.61
4109;367;2.52
4109;165;5.01
4110;153;1.28
4111;236;6.24
4112;251;1.73
4112;46;7.72
4112;209;3.0
4112;415;1.16
4113;330;4.0
4113;192;3.07
4113;51;7.86
4114;258;4.64
4114;145;3.67
4115;430;2.71
4115;141;6.03
4115;8;6.83
4115;98;0.87
4115;497;4.97
4116;426;5.14
4116;408;3.83
4116;62;0.96
4116;449;2.73
4117;228;1.67
4117;199;3.68
4117;164;7.13
4117;85;3.16
4118;74;7.4
4118;280;4.7
4118;185;1.69
4118;416;3.45
4119;323;1.35
4119;471;2.35
4119;292;1.06
4119;457;4.11
4119;220;3.0
4120;239;3.67
4120;120;5.12
4120;225;2.73
4120;411;1.34
4121;318;2.52
4121;110;1.04
4122;100;6.37
4122;451;1.49
4122;469;1.81
4122;206;4.93
4122;289;4.47
4123;233;7.47
4124;34;3.46
4124;105;7.22
4124;169;0.8
4124;426;6.63
4124;481;4.2
4125;323;2.53
4125;34;2.3
4125;41;5.71
4125;200;0.8
4125;117;7.84
4126;255;6.97
4126;451;1.39
4126;444;2.18
4127;12;5.76
4127;330;7.23
4128;349;5.53
4128;150;2.53
4128;257;1.17
4128;217;1.76
4129;446;4.91
4129;274;4.21
4129;489;3.13
4129;173;2.07
4130;55;2.56
4130;395;1.26
4130;345;4.68
4131;247;5.52
4131;211;1.12
4131;330;7.82
4132;273;6.6
4132;404;3.48
4133;407;5.2
4134;490;4.24
4134;281;5.08
4134;380;1.44
4134;99;2.45
4135;189;1.13
4136;244;1.63
4136;140;7.74
4136;187;4.63
4137;21;0.94
4137;261;5.8
4137;269;2.64
4138;42;7.61
4138;337;4.63
4138;300;6.4
4138;106;6.44
4138;118;5.03
4139;156;7.93
4139;462;5.53
4139;468;3.49
4140;51;6.15
4140;389;2.59
4140;23;5.47
4140;211;5.45
4141;51;3.28
4141;204;5.12
4141;74;6.76
4142;455;4.18
4142;426;1.0
4142;274;2.37
4143;144;7.94
4143;156;7.46
4143;261;3.17
4143;368;6.61
4144;10;5.76
4144;230;5.49
4144;366;3.09
4144;69;2.09
4144;275;6.87
4145;31;3.53
4145;176;6.27
4145;186;1.8
4145;389;1.83
4145;316;1.27
4146;155;6.92
4147;175;3.41
4147;256;7.94
4147;294;7.31
4147;199;7.71
4147;304;6.63
4148;83;7.09
4148;304;1.28
4148;303;7.44
4148;232;6.44
4148;43;2.9
4149;38;4.01
4150;409;1.26
4150;78;3.85
4150;141;5.47
4150;350;2.43
4150;194;6.85
4151;277;3.92
4151;452;6.31
4151;431;4.97
4151;76;1.39
4151;424;6.25
4152;492;2.38
4152;114;7.85
4152;429;7.86
4153;259;0.95
4154;367;2.51
4154;326;2.55
4154;314;4.95
4155;460;3.85
4155;132;7.87
4156;245;3.26
4156;283;6.21
4156;25;6.58
4156;500;7.62
4156;336;5.26
4157;285;5.5
4157;5;1.73
4157;377;5.05
4158;475;3.05
4158;444;3.73
4158;334;1.13
4158;377;7.08
4158;462;6.2
4159;38;4.3
4159;212;6.04
4160;453;5.04
4161;80;3.7
4162;4;2.75
4162;462;7.33
4163;150;3.46
4163;329;4.23
4163;34;4.67
4164;239;2.71
4165;156;7.31
4165;245;3.16
4165;315;2.27
4165;255;1.23
4165;349;7.67
4166;80;4.66
4166;112;7.25
4166;54;0.97
4166;293;3.99
4167;433;5.06
4167;143;3.06
4167;490;5.33
4168;116;6.58
4168;472;5.47
4169;225;1.27
4169;277;2.36
4169;322;5.54
4170;153;6.7
4170;434;1.21
4170;294;2.75
4170;354;6.62
4170;134;2.5
4171;119;1.88
4171;99;7.29
4171;19;5.71
4171;308;1.94
4172;139;1.99
4172;32;3.1
4172;496;7.65
4172;262;5.79
4172;472;5.85
4173;8;4.42
4173;182;6.72
4174;109;3.04
4174;404;4.25
4174;481;3.66
4174;199;5.44
4174;423;7.6
4175;356;1.79
4175;90;3.18
4175;108;4.98
4175;240;6.81
4176;426;7.14
4176;331;3.05
4176;267;4.89
4176;451;5.54
4177;164;5.53
4177;186;6.85
4177;9;1.92
4177;302;2.6
4177;118;7.02
4178;118;7.68
4178;437;6.74
4178;410;7.02
4178;433;2.1
4178;34;0.95
4179;182;1.02
4180;196;1.15
4180;235;1.57
4181;66;7.68
4181;63;1.67
4181;363;7.4
4182;223;7.35
4182;398;1.13
4182;78;7.31
4182;45;7.69
4182;455;6.58
4183;110;3.52
4183;9;6.33
4183;339;4.89
4184;374;7.56
4184;447;1.31
4184;452;2.08
4184;80;3.35
4184;293;6.43
4185;215;1.52
4185;274;1.41
4185;338;1.3
4185;75;7.91
4186;107;7.97
4186;61;4.98
4186;85;1.19
4186;10;2.62
4187;242;1.83
4187;130;7.96
4187;341;2.97
4187;373;1.34
4187;95;1.85
4188;20;6.32
4188;395;7.38
4188;478;3.42
4189;492;7.04
4190;157;3.06
4190;265;5.97
4190;297;2.36
4190;71;2.0
4191;58;7.2
4191;430;2.65
4191;81;5.74
4192;283;3.77
4192;108;7.18
4192;309;1.68
4193;300;3.5
4193;378;5.62
4193;181;6.54
4193;440;4.0
4194;222;2.17
4194;89;2.82
4195;174;6.36
4195;44;2.45
4195;170;7.93
4195;19;6.79
4196;366;3.0
4196;411;1.03
4196;235;6.95
4196;329;2.06
4197;189;1.44
4197;418;4.15
4198;71;2.47
4198;36;6.63
4198;376;6.02
4199;421;4.64
4199;380;4.49
4199;437;4.51
4199;284;0.98
4200;211;7.17
4200;80;5.05
4200;109;2.06
4200;281;3.43
4200;225;6.12
4201;444;5.84
4201;186;4.28
4202;341;7.6
4202;73;7.52
4202;452;4.96
4203;312;4.81
4204;45;2.39
4204;226;1.86
4204;99;7.45
4204;181;1.5
4204;298;4.34
4205;207;6.46
4205;79;0.85
4206;51;4.88
4206;381;3.55
4206;357;7.52
4207;251;7.99
4207;87;3.4
4208;477;4.92
4208;215;2.08
4208;112;1.86
4208;268;1.72
4209;142;2.39
4209;260;6.42
4210;271;5.75
4210;134;2.69
4210;315;0.86
4210;294;6.41
4211;415;5.96
4212;256;5.27
4212;98;1.28
4213;99;3.6
4214;347;4.11
4214;498;1.67
4214;263;7.46
4214;497;4.5
4214;218;3.13
4215;313;7.82
4215;271;1.47
4215;333;3.31
4216;468;2.41
4216;242;1.47
4216;84;6.07
4216;234;4.94
4217;252;3.73
4217;259;4.41
4217;440;2.8
4217;358;3.01
4217;335;1.44
4218;149;5.73
4218;60;0.89
4219;425;3.22
4219;27;5.63
4220;194;7.68
4221;77;5.0
4221;324;2.06
4222;130;6.38
4223;165;7.17
4224;194;1.55
4225;384;4.25
4226;1;2.43
4226;467;7.01
4226;412;6.67
4226;159;7.3
4227;228;4.22
4227;379;3.45
4227;69;2.27
4228;380;2.9
4228;435;3.24
4228;73;1.32
4228;221;3.67
4229;345;1.47
4229;435;4.67
4229;286;2.11
4229;374;1.63
4230;95;1.43
4230;150;6.96
4230;99;4.64
4231;9;3.35
4231;58;4.27
4231;321;1.07
4232;448;7.61
4232;82;3.1
4232;443;6.66
4232;123;4.83
4233;405;1.19
4234;376;5.64
4234;295;2.95
4234;414;6.51
4234;95;3.09
4234;375;3.97
4235;88;0.92
4236;275;4.51
4236;157;6.08
4237;165;4.87
4237;162;5.36
4237;301;1.13
4238;391;2.19
4238;237;6.19
4238;446;4.68
4238;285;7.79
4238;273;6.83
4239;84;7.0
4240;195;6.91
4240;363;6.83
4241;346;4.58
4241;205;2.32
4241;233;0.93
4242;77;4.12
4242;397;6.99
4242;389;3.79
4242;309;3.85
4242;227;0.88
4243;153;6.46
4243;209;1.47
4243;135;5.82
4244;238;6.65
4244;88;6.63
4244;164;5.09
4245;74;6.65
4245;280;5.87
4245;361;7.25
4245;347;2.16
4246;222;4.05
4246;271;1.89
4246;152;7.53
4246;71;7.71
4247;33;7.77
4247;3;2.75
4247;103;4.24
4247;66;4.11
4248;450;7.02
4248;493;2.69
4249;267;1.89
4249;200;4.75
4249;334;1.92
4250;469;3.26
4250;335;2.73
4251;290;2.75
4252;296;2.13
4252;297;7.45
4252;22;3.63
4253;345;2.68
4253;39;1.55
4253;154;5.13
4254;492;2.43
4254;22;5.57
4254;196;6.3
4255;152;1.07
4255;83;2.17
4255;37;7.02
4256;86;4.57
4256;401;3.32
4256;384;3.19
4257;261;3.98
4257;276;5.26
4258;9;1.42
4258;199;6.13
4259;224;5.13
4259;230;6.69
4259;259;3.69
4259;493;3.69
4259;99;3.51
4260;431;3.74
4260;35;4.7
4260;65;1.45
4260;432;3.04
4261;203;1.85
4261;269;2.97
4261;137;1.91
4262;209;2.55
4263;79;2.54
4263;98;2.23
4263;416;7.31
4264;24;6.51
4264;122;7.31
4264;156;4.01
4265;38;3.0
4265;82;4.38
4266;487;5.58
4266;108;1.03
4266;240;7.35
4266;500;2.79
4267;296;2.85
4267;173;5.29
4268;462;5.53
4268;249;7.21
4269;154;1.69
4269;164;1.09
4269;475;5.15
4270;400;6.34
4270;437;5.55
4270;245;7.7
4271;204;6.99
4271;120;4.04
4271;232;3.05
4271;491;5.55
4272;256;4.93
4273;405;2.94
4273;284;2.11
4273;432;3.27
4273;342;5.01
4274;158;5.2
4274;213;2.25
4274;159;2.3
4274;408;1.15
4275;25;2.48
4276;402;2.17
4277;146;2.36
4277;108;7.13
4277;383;5.0
4277;358;6.95
4277;395;4.85
4278;380;6.16
4278;382;7.95
4279;340;4.7
4279;243;4.13
4279;311;4.08
4279;262;4.61
4280;171;2.52
4280;361;6.33
4280;206;2.25
4280;251;4.66
4280;135;6.07
4281;277;1.72
4281;169;2.52
4281;207;4.28
4282;199;4.42
4282;459;3.05
4282;437;3.32
4282;4;5.37
4282;360;3.13
4283;471;1.18
4283;110;5.52
4283;235;4.39
4283;373;7.92
4283;300;1.51
4284;101;1.77
4284;379;6.8
4284;60;2.94
4284;262;5.57
4284;427;5.2
4285;172;4.49
4285;232;5.4
4286;70;1.34
4286;483;1.94
4286;315;7.79
4287;198;3.91
4288;272;7.49
4288;323;7.15
4288;122;5.24
4288;139;2.97
4289;494;3.72
4289;411;5.04
4289;24;7.49
4289;357;7.51
4290;6;1.48
4290;172;5.4
4290;418;3.28
4290;262;1.84
4290;142;2.3
4291;495;5.74
4291;74;2.79
4291;366;3.12
4292;400;7.76
4293;500;6.51
4293;76;4.62
4293;367;6.44
4293;397;5.54
4293;286;5.22
4294;44;3.76
4294;7;4.55
4295;375;2.44
4295;167;1.86
4295;368;1.14
4295;298;6.8
4296;366;3.78
4297;359;5.69
4297;207;4.16
4297;48;1.42
4297;491;4.8
4297;402;7.18
4298;373;2.41
4298;471;2.93
4298;129;3.04
4299;403;3.67
4299;242;6.22
4299;465;3.16
4300;383;4.32
4300;102;1.43
4300;337;5.04
4300;294;1.11
4301;57;6.48
4301;128;1.03
4302;95;2.37
4302;470;4.64
4303;103;5.64
4303;400;7.74
4303;478;3.53
4303;286;3.05
4303;62;4.54
4304;477;1.29
4304;64;5.81
4304;124;3.18
4305;162;6.97
4305;409;3.98
4305;468;3.57
4306;204;7.75
4306;160;5.35
4306;286;3.06
4306;266;5.78
4306;348;1.43
4307;376;7.16
4307;392;2.19
4307;11;2.05
4307;410;4.68
4308;286;7.35
4308;50;7.0
4308;211;1.88
4308;86;5.26
4308;223;2.42
4309;83;2.82
4309;170;1.93
4309;109;5.46
4309;21;4.78
4309;397;2.25
4310;409;6.85
4310;190;4.2
4310;103;7.8
4311;197;2.88
4311;268;1.04
4312;21;2.79
4312;143;1.63
4313;435;4.22
4313;422;1.17
4314;113;4.89
4314;111;0.91
4314;75;1.82
4315;169;7.61
4315;123;6.31
4315;226;2.42
4315;467;7.78
4316;112;1.21
4316;295;3.82
4316;254;1.08
4317;243;2.15
4317;93;6.56
4317;197;7.03
4317;223;7.47
4317;287;6.68
4318;217;0.95
4318;29;7.14
4318;368;2.97
4319;221;7.05
4319;220;4.06
4320;354;1.27
4320;104;4.01
4320;69;2.01
4320;178;1.66
4321;481;3.94
4322;367;6.02
4322;57;7.66
4322;94;0.8
4322;91;2.49
4323;290;5.88
4323;319;7.72
4323;188;3.65
4324;358;4.79
4324;486;4.79
4324;123;3.6
4324;448;1.4
4324;111;4.09
4325;211;1.05
4325;374;4.28
4325;396;6.56
4325;330;1.54
4325;475;3.86
4326;444;5.66
4326;253;5.31
4326;341;1.12
4326;278;7.17
4327;403;7.93
4327;429;7.87
4327;278;7.92
4327;323;3.28
4328;221;2.95
4329;409;2.39
4329;234;6.85
4329;12;7.38
4329;132;1.1
4330;397;3.03
4330;268;5.67
4330;495;6.44
4330;145;3.05
4331;332;0.8
4331;229;4.69
4331;107;7.57
4332;391;1.16
4332;440;4.97
4332;84;1.18
4333;324;7.18
4333;282;2.99
4333;484;1.92
4333;394;4.53
4333;10;1.53
4334;359;2.63
4334;271;4.11
4334;431;3.3
4334;267;1.29
4335;104;3.67
4335;158;1.3
4335;316;6.72
4336;60;5.45
4336;319;3.95
4336;331;1.29
4336;118;2.66
4336;290;5.28
4337;460;6.31
4337;75;6.22
4337;69;4.41
4337;73;7.19
4337;9;1.89
4338;8;3.69
4338;129;4.11
4338;154;7.91
4339;377;7.81
4340;171;6.76
4340;61;3.35
4340;105;1.16
4340;214;8.0
4341;293;2.36
4341;397;1.95
4341;439;5.0
4341;418;2.94
4342;56;3.17
4342;145;7.51
4343;56;5.24
4344;62;2.77
4344;187;6.6
4344;320;3.3
4344;362;1.05
4345;476;6.64
4345;211;6.52
4345;351;2.82
4346;30;3.88
4346;304;5.71
4347;394;7.66
4347;162;1.75
4347;8;5.69
4348;118;6.37
4348;133;2.79
4349;268;1.14
4349;469;1.86
4349;44;6.13
4349;59;3.37
4350;182;3.91
4351;240;3.39
4351;249;0.82
4351;259;2.27
4351;140;7.29
4352;218;6.46
4352;67;1.49
4353;307;1.98
4353;320;7.6
4353;352;6.05
4353;162;7.23
4354;289;5.21
4354;311;2.03
4354;51;5.05
4355;52;4.6
4356;185;3.08
4356;405;5.6
4356;247;5.28
4356;105;4.16
4357;337;4.44
4357;498;3.53
4357;154;5.49
4357;381;7.79
4358;483;1.32
4358;8;3.73
4358;152;3.06
4358;339;1.39
4358;423;3.76
4359;286;3.89
4359;120;6.75
4359;119;2.84
4360;286;1.56
4360;82;4.66
4361;198;3.52
4361;372;4.75
4361;176;1.67
4362;380;4.75
4363;269;1.86
4363;479;4.83
4364;104;5.36
4364;185;2.63
4364;259;2.24
4364;172;4.51
4364;267;5.13
4365;284;6.75
4365;200;6.05
4365;109;6.36
4366;357;4.1
4366;82;4.71
4366;243;1.28
4366;376;7.91
4367;135;7.65
4367;34;7.8
4367;128;5.15
4367;106;1.6
4367;236;5.82
4368;419;2.89
4368;31;7.09
4368;451;1.81
4369;355;2.99
4369;210;7.83
4369;429;6.35
4370;486;1.06
4371;85;4.68
4372;250;7.83
4372;247;2.66
4373;363;7.09
4373;399;7.12
4373;387;3.69
4373;39;3.09
4373;271;6.22
4374;148;6.72
4374;417;1.79
4374;111;2.66
4374;143;3.11
4375;314;4.73
4375;150;2.76
4375;120;6.2
4376;32;4.75
4377;363;5.55
4377;205;5.43
4377;67;3.79
4378;267;5.64
4379;60;5.71
4380;400;0.91
4381;221;0.84
4381;492;3.42
4381;163;5.47
4382;494;6.49
4382;435;7.63
4382;418;1.92
4382;417;4.96
4382;188;7.42
4383;9;7.93
4383;376;5.34
4383;62;6.65
4384;299;2.14
4385;223;3.32
4385;19;6.33
4385;112;7.28
4385;30;1.79
4386;2;6.72
4386;415;5.54
4387;142;4.25
4387;318;3.11
4387;62;2.01
4387;161;3.86
4388;433;6.57
4388;349;4.94
4388;303;5.11
4388;330;1.63
4388;385;6.79
4389;198;4.5
4389;52;3.46
4389;372;4.39
4389;250;6.58
4389;370;1.91
4390;270;5.41
4391;296;6.01
4392;76;7.65
4392;382;2.88
4393;18;3.4
4393;334;3.76
4393;229;6.12
4393;85;2.36
4393;153;0.92
4394;20;3.34
4395;228;2.1
4395;97;7.27
4395;67;6.71
4395;400;5.89
4396;109;4.76
4396;393;3.08
4396;111;3.5
4396;161;5.38
4396;303;3.62
4397;334;2.71
4397;398;4.18
4398;190;2.83
4399;3;1.78
4399;120;6.06
4399;7;7.38
4399;445;7.04
4399;42;1.5
4400;376;0.87
4400;279;6.26
4400;75;6.38
4400;351;4.79
4400;83;4.93
4401;421;4.32
4401;261;2.57
4401;121;2.35
4402;13;1.08
4403;230;3.52
4403;50;1.54
4403;465;2.79
4404;500;7.75
4404;332;1.19
4404;55;5.71
4405;57;4.58
4405;345;5.96
4405;32;5.58
4405;31;5.5
4405;99;1.47
4406;112;1.55
4406;153;1.07
4406;252;7.33
4406;348;1.13
4406;43;3.92
4407;471;0.89
4407;174;0.89
4407;84;4.84
4407;417;1.13
4407;274;7.0
4408;324;1.76
4408;463;6.01
4408;212;3.35
4408;146;5.92
4409;298;2.51
4409;321;6.59
4409;187;6.89
4410;104;2.02
4410;432;6.45
4410;352;3.54
4411;56;3.64
4411;214;4.09
4411;255;1.72
4411;412;4.34
4411;175;5.05
4412;36;4.01
4412;196;6.94
4412;27;2.42
4413;167;6.59
4413;242;6.22
4413;333;1.16
4413;117;3.41
4413;81;4.09
4414;72;2.88
4414;430;4.59
4414;104;6.24
4415;187;6.38
4415;435;7.0
4415;24;2.03
4415;417;1.24
4416;160;1.53
4417;92;7.66
4417;352;6.89
4417;204;1.99
4417;90;0.98
4417;254;5.35
4418;242;5.78
4418;483;4.18
4418;250;1.61
4418;366;3.53
4419;276;7.49
4420;302;7.58
4421;234;1.02
4422;13;6.81
4422;122;4.58
4422;382;5.54
4422;365;2.11
4422;264;7.63
4423;491;7.39
4423;263;5.75
4424;113;1.78
4424;51;5.88
4424;6;4.49
4424;450;4.84
4425;483;3.82
4425;101;1.04
4426;295;2.85
4426;139;1.97
4427;449;1.09
4427;93;1.42
4427;138;5.45
4427;441;3.65
4427;256;5.74
4428;319;5.42
4428;367;5.96
4428;29;2.77
4429;105;6.83
4429;64;2.94
4430;185;2.58
4430;332;3.7
4431;395;4.58
4431;261;5.56
4431;240;7.35
4431;54;5.03
4432;341;5.87
4432;306;5.44
4433;324;5.06
4433;85;5.85
4433;251;5.55
4434;446;6.68
4434;442;2.89
4434;448;5.05
4434;231;3.95
4434;348;4.47
4435;37;4.6
4435;211;4.43
4435;240;6.4
4435;2;6.43
4436;236;4.54
4436;34;3.14
4436;462;4.4
4436;304;6.8
4436;474;7.78
4437;494;4.88
4437;133;2.41
4437;442;1.58
4437;360;6.28
4437;331;5.85
4438;363;4.57
4438;9;2.29
4439;365;4.42
4439;13;1.77
4440;68;7.13
4440;63;3.4
4440;12;4.57
4440;244;2.29
4440;403;3.56
4441;246;2.4
4441;400;4.45
4441;186;4.69
4441;417;2.99
4442;90;0.83
4442;313;5.74
4442;14;3.1
4442;453;6.11
4443;462;2.09
4444;230;2.47
4444;224;7.36
4444;194;6.52
4444;247;0.91
4444;204;6.91
4445;375;3.23
4445;371;0.88
4445;415;3.73
4445;445;2.76
4445;54;4.26
4446;297;4.08
4446;321;0.98
4446;19;7.75
4446;491;4.18
4446;169;7.9
4447;467;1.32
4447;343;7.41
4447;149;5.83
4447;331;5.32
4447;34;6.17
4448;165;5.19
4448;312;5.25
4448;393;5.97
4448;116;3.67
4448;437;7.95
4449;151;6.1
4449;146;6.55
4450;144;1.65
4450;201;7.92
4450;187;6.98
4450;473;5.95
4450;266;3.43
4451;398;3.53
4452;152;6.86
4452;455;7.23
4453;320;7.72
4453;19;7.08
4453;181;4.36
4453;281;4.75
4454;137;7.04
4454;88;4.93
4455;126;3.68
4455;168;3.65
4455;309;2.16
4455;415;7.21
4456;361;6.59
4456;472;1.66
4456;434;1.48
4457;178;7.81
4457;260;7.57
4458;322;1.06
4458;241;7.24
4458;21;4.54
4459;13;1.33
4459;30;2.77
4459;374;5.47
4459;56;4.07
4460;478;5.48
4460;48;6.58
4460;35;5.03
4461;388;5.7
4462;77;0.9
4462;368;5.06
4463;124;2.72
4464;164;2.17
4464;102;5.69
4464;458;2.65
4464;88;2.77
4465;143;7.83
4466;41;2.36
4466;311;2.7
4467;435;5.78
4467;457;5.77
4467;452;2.95
4468;115;3.47
4468;28;7.7
4468;443;4.1
4468;274;3.28
4469;173;4.1
4470;41;7.37
4470;478;2.37
4470;87;5.31
4470;472;3.07
4471;373;6.04
4471;163;4.61
4471;58;3.95
4471;295;5.5
4472;232;3.7
4472;228;3.82
4472;112;1.38
4473;178;0.93
4474;141;4.56
4474;410;4.69
4475;403;0.88
4475;216;5.12
4475;472;2.21
4475;400;5.65
4476;232;2.24
4476;438;1.27
4477;439;4.22
4477;145;6.25
4477;319;6.98
4478;328;5.63
4478;354;3.88
4479;175;6.98
4479;377;5.35
4479;477;4.31
4480;35;2.43
4480;494;7.78
4480;205;1.54
4481;454;6.99
4481;342;1.51
4482;332;7.67
4482;193;3.85
4482;389;1.35
4483;243;1.9
4483;298;1.63
4483;468;1.17
4483;329;5.22
4484;118;4.3
4485;120;5.31
4485;59;2.57
4486;211;6.32
4486;473;2.01
4486;82;3.33
4486;462;5.98
4487;424;7.52
4487;288;1.5
4488;221;2.28
4488;437;7.85
4488;435;5.25
4488;237;7.11
4488;450;3.59
4489;291;6.23
4489;186;2.09
4489;137;4.94
4489;331;0.83
4490;310;7.39
4490;48;3.08
4490;41;4.77
4490;463;7.86
4491;344;7.87
4491;12;2.12
4491;229;0.98
4491;470;1.53
4492;67;2.84
4493;439;4.57
4493;266;6.77
4493;363;4.24
4493;70;3.95
4494;294;6.5
4495;340;5.45
4495;250;5.71
4495;39;4.83
4495;14;6.68
4496;123;1.25
4497;298;4.2
4497;454;7.46
4498;389;1.83
4498;69;7.54
4498;277;7.73
4498;29;3.21
4499;462;3.79
4500;458;4.22
4501;263;3.31
4501;271;4.91
4502;191;7.43
4503;477;4.45
4503;97;7.45
4504;16;5.79
4504;464;1.23
4505;76;0.94
4505;253;5.51
4505;131;5.99
4505;139;4.43
4506;424;4.97
4506;179;7.22
4506;355;5.23
4506;200;7.89
4506;151;7.09
4507;141;4.06
4507;222;7.43
4508;57;7.88
4509;117;7.91
4509;119;3.05
4509;480;6.33
4509;483;6.54
4509;297;4.79
4510;344;5.26
4510;29;4.88
4510;158;3.07
4510;387;6.52
4510;9;1.17
4511;211;7.33
4511;423;3.4
4511;273;7.56
4511;298;5.7
4512;151;2.4
4512;162;2.48
4512;240;4.25
4512;455;4.39
4513;266;3.83
4513;172;7.27
4514;197;1.53
4514;77;7.71
4515;452;3.72
4515;483;1.99
4515;495;6.33
4515;126;5.94
4516;451;5.28
4517;261;7.44
4517;206;3.0
4517;498;1.49
