product_class_id;product_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
20;5248;Renuzit;Renuzit Eucalyptus Spray;85452273054;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5249;Febreze;Febreze Unscented Odor Eliminator;41169338946;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5250;Glade;Glade Unscented Odor Eliminator;28986950433;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5251;Air Wick;Air Wick Unscented Odor Eliminator;72809417575;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5252;Lysol;Lysol Unscented Odor Eliminator;81448374408;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5253;Renuzit;Renuzit Unscented Odor Eliminator;96199675449;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5254;Febreze;Febreze Fresh Cotton Spray;30045029106;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5255;Glade;Glade Fresh Cotton Spray;47225275654;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5256;Air Wick;Air Wick Fresh Cotton Spray;97524100563;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5257;Lysol;Lysol Fresh Cotton Spray;53179303329;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5258;Renuzit;Renuzit Fresh Cotton Spray;61455555414;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5259;Febreze;Febreze Baking Soda Deodorizer;81992866675;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5260;Glade;Glade Baking Soda Deodorizer;64903218353;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5261;Air Wick;Air Wick Baking Soda Deodorizer;12291920667;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5262;Lysol;Lysol Baking Soda Deodorizer;71448837737;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5263;Renuzit;Renuzit Baking Soda Deodorizer;19021477247;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5264;Febreze;Febreze Odor Neutralizer;10527796274;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5265;Glade;Glade Odor Neutralizer;91005776123;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5266;Air Wick;Air Wick Odor Neutralizer;35442200215;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5267;Lysol;Lysol Odor Neutralizer;99987791888;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5268;Renuzit;Renuzit Odor Neutralizer;93825574957;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5269;Febreze;Febreze Citrus Zest Deodorizer;76975146995;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5270;Glade;Glade Citrus Zest Deodorizer;47713501288;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5271;Air Wick;Air Wick Citrus Zest Deodorizer;20198578205;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5272;Lysol;Lysol Citrus Zest Deodorizer;23292703750;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5273;Renuzit;Renuzit Citrus Zest Deodorizer;44570416146;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5274;Febreze;Febreze Apple Cinnamon Spray;11009384756;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5275;Glade;Glade Apple Cinnamon Spray;85820595134;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5276;Air Wick;Air Wick Apple Cinnamon Spray;47876108513;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5277;Lysol;Lysol Apple Cinnamon Spray;15463929331;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5278;Renuzit;Renuzit Apple Cinnamon Spray;24543748081;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5279;Febreze;Febreze Floral Air Freshener;47040833818;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5280;Glade;Glade Floral Air Freshener;28632371209;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5281;Air Wick;Air Wick Floral Air Freshener;81044313213;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5282;Lysol;Lysol Floral Air Freshener;63628747957;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5283;Renuzit;Renuzit Floral Air Freshener;47627474581;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5284;Febreze;Febreze Spring Meadow Spray;62850417573;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5285;Glade;Glade Spring Meadow Spray;59893206578;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5286;Air Wick;Air Wick Spring Meadow Spray;93228079205;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5287;Lysol;Lysol Spring Meadow Spray;75958778496;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5288;Renuzit;Renuzit Spring Meadow Spray;11949512807;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5289;Febreze;Febreze Apple Orchard Deodorizer;50427643033;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5290;Glade;Glade Apple Orchard Deodorizer;98559790614;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5291;Air Wick;Air Wick Apple Orchard Deodorizer;74802644042;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5292;Lysol;Lysol Apple Orchard Deodorizer;83047991040;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5293;Renuzit;Renuzit Apple Orchard Deodorizer;56690759876;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5294;Febreze;Febreze Tropical Breeze Spray;39629929503;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5295;Glade;Glade Tropical Breeze Spray;55457601682;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5296;Air Wick;Air Wick Tropical Breeze Spray;98689767088;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5297;Lysol;Lysol Tropical Breeze Spray;40382878537;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5298;Renuzit;Renuzit Tropical Breeze Spray;58375945257;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5299;Febreze;Febreze Sage and Citrus Spray;80645333237;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5300;Glade;Glade Sage and Citrus Spray;44192336116;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5301;Air Wick;Air Wick Sage and Citrus Spray;92522611718;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5302;Lysol;Lysol Sage and Citrus Spray;97878392816;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5303;Renuzit;Renuzit Sage and Citrus Spray;44556050265;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5304;Febreze;Febreze Gardenia Freshener;54895401197;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5305;Glade;Glade Gardenia Freshener;32191233751;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5306;Air Wick;Air Wick Gardenia Freshener;12023126963;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5307;Lysol;Lysol Gardenia Freshener;63438647671;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5308;Renuzit;Renuzit Gardenia Freshener;80964644571;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5309;Febreze;Febreze Rose Scented Spray;71583347461;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5310;Glade;Glade Rose Scented Spray;31586258256;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5311;Air Wick;Air Wick Rose Scented Spray;88543799872;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5312;Lysol;Lysol Rose Scented Spray;49580579029;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5313;Renuzit;Renuzit Rose Scented Spray;15145687784;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5314;Febreze;Febreze Cedarwood Deodorizer;67106111424;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5315;Glade;Glade Cedarwood Deodorizer;98722308585;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5316;Air Wick;Air Wick Cedarwood Deodorizer;56628250300;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5317;Lysol;Lysol Cedarwood Deodorizer;64635117652;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5318;Renuzit;Renuzit Cedarwood Deodorizer;95643592598;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5319;Febreze;Febreze Cinnamon Spice Air Freshener;96694404033;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5320;Glade;Glade Cinnamon Spice Air Freshener;76813695462;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5321;Air Wick;Air Wick Cinnamon Spice Air Freshener;36014122481;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5322;Lysol;Lysol Cinnamon Spice Air Freshener;17849614049;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5323;Renuzit;Renuzit Cinnamon Spice Air Freshener;69623063237;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5324;Febreze;Febreze Pumpkin Spice Spray;66970411432;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5325;Glade;Glade Pumpkin Spice Spray;87805017840;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5326;Air Wick;Air Wick Pumpkin Spice Spray;13941829342;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5327;Lysol;Lysol Pumpkin Spice Spray;52402911810;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5328;Renuzit;Renuzit Pumpkin Spice Spray;25472637645;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5329;Febreze;Febreze Winter Wonderland Freshener;75791598345;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5330;Glade;Glade Winter Wonderland Freshener;80925804693;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5331;Air Wick;Air Wick Winter Wonderland Freshener;64440837932;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5332;Lysol;Lysol Winter Wonderland Freshener;49134691074;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5333;Renuzit;Renuzit Winter Wonderland Freshener;53925263665;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5334;Febreze;Febreze Vanilla Bean Deodorizer;88141562802;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5335;Glade;Glade Vanilla Bean Deodorizer;80230883230;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5336;Air Wick;Air Wick Vanilla Bean Deodorizer;77662178448;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5337;Lysol;Lysol Vanilla Bean Deodorizer;77483663806;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5338;Renuzit;Renuzit Vanilla Bean Deodorizer;46167963237;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5339;Febreze;Febreze Clean Air Spray;87000891774;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5340;Glade;Glade Clean Air Spray;63364725862;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5341;Air Wick;Air Wick Clean Air Spray;56735133870;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5342;Lysol;Lysol Clean Air Spray;75090430449;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5343;Renuzit;Renuzit Clean Air Spray;78923162842;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5344;Febreze;Febreze Linen Fresh Spray;35549336182;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5345;Glade;Glade Linen Fresh Spray;95200785884;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5346;Air Wick;Air Wick Linen Fresh Spray;77790891148;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5347;Lysol;Lysol Linen Fresh Spray;54382805145;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5348;Renuzit;Renuzit Linen Fresh Spray;60859760351;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5349;Febreze;Febreze Fresh Mountain Air Deodorizer;89118952107;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5350;Glade;Glade Fresh Mountain Air Deodorizer;97909958154;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5351;Air Wick;Air Wick Fresh Mountain Air Deodorizer;31923943305;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5352;Lysol;Lysol Fresh Mountain Air Deodorizer;88254001174;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5353;Renuzit;Renuzit Fresh Mountain Air Deodorizer;32173027437;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5354;Febreze;Febreze Lemon Verbena Spray;42547106567;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5355;Glade;Glade Lemon Verbena Spray;77462248239;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5356;Air Wick;Air Wick Lemon Verbena Spray;79930967878;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5357;Lysol;Lysol Lemon Verbena Spray;19680541463;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5358;Renuzit;Renuzit Lemon Verbena Spray;20692090967;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5359;Febreze;Febreze Fresh Breeze Deodorizer;55296937103;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5360;Glade;Glade Fresh Breeze Deodorizer;76154490750;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5361;Air Wick;Air Wick Fresh Breeze Deodorizer;10440134855;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5362;Lysol;Lysol Fresh Breeze Deodorizer;64788090821;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5363;Renuzit;Renuzit Fresh Breeze Deodorizer;36834167997;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5364;Febreze;Febreze Lavender Vanilla Spray;89087207641;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5365;Glade;Glade Lavender Vanilla Spray;98758780783;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5366;Air Wick;Air Wick Lavender Vanilla Spray;38017264199;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5367;Lysol;Lysol Lavender Vanilla Spray;22825343503;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5368;Renuzit;Renuzit Lavender Vanilla Spray;73472231249;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5369;Febreze;Febreze Ocean Mist Air Freshener;29651769861;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5370;Glade;Glade Ocean Mist Air Freshener;37803899695;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5371;Air Wick;Air Wick Ocean Mist Air Freshener;96697356161;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5372;Lysol;Lysol Ocean Mist Air Freshener;79053388663;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5373;Renuzit;Renuzit Ocean Mist Air Freshener;18367845825;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5374;Febreze;Febreze Pineapple Coconut Spray;89269217341;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5375;Glade;Glade Pineapple Coconut Spray;26342762932;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5376;Air Wick;Air Wick Pineapple Coconut Spray;74458165692;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5377;Lysol;Lysol Pineapple Coconut Spray;93123580804;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5378;Renuzit;Renuzit Pineapple Coconut Spray;45903325675;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5379;Febreze;Febreze Warm Vanilla Sugar Deodorizer;94196025813;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5380;Glade;Glade Warm Vanilla Sugar Deodorizer;93426194196;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5381;Air Wick;Air Wick Warm Vanilla Sugar Deodorizer;59991593195;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5382;Lysol;Lysol Warm Vanilla Sugar Deodorizer;65648109821;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5383;Renuzit;Renuzit Warm Vanilla Sugar Deodorizer;69951907403;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5384;Febreze;Febreze Forest Fresh Spray;13924755423;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5385;Glade;Glade Forest Fresh Spray;16724731670;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5386;Air Wick;Air Wick Forest Fresh Spray;13788664796;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5387;Lysol;Lysol Forest Fresh Spray;13554980915;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5388;Renuzit;Renuzit Forest Fresh Spray;89310300057;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5389;Febreze;Febreze Coconut Lime Deodorizer;72487296207;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5390;Glade;Glade Coconut Lime Deodorizer;84661537049;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5391;Air Wick;Air Wick Coconut Lime Deodorizer;48356288178;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5392;Lysol;Lysol Coconut Lime Deodorizer;40335458298;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5393;Renuzit;Renuzit Coconut Lime Deodorizer;11370082882;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5394;Febreze;Febreze Peppermint Freshener;40167110742;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5395;Glade;Glade Peppermint Freshener;72324604741;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5396;Air Wick;Air Wick Peppermint Freshener;97458462678;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5397;Lysol;Lysol Peppermint Freshener;78959486170;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5398;Renuzit;Renuzit Peppermint Freshener;11698340659;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5399;Febreze;Febreze Herbal Garden Spray;25788522962;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5400;Glade;Glade Herbal Garden Spray;58245022663;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5401;Air Wick;Air Wick Herbal Garden Spray;19704157698;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5402;Lysol;Lysol Herbal Garden Spray;25438818951;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5403;Renuzit;Renuzit Herbal Garden Spray;31186653855;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5404;Febreze;Febreze Cozy Cabin Air Freshener;80250522511;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5405;Glade;Glade Cozy Cabin Air Freshener;17776253982;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5406;Air Wick;Air Wick Cozy Cabin Air Freshener;85681891882;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5407;Lysol;Lysol Cozy Cabin Air Freshener;65636239573;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5408;Renuzit;Renuzit Cozy Cabin Air Freshener;83089703062;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5409;Febreze;Febreze Mandarin Orange Spray;96198861107;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5410;Glade;Glade Mandarin Orange Spray;10610863826;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5411;Air Wick;Air Wick Mandarin Orange Spray;99140122410;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5412;Lysol;Lysol Mandarin Orange Spray;50479450599;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5413;Renuzit;Renuzit Mandarin Orange Spray;52129065637;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5414;Febreze;Febreze Tranquil Garden Deodorizer;99650289233;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5415;Glade;Glade Tranquil Garden Deodorizer;83423833146;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5416;Air Wick;Air Wick Tranquil Garden Deodorizer;90810706085;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5417;Lysol;Lysol Tranquil Garden Deodorizer;53232016141;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5418;Renuzit;Renuzit Tranquil Garden Deodorizer;90348109645;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5419;Febreze;Febreze Tropical Citrus Freshener;37168988614;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5420;Glade;Glade Tropical Citrus Freshener;99444191840;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5421;Air Wick;Air Wick Tropical Citrus Freshener;56427934414;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5422;Lysol;Lysol Tropical Citrus Freshener;64309819787;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5423;Renuzit;Renuzit Tropical Citrus Freshener;86182773924;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5424;Febreze;Febreze Green Tea Air Freshener;90259057803;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5425;Glade;Glade Green Tea Air Freshener;99637851249;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5426;Air Wick;Air Wick Green Tea Air Freshener;45046129596;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5427;Lysol;Lysol Green Tea Air Freshener;55467427336;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5428;Renuzit;Renuzit Green Tea Air Freshener;54379765324;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5429;Febreze;Febreze Fresh Meadow Spray;56379344249;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5430;Glade;Glade Fresh Meadow Spray;89302799315;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5431;Air Wick;Air Wick Fresh Meadow Spray;70509845071;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5432;Lysol;Lysol Fresh Meadow Spray;49696680652;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5433;Renuzit;Renuzit Fresh Meadow Spray;17720645879;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5434;Febreze;Febreze Rainforest Deodorizer;39750315069;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5435;Glade;Glade Rainforest Deodorizer;67753425214;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5436;Air Wick;Air Wick Rainforest Deodorizer;41913665030;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5437;Lysol;Lysol Rainforest Deodorizer;97813935528;3,99;0,4;0,35;False;False;12;240;8;6;4
20;5438;Renuzit;Renuzit Rainforest Deodorizer;36476388050;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5439;Febreze;Febreze Exotic Blossom Spray;82327506148;3,99;0,4;0,35;True;True;12;240;8;6;4
20;5440;Glade;Glade Exotic Blossom Spray;48323811911;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5441;Air Wick;Air Wick Exotic Blossom Spray;38772450801;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5442;Lysol;Lysol Exotic Blossom Spray;22903430575;3,99;0,4;0,35;False;True;12;240;8;6;4
20;5443;Renuzit;Renuzit Exotic Blossom Spray;19446975893;3,99;0,4;0,35;True;False;12;240;8;6;4
20;5444;Febreze;Febreze Air Freshener;41511804940;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5445;Glade;Glade Air Freshener;19186149675;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5446;Air Wick;Air Wick Air Freshener;12346184803;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5447;Lysol;Lysol Air Freshener;45799604118;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5448;Renuzit;Renuzit Air Freshener;63726712656;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5449;Febreze;Febreze Odor Eliminator;18392571036;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5450;Glade;Glade Odor Eliminator;18199114999;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5451;Air Wick;Air Wick Odor Eliminator;20089668570;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5452;Lysol;Lysol Odor Eliminator;93267246904;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5453;Renuzit;Renuzit Odor Eliminator;86287944395;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5454;Febreze;Febreze Fabric Spray;80858517051;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5455;Glade;Glade Fabric Spray;31596493632;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5456;Air Wick;Air Wick Fabric Spray;65763934128;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5457;Lysol;Lysol Fabric Spray;40016599434;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5458;Renuzit;Renuzit Fabric Spray;67479643802;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5459;Febreze;Febreze Citrus Freshener;51927495015;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5460;Glade;Glade Citrus Freshener;40440357741;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5461;Air Wick;Air Wick Citrus Freshener;72385260679;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5462;Lysol;Lysol Citrus Freshener;74752036495;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5463;Renuzit;Renuzit Citrus Freshener;50795115529;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5464;Febreze;Febreze Lavender Air Freshener;43118094697;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5465;Glade;Glade Lavender Air Freshener;89588018926;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5466;Air Wick;Air Wick Lavender Air Freshener;84419814285;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5467;Lysol;Lysol Lavender Air Freshener;59080733071;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5468;Renuzit;Renuzit Lavender Air Freshener;52977714026;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5469;Febreze;Febreze Vanilla Air Freshener;88340666706;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5470;Glade;Glade Vanilla Air Freshener;28044035856;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5471;Air Wick;Air Wick Vanilla Air Freshener;48053745408;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5472;Lysol;Lysol Vanilla Air Freshener;28764919712;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5473;Renuzit;Renuzit Vanilla Air Freshener;43044459865;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5474;Febreze;Febreze Pine Scented Spray;75899017362;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5475;Glade;Glade Pine Scented Spray;85496198309;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5476;Air Wick;Air Wick Pine Scented Spray;75220851762;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5477;Lysol;Lysol Pine Scented Spray;80332283687;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5478;Renuzit;Renuzit Pine Scented Spray;27559480625;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5479;Febreze;Febreze Ocean Breeze Spray;47320753919;4,49;0,15;0,1;False;True;24;480;5;3;2
20;5480;Glade;Glade Ocean Breeze Spray;88027035386;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5481;Air Wick;Air Wick Ocean Breeze Spray;97959037738;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5482;Lysol;Lysol Ocean Breeze Spray;92873776832;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5483;Renuzit;Renuzit Ocean Breeze Spray;17707555113;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5484;Febreze;Febreze Clean Linen Spray;30077226561;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5485;Glade;Glade Clean Linen Spray;35342857008;4,49;0,15;0,1;False;False;24;480;5;3;2
20;5486;Air Wick;Air Wick Clean Linen Spray;79739830407;4,49;0,15;0,1;True;True;24;480;5;3;2
20;5487;Lysol;Lysol Clean Linen Spray;31348352463;4,49;0,15;0,1;True;False;24;480;5;3;2
20;5488;Renuzit;Renuzit Clean Linen Spray;45709462991;4,49;0,15;0,1;False;True;24;480;5;3;2
