PRODUCT_ID;STOCK
2986;532
2987;1
2988;1
2989;285
2990;267
2991;1
2992;81
2993;228
2994;26
2995;104
2996;369
2997;77
2998;1
2999;198
3000;79
3001;219
3002;47
3003;138
3004;349
3005;145
3006;1
3007;126
3008;85
3009;141
3010;137
3011;386
3012;1
3013;142
3014;196
3015;54
3016;145
3017;132
3018;244
3019;38
3020;322
3021;1
3022;148
3023;198
3024;84
3025;152
3026;81
3027;209
3028;25
3029;146
3030;149
3031;144
3032;115
3033;205
3034;105
3035;74
3036;94
3037;110
3038;124
3039;130
3040;144
3041;199
3042;94
3043;131
3044;145
3045;157
3046;267
3047;1
3048;61
3049;134
3050;146
3051;165
3052;107
3053;81
3054;340
3055;1
3056;148
3057;134
3058;174
3059;49
3060;108
3061;151
3062;74
3063;129
3064;228
3065;48
3066;299
3067;40
3068;82
3069;199
3070;136
3071;142
3072;75
3073;244
3074;14
3075;156
3076;71
3077;168
3078;103
3079;132
3080;66
3081;162
3082;123
3083;102
3084;109
3085;210
3086;1
3087;140
3088;179
3089;93
3090;179
3091;98
3092;210
3093;44
3094;101
3095;129
3096;105
3097;181
3098;199
3099;16
3100;221
3101;263
3102;1
3103;130
3104;111
3105;231
3106;22
3107;115
3108;169
3109;97
3110;140
3111;139
3112;137
3113;141
3114;148
3115;147
3116;142
3117;129
3118;179
3119;123
3120;147
3121;62
3122;115
3123;144
3124;155
3125;64
3126;195
3127;122
3128;64
3129;181
3130;102
3131;161
3132;100
3133;92
3134;161
3135;194
3136;1
3137;93
3138;47
3139;70
3140;74
3141;121
3142;31
3143;57
3144;50
3145;56
3146;62
3147;55
3148;333
3149;1
3150;248
3151;1
3152;69
3153;91
3154;79
3155;61
3156;147
3157;1
3158;112
3159;255
3160;1
3161;1
3162;72
3163;48
3164;55
3165;63
3166;90
3167;99
3168;42
3169;94
3170;168
3171;1
3172;1
3173;192
3174;1
3175;26
3176;102
3177;64
3178;75
3179;43
3180;34
3181;62
3182;59
3183;121
3184;275
3185;98
3186;1
3187;68
3188;312
3189;1
3190;78
3191;48
3192;89
3193;310
3194;1
3195;37
3196;59
3197;94
3198;31
3199;104
3200;16
3201;232
3202;1
3203;34
3204;67
3205;126
3206;20
3207;108
3208;1
3209;58
3210;69
3211;73
3212;69
3213;179
3214;1
3215;9
3216;115
3217;100
3218;65
3219;23
3220;288
3221;1
3222;118
3223;20
3224;67
3225;66
3226;69
3227;139
3228;6
3229;29
3230;58
3231;52
3232;63
3233;69
3234;61
3235;246
3236;1
3237;21
3238;56
3239;230
3240;1
3241;86
3242;43
3243;58
3244;149
3245;43
3246;20
3247;141
3248;1
3249;149
3250;1
3251;71
3252;159
3253;1
3254;64
3255;145
3256;11
3257;105
3258;47
3259;78
3260;70
3261;1
3262;56
3263;120
3264;92
3265;7
3266;65
3267;97
3268;73
3269;994
3270;1
3271;52
3272;1
3273;44
3274;68
3275;208
3276;1
3277;150
3278;238
3279;1
3280;45
3281;81
3282;26
3283;70
3284;69
3285;66
3286;66
3287;71
3288;81
3289;61
3290;311
3291;81
3292;1
3293;348
3294;1
3295;19
3296;219
3297;1
3298;119
3299;20
3300;79
3301;48
3302;54
3303;67
3304;54
3305;65
3306;184
3307;1
3308;55
3309;31
3310;310
3311;9
3312;1
3313;105
3314;207
3315;126
3316;75
3317;1
3318;169
3319;1
3320;195
3321;1
3322;94
3323;130
3324;1
3325;12
3326;11
3327;13
3328;11
3329;114
3330;1
3331;8
3332;67
3333;1
3334;48
3335;137
3336;1
3337;167
3338;1
3339;36
3340;79
3341;23
3342;180
3343;1
3344;176
3345;1
3346;1
3347;11
3348;150
3349;1
3350;78
3351;1
3352;99
3353;101
3354;1
3355;40
3356;71
3357;56
3358;1
3359;35
3360;448
3361;1
3362;22
3363;64
3364;37
3365;45
3366;25
3367;82
3368;1
3369;85
3370;1
3371;1
3372;82
3373;1
3374;55
3375;1
3376;20
3377;31
3378;35
3379;29
3380;35
3381;32
3382;118
3383;1
3384;24
3385;14
3386;42
3387;121
3388;1
3389;59
3390;67
3391;1
3392;30
3393;69
3394;1
3395;1
3396;8
3397;17
3398;20
3399;55
3400;1
3401;177
3402;1
3403;260
3404;1
3405;1
3406;33
3407;36
3408;81
3409;66
3410;1
3411;106
3412;1
3413;13
3414;15
3415;54
3416;1
3417;60
3418;1
3419;140
3420;1
3421;19
3422;22
3423;21
3424;64
3425;1
3426;21
3427;20
3428;3
3429;15
3430;117
3431;1
3432;2
3433;166
3434;1
3435;1
3436;1
3437;41
3438;1
3439;25
3440;85
3441;1
3442;8
3443;10
3444;91
3445;1
3446;141
3447;1
3448;10
3449;27
3450;254
3451;1
3452;30
3453;23
3454;1
3455;72
3456;1
3457;171
3458;1
3459;59
3460;7
3461;266
3462;1
3463;39
3464;154
3465;1
3466;186
3467;1
3468;1
3469;71
3470;10
3471;157
3472;1
3473;45
3474;10
3475;190
3476;1
3477;1
3478;58
3479;21
3480;32
3481;25
3482;163
3483;1
3484;26
3485;161
3486;51
3487;1
3488;32
3489;1
3490;27
3491;33
3492;103
3493;26
3494;6
3495;1
3496;43
3497;39
3498;155
3499;1
3500;113
3501;307
3502;1
3503;153
3504;1
3505;1
3506;35
3507;31
3508;102
3509;333
3510;1
3511;25
3512;28
3513;34
3514;12
3515;53
3516;9
3517;29
3518;8
3519;74
3520;134
3521;1
3522;16
3523;15
3524;35
3525;51
3526;18
3527;31
3528;34
3529;22
3530;56
3531;53
3532;53
3533;1
3534;207
3535;1
3536;210
3537;1
3538;92
3539;1
3540;66
3541;1
3542;1
3543;47
3544;23
3545;186
3546;1
3547;1
3548;35
3549;74
3550;158
3551;1
3552;231
3553;1
3554;32
3555;25
3556;31
3557;80
3558;1
3559;51
3560;60
3561;1
3562;35
3563;45
3564;74
3565;1
3566;35
3567;33
3568;160
3569;1
3570;51
3571;45
3572;116
3573;1
3574;45
3575;30
3576;137
3577;1
3578;115
3579;1
3580;70
3581;1
3582;10
3583;26
3584;44
3585;34
3586;23
3587;46
3588;32
3589;68
3590;1
3591;13
3592;45
3593;37
3594;3
3595;167
3596;1
3597;57
3598;23
3599;10
3600;56
3601;2
3602;44
3603;70
3604;1
3605;33
3606;49
3607;49
3608;68
3609;1
3610;81
3611;4
3612;19
3613;69
3614;3
3615;697
3616;1
3617;1
3618;82
3619;1
3620;35
3621;32
3622;143
3623;1
3624;29
3625;32
3626;23
3627;70
3628;1
3629;81
3630;1
3631;65
3632;123
3633;1
3634;296
3635;1
3636;1
3637;221
3638;1
3639;61
3640;59
3641;123
3642;1
3643;84
3644;1
3645;42
3646;18
3647;26
3648;34
3649;37
3650;73
3651;1
3652;66
3653;1
3654;45
3655;15
3656;32
3657;35
3658;143
3659;50
3660;1
3661;164
3662;20
3663;37
3664;1
3665;35
3666;31
3667;307
3668;1
3669;23
3670;28
3671;66
3672;97
3673;1
3674;69
3675;135
3676;1
3677;86
3678;1
3679;39
3680;19
3681;110
3682;176
3683;1
3684;1
3685;67
3686;5
3687;96
3688;11
3689;52
3690;1
3691;14
3692;185
3693;1
3694;42
3695;153
3696;1
3697;34
3698;19
3699;42
3700;26
3701;14
3702;28
3703;46
3704;23
3705;64
3706;23
3707;71
3708;37
3709;1
3710;88
3711;1
3712;43
3713;133
3714;1
3715;1
3716;36
3717;1
3718;140
3719;1
3720;51
3721;87
3722;1
3723;250
3724;1
3725;32
3726;35
3727;70
3728;20
3729;81
3730;1
3731;7
3732;68
3733;21
3734;230
3735;1
3736;6
3737;44
3738;22
3739;25
3740;27
3741;214
3742;1
3743;36
3744;15
3745;81
3746;1
3747;35
3748;31
3749;82
3750;36
3751;61
3752;1
3753;70
3754;12
3755;232
3756;1
3757;67
3758;335
3759;1
3760;105
3761;119
3762;1
3763;24
3764;40
3765;24
3766;34
3767;53
3768;35
3769;1
3770;51
3771;135
3772;1
3773;190
3774;1
3775;124
3776;1
3777;70
3778;1
3779;18
3780;1
3781;63
3782;45
3783;9
3784;1
3785;1
3786;23
3787;72
3788;1
3789;12
3790;8
3791;12
3792;129
3793;1
3794;29
3795;1
3796;12
3797;22
3798;435
3799;1
3800;0
3801;1
3802;20
3803;25
3804;66
3805;49
3806;1
3807;223
3808;1
3809;22
3810;100
3811;1
3812;41
3813;78
3814;1
3815;33
3816;10
3817;6
3818;33
3819;1
3820;21
3821;7
3822;13
3823;23
3824;10
3825;65
3826;299
3827;1
3828;42
3829;1
3830;16
3831;13
3832;22
3833;10
3834;95
3835;1
3836;20
3837;45
3838;1
3839;169
3840;1
3841;34
3842;1
3843;109
3844;20
3845;1
3846;1
3847;92
3848;20
3849;1
3850;35
3851;1
3852;109
3853;33
3854;107
3855;1
3856;93
3857;1
3858;1
3859;1
3860;46
3861;1
3862;0
3863;59
3864;1
3865;119
3866;63
3867;1
3868;1
3869;76
3870;1
3871;57
3872;42
3873;1
3874;84
3875;1
3876;125
3877;1
3878;28
3879;1
3880;20
3881;45
3882;1
3883;160
3884;1
3885;94
3886;1
3887;54
3888;1
3889;8
3890;49
3891;12
3892;1
3893;77
3894;8
3895;154
3896;1
3897;1
3898;1
3899;55
3900;1
3901;14
3902;178
3903;192
3904;1
3905;26
3906;92
3907;1
3908;8
3909;23
3910;6
3911;130
3912;1
3913;49
3914;1
3915;5
3916;45
3917;1
3918;1
3919;13
3920;25
3921;21
3922;103
3923;1
3924;86
3925;60
3926;1
3927;26
3928;30
3929;9
3930;26
3931;50
3932;16
3933;1
3934;100
3935;1
3936;1
3937;27
3938;35
3939;13
3940;26
3941;33
3942;1
3943;17
3944;34
3945;90
3946;1
3947;3
3948;12
3949;34
3950;82
3951;1
3952;77
3953;1
3954;29
3955;1
3956;16
3957;15
3958;17
3959;21
3960;10
3961;27
3962;8
3963;334
3964;1
3965;190
3966;1
3967;91
3968;1
3969;11
3970;20
3971;37
3972;159
3973;1
3974;49
3975;11
3976;88
3977;1
3978;1
3979;66
3980;40
3981;1
3982;60
3983;1
3984;45
3985;1
3986;41
3987;170
3988;1
3989;1
3990;52
3991;1
3992;78
3993;78
3994;92
3995;1
3996;56
3997;86
3998;27
3999;173
4000;21
4001;46
4002;29
4003;117
4004;12
4005;41
4006;158
4007;1
4008;104
4009;1
4010;121
4011;1
4012;163
4013;1
4014;137
4015;20
4016;166
4017;1
4018;103
4019;27
4020;28
4021;61
4022;57
4023;110
4024;51
4025;139
4026;8
4027;21
4028;61
4029;121
4030;1
4031;176
4032;1
4033;104
4034;55
4035;71
4036;125
4037;1
4038;49
4039;57
4040;66
4041;93
4042;92
4043;24
4044;70
4045;95
4046;76
4047;116
4048;1
4049;75
4050;103
4051;1
4052;50
4053;85
4054;137
4055;87
4056;83
4057;21
4058;1
4059;112
4060;98
4061;1
4062;94
4063;184
4064;1
4065;85
4066;101
4067;9
4068;66
4069;282
4070;1
4071;94
4072;49
4073;64
4074;76
4075;94
4076;64
4077;6
4078;33
4079;210
4080;1
4081;63
4082;60
4083;55
4084;54
4085;57
4086;118
4087;2
4088;95
4089;54
4090;68
4091;28
4092;129
4093;35
4094;47
4095;118
4096;25
4097;67
4098;33
4099;107
4100;0
4101;70
4102;71
4103;95
4104;240
4105;1
4106;101
4107;35
4108;18
4109;83
4110;195
4111;1
4112;122
4113;1
4114;117
4115;2
4116;68
4117;54
4118;133
4119;8
4120;113
4121;1
4122;160
4123;58
4124;1
4125;93
4126;179
4127;1
4128;117
4129;9
4130;117
4131;29
4132;34
4133;101
4134;36
4135;46
4136;21
4137;28
4138;43
4139;33
4140;154
4141;1
4142;149
4143;62
4144;1
4145;77
4146;1
4147;95
4148;7
4149;1
4150;30
4151;81
4152;1
4153;28
4154;31
4155;87
4156;96
4157;1
4158;67
4159;33
4160;30
4161;92
4162;1
4163;122
4164;1
4165;94
4166;1
4167;15
4168;31
4169;253
4170;1
4171;1
4172;10
4173;139
4174;1
4175;82
4176;1
4177;39
4178;1
4179;58
4180;8
4181;23
4182;58
4183;47
4184;24
4185;57
4186;47
4187;1
4188;70
4189;1
4190;32
4191;27
4192;79
4193;1
4194;101
4195;1
4196;70
4197;80
4198;1
4199;117
4200;168
4201;1
4202;31
4203;13
4204;1
4205;30
4206;335
4207;1
4208;180
4209;1
4210;52
4211;1
4212;70
4213;120
4214;1
4215;1
4216;27
4217;38
4218;11
4219;133
4220;92
4221;1
4222;94
4223;10
4224;1
4225;187
4226;1
4227;1
4228;81
4229;17
4230;1
4231;31
4232;54
4233;54
4234;1
4235;45
4236;118
4237;1
4238;51
4239;51
4240;1
4241;51
4242;2
4243;73
4244;71
4245;1
4246;44
4247;13
4248;52
4249;1
4250;209
4251;1
4252;12
4253;38
4254;18
4255;152
4256;28
4257;70
4258;1
4259;71
4260;1
4261;43
4262;75
4263;1
4264;156
4265;1
4266;116
4267;1
4268;165
4269;76
4270;1
4271;162
4272;1
4273;13
4274;26
4275;33
4276;95
4277;118
4278;1
4279;38
4280;1
4281;159
4282;1
4283;101
4284;48
4285;5
4286;1
4287;60
4288;1
4289;28
4290;45
4291;79
4292;1
4293;136
4294;1
4295;3
4296;155
4297;1
4298;84
4299;1
4300;0
4301;46
4302;39
4303;79
4304;116
4305;1
4306;257
4307;1
4308;1
4309;170
4310;1
4311;65
4312;1
4313;35
4314;27
4315;247
4316;1
4317;9
4318;33
4319;1
4320;17
4321;21
4322;62
4323;3
4324;95
4325;43
4326;1
4327;31
4328;32
4329;29
4330;46
4331;37
4332;6
4333;95
4334;1
4335;635
4336;1
4337;1
4338;268
4339;1
4340;1
4341;213
4342;1
4343;248
4344;1
4345;1
4346;14
4347;68
4348;1
4349;40
4350;72
4351;1
4352;78
4353;1
4354;15
4355;33
4356;210
4357;1
4358;1
4359;215
4360;1
4361;66
4362;64
4363;1
4364;1
4365;14
4366;40
4367;25
4368;82
4369;1
4370;98
4371;1
4372;58
4373;128
4374;1
4375;75
4376;95
4377;1
4378;58
4379;19
4380;78
4381;41
4382;120
4383;1
4384;5
4385;202
4386;1
4387;71
4388;138
4389;1
4390;27
4391;159
4392;247
4393;1
4394;29
4395;69
4396;36
4397;1
4398;3
4399;35
4400;119
4401;1
4402;1
4403;18
4404;118
4405;1
4406;75
4407;1
4408;59
4409;54
4410;23
4411;80
4412;1
4413;25
4414;11
4415;38
4416;65
4417;5
4418;39
4419;1
4420;11
4421;1
4422;25
4423;162
4424;1
4425;22
4426;1
4427;12
4428;87
4429;3
4430;1
4431;40
4432;132
4433;1
4434;117
4435;1
4436;1
4437;22
4438;57
4439;1
4440;27
4441;1
4442;16
4443;154
4444;8
4445;1
4446;107
4447;9
4448;1
4449;7
4450;82
4451;1
4452;64
4453;1
4454;9
4455;13
4456;69
4457;1
4458;59
4459;72
4460;1
4461;22
4462;22
4463;94
4464;1
4465;56
4466;1
4467;66
4468;1
4469;24
4470;22
4471;171
4472;1
4473;1
4474;37
4475;0
4476;18
4477;31
4478;82
4479;1
4480;1
4481;3
4482;41
4483;6
4484;22
4485;138
4486;1
4487;191
4488;1
4489;26
4490;88
4491;38
4492;143
4493;59
4494;18
4495;33
4496;60
4497;108
4498;41
4499;71
4500;92
4501;107
4502;1
4503;66
4504;31
4505;59
4506;67
4507;85
4508;69
4509;50
4510;38
4511;136
4512;74
4513;1
4514;60
4515;101
4516;41
4517;34
4518;37
4519;53
4520;115
4521;63
4522;45
4523;354
4524;1
4525;1
4526;69
4527;49
4528;71
4529;83
4530;38
4531;71
4532;55
4533;77
4534;70
4535;129
4536;1
4537;68
4538;33
4539;124
4540;20
4541;32
4542;68
4543;128
4544;1
4545;210
4546;1
4547;154
4548;1
4549;143
4550;20
4551;211
4552;1
4553;84
4554;42
4555;194
4556;45
4557;1
4558;64
4559;52
4560;113
4561;48
4562;158
4563;1
4564;42
4565;63
4566;166
4567;18
4568;6
4569;119
4570;51
4571;85
4572;1
4573;58
4574;63
4575;65
4576;65
4577;71
4578;61
4579;186
4580;1
4581;111
4582;12
4583;13
4584;92
4585;37
4586;78
4587;128
4588;60
4589;1
4590;75
4591;89
4592;14
4593;91
4594;139
4595;1
4596;90
4597;35
4598;71
4599;90
4600;66
4601;46
4602;66
4603;117
4604;46
4605;88
4606;76
4607;45
4608;23
4609;84
4610;31
4611;68
4612;142
4613;10
4614;84
4615;37
4616;35
4617;52
4618;53
4619;54
4620;107
4621;23
4622;88
4623;63
4624;80
4625;14
4626;49
4627;100
4628;72
4629;255
4630;1
4631;145
4632;1
4633;27
4634;35
4635;118
4636;1
4637;45
4638;44
4639;150
4640;1
4641;317
4642;1
4643;1
4644;25
4645;112
4646;1
4647;78
4648;1
4649;359
4650;1
4651;2
4652;41
4653;44
4654;99
4655;1
4656;80
4657;48
4658;1
4659;104
4660;55
4661;1
4662;61
4663;0
4664;28
4665;15
4666;23
4667;29
4668;71
4669;1
4670;27
4671;30
4672;38
4673;18
4674;51
4675;34
4676;89
4677;1
4678;27
4679;44
4680;46
4681;72
4682;1
4683;69
4684;265
4685;1
4686;1
4687;49
4688;7
4689;35
4690;31
4691;21
4692;81
4693;49
4694;1
4695;22
4696;63
4697;369
4698;1
4699;17
4700;27
4701;56
4702;108
4703;1
4704;95
4705;1
4706;34
4707;68
4708;1
4709;79
4710;1
4711;24
4712;29
4713;74
4714;1
4715;58
4716;45
4717;104
4718;1
4719;233
4720;1
4721;57
4722;60
4723;1
4724;47
4725;32
4726;17
4727;32
4728;32
4729;104
4730;96
4731;1
4732;57
4733;40
4734;1
4735;39
4736;33
4737;15
4738;114
4739;28
4740;1
4741;1
4742;53
4743;200
4744;1
4745;42
4746;47
4747;16
4748;13
4749;34
4750;70
4751;19
4752;173
4753;1
4754;40
4755;58
4756;1
4757;27
4758;89
4759;93
4760;111
4761;1
4762;87
4763;160
4764;1
4765;76
4766;92
4767;34
4768;39
4769;84
4770;196
4771;1
4772;45
4773;165
4774;1
4775;83
4776;43
4777;59
4778;346
4779;1
4780;45
4781;71
4782;69
4783;63
4784;69
4785;158
4786;1
4787;40
4788;71
4789;135
4790;1
4791;126
4792;46
4793;1
4794;63
4795;68
4796;69
4797;104
4798;31
4799;129
4800;119
4801;1
4802;47
4803;161
4804;1
4805;88
4806;63
4807;7
4808;69
4809;71
4810;160
4811;20
4812;136
4813;1
4814;67
4815;101
4816;42
4817;28
4818;117
4819;16
4820;71
4821;127
4822;45
4823;67
4824;62
4825;68
4826;21
4827;60
4828;62
4829;127
4830;36
4831;122
4832;27
4833;1
4834;83
4835;116
4836;0
4837;79
4838;70
4839;73
4840;124
4841;1
4842;222
4843;1
4844;70
4845;71
4846;93
4847;35
4848;119
4849;46
4850;35
4851;109
4852;12
4853;108
4854;9
4855;86
4856;90
4857;24
4858;233
4859;1
4860;70
4861;66
4862;119
4863;68
4864;23
4865;49
4866;71
4867;69
4868;69
4869;67
4870;105
4871;54
4872;82
4873;1
4874;70
4875;64
4876;93
4877;31
4878;102
4879;102
4880;1
4881;64
4882;554
4883;1
4884;68
4885;213
4886;1
4887;45
4888;116
4889;108
4890;215
4891;1
4892;68
4893;78
4894;95
4895;144
4896;31
4897;1
4898;349
4899;1
4900;60
4901;26
4902;92
4903;44
4904;93
4905;30
4906;1
4907;83
4908;20
4909;1
4910;170
4911;1
4912;212
4913;1
4914;32
4915;53
4916;7
4917;40
4918;30
4919;148
4920;1
4921;5
4922;26
4923;48
4924;54
4925;1
4926;90
4927;1
4928;76
4929;9
4930;15
4931;38
4932;17
4933;2
4934;82
4935;0
4936;44
4937;6
4938;53
4939;234
4940;1
4941;56
4942;1
4943;25
4944;322
4945;1
4946;36
4947;36
4948;24
4949;14
4950;54
4951;30
4952;41
4953;1
4954;35
4955;34
4956;31
4957;46
4958;71
4959;8
4960;83
4961;2
4962;1
4963;79
4964;1
4965;35
4966;56
4967;7
4968;133
4969;1
4970;5
4971;17
4972;135
4973;23
4974;134
4975;1
4976;0
4977;0
4978;29
4979;43
4980;87
4981;33
4982;1
4983;29
4984;46
4985;1
4986;24
4987;58
4988;54
4989;120
4990;1
4991;32
4992;61
4993;289
4994;1
4995;152
4996;1
4997;12
4998;34
4999;33
5000;129
5001;1
5002;1
5003;42
5004;24
5005;37
5006;44
5007;10
5008;38
5009;13
5010;33
5011;25
5012;47
5013;28
5014;38
5015;3
5016;45
5017;93
5018;1
5019;92
5020;1
5021;52
5022;55
5023;1
5024;71
5025;67
5026;1
5027;25
5028;24
5029;23
5030;35
5031;35
5032;35
5033;58
5034;7
5035;69
5036;52
5037;39
5038;1
5039;78
5040;55
5041;1
5042;24
5043;23
5044;54
5045;6
5046;57
5047;168
5048;1
5049;45
5050;344
5051;1
5052;1
5053;64
5054;61
5055;51
5056;90
5057;63
5058;58
5059;144
5060;1
5061;111
5062;2
5063;60
5064;56
5065;68
5066;68
5067;57
5068;83
5069;44
5070;103
5071;42
5072;50
5073;319
5074;1
5075;94
5076;44
5077;101
5078;1
5079;186
5080;22
5081;51
5082;9
5083;86
5084;10
5085;137
5086;1
5087;64
5088;78
5089;43
5090;156
5091;1
5092;55
5093;60
5094;58
5095;119
5096;46
5097;56
5098;59
5099;43
5100;63
5101;95
5102;37
5103;87
5104;85
5105;45
5106;67
5107;255
5108;1
5109;71
5110;49
5111;87
5112;130
5113;24
5114;16
5115;164
5116;1
5117;33
5118;65
5119;70
5120;67
5121;141
5122;1
5123;347
5124;1
5125;27
5126;214
5127;1
5128;44
5129;69
5130;71
5131;68
5132;143
5133;1
5134;103
5135;47
5136;93
5137;53
5138;20
5139;63
5140;93
5141;91
5142;67
5143;55
5144;13
5145;116
5146;76
5147;15
5148;68
5149;125
5150;66
5151;254
5152;1
5153;43
5154;32
5155;101
5156;5
5157;162
5158;1
5159;180
5160;1
5161;59
5162;2
5163;178
5164;1
5165;67
5166;60
5167;117
5168;111
5169;1
5170;74
5171;98
5172;1
5173;119
5174;63
5175;22
5176;83
5177;211
5178;1
5179;66
5180;84
5181;51
5182;68
5183;39
5184;87
5185;63
5186;33
5187;68
5188;66
5189;52
5190;59
5191;52
5192;68
5193;191
5194;1
5195;93
5196;46
5197;36
5198;85
5199;8
5200;60
5201;1
5202;45
5203;33
5204;43
5205;26
5206;59
5207;31
5208;1
5209;114
5210;2
5211;1
5212;41
5213;1
5214;128
5215;1
5216;20
5217;34
5218;34
5219;45
5220;25
5221;37
5222;1
5223;56
5224;1
5225;35
5226;45
5227;43
5228;13
5229;79
5230;1
5231;118
5232;0
5233;1
5234;32
5235;93
5236;7
5237;1
5238;76
5239;10
5240;10
5241;33
5242;81
5243;50
5244;1
5245;51
5246;1
5247;298
5248;1
5249;30
5250;25
5251;47
5252;24
5253;33
5254;43
5255;79
5256;18
5257;1
5258;53
5259;12
5260;21
5261;66
5262;34
5263;8
5264;19
5265;35
5266;25
5267;43
5268;92
5269;1
5270;78
5271;33
5272;39
5273;1
5274;32
5275;59
5276;7
5277;59
5278;70
5279;13
5280;1
5281;102
5282;1
5283;23
5284;35
5285;35
5286;71
5287;55
5288;135
5289;1
5290;37
5291;27
5292;34
5293;43
5294;14
5295;85
5296;12
5297;1
5298;47
5299;18
5300;52
5301;9
5302;31
5303;89
5304;1
5305;31
5306;30
5307;8
5308;57
5309;2
5310;35
5311;29
5312;29
5313;114
5314;81
5315;1
5316;51
5317;1
5318;24
5319;33
5320;31
5321;93
5322;150
5323;1
5324;95
5325;1
5326;19
5327;177
5328;1
5329;51
5330;1
5331;44
5332;21
5333;46
5334;50
5335;46
5336;1
5337;103
5338;132
5339;1
5340;67
5341;17
5342;16
5343;103
5344;1
5345;201
5346;1
5347;44
5348;34
5349;95
5350;0
5351;28
5352;1
5353;46
5354;35
5355;88
5356;1
5357;232
5358;1
5359;76
5360;1
5361;65
5362;28
5363;1
5364;32
5365;47
5366;13
5367;46
5368;30
5369;78
5370;1
5371;34
5372;52
5373;22
5374;31
5375;32
5376;48
5377;62
5378;1
5379;19
5380;49
5381;17
5382;30
5383;31
5384;26
5385;28
5386;66
5387;38
5388;1
5389;24
5390;51
5391;33
5392;8
5393;33
5394;45
5395;19
5396;35
5397;35
5398;27
5399;55
5400;4
5401;32
5402;94
5403;1
5404;317
5405;1
5406;9
5407;118
5408;1
5409;25
5410;8
5411;42
5412;22
5413;59
5414;7
5415;52
5416;2
5417;47
5418;45
5419;23
5420;74
5421;19
5422;1
5423;39
5424;32
5425;11
5426;61
5427;1
5428;57
5429;11
5430;34
5431;107
5432;1
5433;82
5434;1
5435;46
5436;60
5437;1
5438;114
5439;31
5440;1
5441;83
5442;1
5443;34
5444;68
5445;93
5446;32
5447;71
5448;95
5449;44
5450;56
5451;92
5452;120
5453;1
5454;69
5455;59
5456;63
5457;115
5458;14
5459;66
5460;91
5461;54
5462;72
5463;30
5464;188
5465;35
5466;23
5467;23
5468;78
5469;72
5470;72
5471;107
5472;10
5473;45
5474;56
5475;91
5476;81
5477;52
5478;22
5479;64
5480;135
5481;1
5482;70
5483;61
5484;92
5485;58
5486;107
5487;1
5488;214
5489;1
5490;20
5491;118
5492;48
5493;48
5494;47
5495;121
5496;1
5497;59
5498;68
5499;49
5500;67
5501;181
5502;1
5503;22
5504;97
5505;3
5506;113
5507;13
5508;67
5509;165
5510;1
5511;70
5512;41
5513;88
5514;43
5515;114
5516;22
5517;55
5518;68
5519;57
5520;57
5521;93
5522;47
5523;141
5524;17
5525;47
5526;63
5527;85
5528;29
5529;92
5530;136
5531;1
5532;63
5533;87
5534;112
5535;1
5536;90
5537;79
5538;64
5539;18
5540;66
5541;69
5542;118
5543;19
5544;67
5545;142
5546;1
5547;84
5548;61
5549;43
5550;55
5551;69
5552;91
5553;47
5554;51
5555;142
5556;37
5557;42
5558;80
5559;63
5560;16
5561;115
5562;60
5563;18
5564;69
5565;90
5566;35
5567;93
5568;138
5569;90
5570;1
5571;30
5572;64
5573;94
5574;40
5575;56
5576;101
5577;47
5578;42
5579;88
5580;26
5581;68
5582;82
5583;44
5584;95
5585;48
5586;65
5587;82
5588;66
5589;54
5590;46
5591;77
5592;112
5593;29
5594;74
5595;109
5596;1
5597;31
5598;51
5599;93
5600;43
5601;60
5602;164
5603;1
5604;105
5605;27
5606;37
5607;133
5608;1
5609;62
5610;50
5611;79
5612;72
5613;93
5614;47
5615;30
5616;107
5617;100
5618;1
5619;75
5620;47
5621;91
5622;48
5623;91
5624;40
5625;60
5626;54
5627;94
5628;43
5629;70
5630;50
5631;66
5632;81
5633;27
5634;65
5635;69
5636;70
5637;66
5638;57
5639;87
5640;97
5641;40
5642;13
5643;90
5644;71
5645;56
5646;61
5647;45
5648;67
5649;67
5650;238
5651;1
5652;109
5653;24
5654;71
5655;66
5656;62
5657;70
5658;106
5659;46
5660;86
5661;9
5662;49
5663;63
5664;59
5665;132
5666;1
5667;60
5668;57
5669;69
5670;89
5671;80
5672;39
5673;44
5674;82
5675;26
5676;54
5677;69
5678;68
5679;118
5680;40
5681;44
5682;92
5683;43
5684;76
5685;99
5686;1
5687;68
5688;60
5689;82
5690;1
5691;29
5692;6
5693;38
5694;34
5695;45
5696;9
5697;35
5698;32
5699;118
5700;18
5701;1
5702;82
5703;1
5704;16
5705;58
5706;21
5707;138
5708;1
5709;71
5710;1
5711;146
5712;1
5713;35
5714;27
5715;46
5716;40
5717;31
5718;26
5719;83
5720;72
5721;1
5722;1
5723;25
5724;34
5725;34
5726;46
5727;271
5728;82
5729;1
5730;18
5731;15
5732;28
5733;26
5734;32
5735;38
5736;28
5737;60
5738;0
5739;76
5740;5
5741;89
5742;1
5743;34
5744;33
5745;35
5746;31
5747;34
5748;27
5749;42
5750;48
5751;67
5752;1
5753;58
5754;81
5755;1
5756;74
5757;1
5758;19
5759;33
5760;65
5761;16
5762;1
5763;66
5764;9
5765;17
5766;239
5767;1
5768;5
5769;54
5770;145
5771;1
5772;1
5773;69
5774;35
5775;25
5776;1
5777;116
5778;1
5779;18
5780;104
5781;165
5782;1
