PRODUCT_ID;WAREHOUSE_ID;STOCK;STORAGE_LOCATION
3360;1;448;006HV65
3361;1;1;009JP64
3362;1;22;007FK65
3363;1;64;009XL74
3364;1;37;002HT38
3365;1;45;007ZF18
3366;1;25;002NQ29
3367;1;82;005HG40
3368;1;1;005JN55
3369;1;85;006HD37
3370;1;1;003BE01
3371;1;1;005JH39
3372;1;82;003UD83
3373;1;1;003BA38
3374;1;55;004FD56
3375;1;1;009GZ43
3376;1;20;005EU78
3377;1;31;006ND04
3378;1;35;003NN67
3379;1;29;007SL30
3380;1;35;002UB04
3381;1;32;002XC14
3382;1;118;002EZ80
3383;1;1;001QL62
3384;1;24;002XM61
3385;1;14;008DR57
3386;1;42;001OU40
3387;1;121;009BX79
3388;1;1;002MH79
3389;1;59;009GG55
3390;1;67;008JZ28
3391;1;1;007AJ19
3392;1;30;003YH90
3393;1;69;005RB97
3394;1;1;002CE87
3395;1;1;009PV62
3396;1;8;007YY52
3397;1;17;002TM21
3398;1;20;007HV53
3399;1;55;007BK04
3400;1;1;003BF90
3401;1;177;009MG70
3402;1;1;001KK23
3403;1;260;002WY43
3404;1;1;001WV04
3405;1;1;001SL21
3406;1;33;009ZJ69
3407;1;36;005MO14
3408;1;81;005KV60
3409;1;66;005DP33
3410;1;1;008VA27
3411;1;106;009EW93
3412;1;1;001LY29
3413;1;13;003DR47
3414;1;15;002VM93
3415;1;54;003GZ44
3416;1;1;005NG65
3417;1;60;005JP85
3418;1;1;005OG34
3419;1;140;004MZ68
3420;1;1;008CA49
3421;1;19;002VO72
3422;1;22;006HP56
3423;1;21;002ID39
3424;1;64;008HX41
3425;1;1;007DL91
3426;1;21;009KY69
3427;1;20;005KF42
3428;1;3;002BO73
3429;1;15;005RH05
3430;1;117;006IG03
3431;1;1;002OH17
3432;1;2;006VY76
3433;1;166;009ZP35
3434;1;1;003SY37
3435;1;1;003VD22
3436;1;1;002IS79
3437;1;41;003IO88
3438;1;1;005AT13
3439;1;25;001ZM53
3440;1;85;005PZ62
3441;1;1;006RC92
3442;1;8;008WZ56
3443;1;10;008GR74
3444;1;91;002BE36
3445;1;1;001RV19
3446;1;141;009PF90
3447;1;1;009NW90
3448;1;10;003UP90
3449;1;27;001PH21
3450;1;254;002AW75
3451;1;1;002BM99
3452;1;30;002LW88
3453;1;23;002FM67
3454;1;1;006HT44
3455;1;72;001MI34
3456;1;1;005MC66
3457;1;171;004MH54
3458;1;1;005EK90
3459;1;59;008QE19
3460;1;7;009CG52
3461;1;266;007BF33
3462;1;1;005ZZ14
3463;1;39;006JG36
3464;1;154;006ZK56
3465;1;1;005EI09
3466;1;186;003JI45
3467;1;1;009UV79
3468;1;1;004OY95
3469;1;71;001WI02
3470;1;10;006ZT05
3471;1;157;002PT38
3472;1;1;009XU90
3473;1;45;006OA59
3474;1;10;006RL98
3475;1;190;002JP80
3476;1;1;005NS71
3477;1;1;009HJ25
3478;1;58;005WK22
3479;1;21;002KX99
3480;1;32;003SL33
3481;1;25;005IZ71
3482;1;163;005LW24
3483;1;1;001LO33
3484;1;26;009VF89
3485;1;161;002RP98
3486;1;51;005RG89
3487;1;1;007GM49
3488;1;32;002XH79
3489;1;1;008RM63
3490;1;27;004WW44
3491;1;33;002IT41
3492;1;103;006ZC01
3493;1;26;006FJ20
3494;1;6;001QK08
3495;1;1;006QF07
3496;1;43;003WZ84
3497;1;39;009YC48
3498;1;155;004JI56
3499;1;1;006MV54
3500;1;113;004ZG05
3501;1;307;003XS88
3502;1;1;002ER83
3503;1;153;009RF63
3504;1;1;006KY03
3505;1;1;003SK12
3506;1;35;003BY80
3507;1;31;003TB88
3508;1;102;003PL66
3509;1;333;007PA54
3510;1;1;004GD70
3511;1;25;008DG62
3512;1;28;004LF23
3513;1;34;003BZ26
3514;1;12;003EY50
3515;1;53;009ZC02
3516;1;9;003FM29
3517;1;29;005WY82
3518;1;8;001PC26
3519;1;74;007OY39
3520;1;134;006BU79
3521;1;1;005IQ58
3522;1;16;007FP53
3523;1;15;003XS30
3524;1;35;001TT52
3525;1;51;004TD88
3526;1;18;002YH79
3527;1;31;005NP55
3528;1;34;002TW03
3529;1;22;006DH84
3530;1;56;003NK89
3531;1;53;005BR72
3532;1;53;009LV38
3533;1;1;006WP80
3534;1;207;004UE22
3535;1;1;006ZA43
3536;1;210;002LX28
3537;1;1;009ZN19
3538;1;92;007DC95
3539;1;1;005RY82
3540;1;66;006XI32
3541;1;1;006PT42
3542;1;1;008ON30
3543;1;47;005KF10
3544;1;23;004UX24
3545;1;186;004XP52
3546;1;1;004FX90
3547;1;1;002WL12
3548;1;35;001RF03
3549;1;74;009JY74
3550;1;158;003VC83
3551;1;1;009NC15
3552;1;231;003TK85
3553;1;1;006YE71
3554;1;32;004TV13
3555;1;25;003GP85
3556;1;31;005KV99
3557;1;80;003OS46
3558;1;1;005OS81
3559;1;51;002QP35
3560;1;60;007TV66
3561;1;1;009KL76
3562;1;35;005RI07
3563;1;45;006QN56
3564;1;74;006DP96
3565;1;1;006VQ97
3566;1;35;003SU96
3567;1;33;008SV09
3568;1;160;007RS06
3569;1;1;007YH08
3570;1;51;006OM35
3571;1;45;008GR12
3572;1;116;005MV34
3573;1;1;004ZC65
3574;1;45;007DP35
3575;1;30;008MO59
3576;1;137;005HX95
3577;1;1;002VV90
3578;1;115;004LB05
3579;1;1;007BC38
3580;1;70;006RJ14
3581;1;1;003UK70
3582;1;10;008LT70
3583;1;26;002UM65
3584;1;44;001EP95
3585;1;34;001GA28
3586;1;23;004OI21
3587;1;46;009JA76
3588;1;32;002IO69
3589;1;68;002MC88
3590;1;1;006OK63
3591;1;13;002UO09
3592;1;45;003MB23
3593;1;37;004YC01
3594;1;3;008BQ19
3595;1;167;006KA76
3596;1;1;003FU83
3597;1;57;003UT34
3598;1;23;008OX48
3599;1;10;009UC50
3600;1;56;007TJ08
3601;1;2;002TM47
3602;1;44;006HU80
3603;1;70;002FG93
3604;1;1;001YX60
3605;1;33;001PZ12
3606;1;49;003WS46
3607;1;49;009YO79
3608;1;68;003LQ83
3609;1;1;005BO52
3610;1;81;008YD67
3611;1;4;002BX68
3612;1;19;009IB30
3613;1;69;001OI25
3614;1;3;005YS18
3615;1;697;007EK69
3616;1;1;004SK60
3617;1;1;002PO48
3618;1;82;005SG85
3619;1;1;001XP12
3620;1;35;003UZ13
3621;1;32;003PL09
3622;1;143;003BE12
3623;1;1;001VX23
3624;1;29;001RH06
3625;1;32;004BZ28
3626;1;23;004XW80
3627;1;70;003CL84
3628;1;1;002YL46
3629;1;81;008DV51
3630;1;1;006EG81
3631;1;65;009LY31
3632;1;123;002RC65
3633;1;1;008PC34
3634;1;296;009FC24
3635;1;1;005FJ83
3636;1;1;005RS08
3637;1;221;004HT75
3638;1;1;009TQ38
3639;1;61;001ME25
3640;1;59;006FG39
3641;1;123;005UY78
3642;1;1;009YB28
3643;1;84;005HR65
3644;1;1;004YU30
3645;1;42;004KU85
3646;1;18;006WF60
3647;1;26;006MF83
3648;1;34;003TT13
3649;1;37;009PQ68
3650;1;73;004RR45
3651;1;1;004ZY84
3652;1;66;003GE17
3653;1;1;007WK69
3654;1;45;004XX74
3655;1;15;007YZ11
3656;1;32;004AC42
3657;1;35;001RO31
3658;1;143;002XF70
3659;1;50;007CX29
3660;1;1;009NN87
3661;1;164;007KC68
3662;1;20;002PX69
3663;1;37;003OS60
3664;1;1;007QR64
3665;1;35;009XC18
3666;1;31;003XD94
3667;1;307;009AJ12
3668;1;1;006KX27
3669;1;23;009KR48
3670;1;28;009GN69
3671;1;66;002ES51
3672;1;97;007PU84
3673;1;1;008VX94
3674;1;69;001LN82
3675;1;135;008CH89
3676;1;1;008DL24
3677;1;86;005MV98
3678;1;1;007UI05
3679;1;39;007WQ74
3680;1;19;002EK22
3681;1;110;008NA39
3682;1;176;002GO47
3683;1;1;008GJ38
3684;1;1;002KJ78
3685;1;67;009MX67
3686;1;5;005GA82
3687;1;96;006XV76
3688;1;11;001UY70
3689;1;52;005GB91
3690;1;1;006GH40
3691;1;14;007UD33
3692;1;185;007JJ55
3693;1;1;009DQ92
3694;1;42;005QJ46
3695;1;153;005XF25
3696;1;1;004BC63
3697;1;34;008WH92
3698;1;19;007LR60
3699;1;42;005AH51
3700;1;26;003GM48
3701;1;14;006DB49
3702;1;28;002OL23
3703;1;46;004YH02
3704;1;23;005TL08
3705;1;64;003AT42
3706;1;23;009PP42
3707;1;71;008CM03
3708;1;37;006NB21
3709;1;1;007TT42
3710;1;88;002AF33
3711;1;1;004PB07
3712;1;43;006TS03
3713;1;133;003PH55
3714;1;1;008XG36
3715;1;1;006YA86
3716;1;36;001EM21
3717;1;1;008JZ81
3718;1;140;001MA84
3719;1;1;007VQ78
3720;1;51;008JM21
3721;1;87;002TZ20
3722;1;1;003HM89
3723;1;250;007OM09
3724;1;1;004DA27
3725;1;32;002PZ73
3726;1;35;009RW64
3727;1;70;006EG60
3728;1;20;001XH62
3729;1;81;007NY40
3730;1;1;003LH32
3731;1;7;007RA40
3732;1;68;005YE44
3733;1;21;005WS16
3734;1;230;003LE68
3735;1;1;009QR32
3736;1;6;006FD40
3737;1;44;002DJ85
3738;1;22;006XY39
3739;1;25;009RU68
3740;1;27;005XN76
3741;1;214;009BC48
3742;1;1;003BT09
3743;1;36;004MB36
3744;1;15;003DY44
3745;1;81;007FW92
3746;1;1;005IC31
3747;1;35;008PD70
3748;1;31;009LJ22
3749;1;82;006UW09
3750;1;36;001DH68
3751;1;61;001ET24
3752;1;1;006ZL07
3753;1;70;006XR47
3754;1;12;005OR99
3755;1;232;001VW16
3756;1;1;006NH07
3757;1;67;006IB58
3758;1;335;001UJ47
3759;1;1;004ZK10
3760;1;105;002CU28
3761;1;119;002KS92
3762;1;1;009WV30
3763;1;24;001MU63
3764;1;40;001HG75
3765;1;24;002YI87
3766;1;34;005SB42
3767;1;53;002DO50
3768;1;35;004TC60
3769;1;1;006GG97
3770;1;51;002VH82
3771;1;135;005TJ87
3772;1;1;001JX21
3773;1;190;001JD30
3774;1;1;007NO57
3775;1;124;002AA07
3776;1;1;001KF71
3777;1;70;007JI97
3778;1;1;005ZC44
3779;1;18;008AN59
3780;1;1;008MM88
3781;1;63;005AG63
3782;1;45;008PX24
3783;1;9;004UO92
3784;1;1;002EP18
3785;1;1;001YA90
3786;1;23;009TC74
3787;1;72;009SA52
3788;1;1;001GV82
3789;1;12;003VV31
3790;1;8;001WN94
3791;1;12;009IL52
3792;1;129;001EF84
3793;1;1;007EZ51
3794;1;29;003QG17
3795;1;1;007CT90
3796;1;12;007WO56
3797;1;22;009LF90
3798;1;435;002LN47
3799;1;1;004LK03
3800;1;0;004PL05
3801;1;1;004CT19
3802;1;20;009WG93
3803;1;25;002FT80
3804;1;66;006ZG71
3805;1;49;006UD93
3806;1;1;005IO65
3807;1;223;001YA90
3808;1;1;002RV89
3809;1;22;004XW58
3810;1;100;008KJ76
3811;1;1;002YM58
3812;1;41;004PW20
3813;1;78;004EV17
3814;1;1;009YE07
3815;1;33;004NW58
3816;1;10;002UQ74
3817;1;6;006QN27
3818;1;33;006MX34
3819;1;1;005BX61
3820;1;21;009CL25
3821;1;7;001KG26
3822;1;13;004RW44
3823;1;23;003CY04
3824;1;10;004HO01
3825;1;65;003UO91
3826;1;299;004OU87
3827;1;1;008UI66
3828;1;42;007AD04
3829;1;1;008UD45
3830;1;16;001UT19
3831;1;13;001FI98
3832;1;22;006GC27
3833;1;10;003LF03
3834;1;95;001FH58
3835;1;1;005TE15
3836;1;20;003DA57
3837;1;45;001OD96
3838;1;1;004BE40
3839;1;169;005RY14
3840;1;1;007RT35
3841;1;34;003XB82
3842;1;1;001SU42
3843;1;109;002DH27
3844;1;20;009VU01
3845;1;1;008FR29
3846;1;1;001NL06
3847;1;92;004YW93
3848;1;20;004DR15
3849;1;1;006ZG29
3850;1;35;006RJ80
3851;1;1;008SE40
3852;1;109;009EZ95
3853;1;33;005HU12
3854;1;107;005AQ53
3855;1;1;006TX88
3856;1;93;002JX72
3857;1;1;009RK09
3858;1;1;006MC20
3859;1;1;003FD23
3860;1;46;008BL98
3861;1;1;009YA50
3862;1;0;001HX87
3863;1;59;002CU13
3864;1;1;003FC67
3865;1;119;007AB57
3866;1;63;002AZ27
3867;1;1;006YG86
3868;1;1;003OC02
3869;1;76;008MB87
3870;1;1;008VD78
3871;1;57;004NH64
3872;1;42;004LF11
3873;1;1;006HF66
3874;1;84;002MF04
3875;1;1;005KO84
3876;1;125;001FI16
3877;1;1;002UH08
3878;1;28;008DG63
3879;1;1;005IP03
3880;1;20;001HJ07
3881;1;45;003JO68
3882;1;1;009TG12
3883;1;160;008US68
3884;1;1;004ZS70
3885;1;94;005NV20
3886;1;1;007PA82
3887;1;54;007EH72
3888;1;1;009DY01
3889;1;8;006BA61
3890;1;49;007WB47
3891;1;12;005BH44
3892;1;1;004HA96
3893;1;77;008GZ66
3894;1;8;002SP16
3895;1;154;006YT04
3896;1;1;004NV12
3897;1;1;005PJ64
3898;1;1;006XF50
3899;1;55;003WK23
3900;1;1;009BB98
3901;1;14;003DQ62
3902;1;178;003TR64
3903;1;192;001WI11
3904;1;1;006OK98
3905;1;26;003GM82
3906;1;92;008OJ61
3907;1;1;007ZY08
3908;1;8;001UZ42
3909;1;23;003LM27
3910;1;6;001JB71
3911;1;130;001HE60
3912;1;1;007WG51
3913;1;49;006RJ96
3914;1;1;005OH78
3915;1;5;004XS99
3916;1;45;006TC11
3917;1;1;008MY72
3918;1;1;007EU13
3919;1;13;004MY62
3920;1;25;009DU27
3921;1;21;007ED94
3922;1;103;008XJ74
3923;1;1;006WD89
3924;1;86;009GB08
3925;1;60;007GF10
3926;1;1;007BI97
3927;1;26;007JD60
3928;1;30;005TZ15
3929;1;9;001HX05
3930;1;26;005FW95
3931;1;50;001GX07
3932;1;16;004KY95
3933;1;1;003TE65
3934;1;100;009YY84
3935;1;1;005YZ85
3936;1;1;008VT99
3937;1;27;004RD39
3938;1;35;001ZI76
3939;1;13;006DM33
3940;1;26;005YJ55
3941;1;33;002SQ16
3942;1;1;008PL90
3943;1;17;007MW78
3944;1;34;007SL77
3945;1;90;002OX85
3946;1;1;009MO56
3947;1;3;004JF95
3948;1;12;004SL18
3949;1;34;006TY86
3950;1;82;008DC11
3951;1;1;007QP04
3952;1;77;004SR61
3953;1;1;004QF54
3954;1;29;003BP44
3955;1;1;002VP71
3956;1;16;009AQ05
3957;1;15;001FE54
3958;1;17;003NG51
3959;1;21;001XW36
3960;1;10;009XG64
3961;1;27;008GW39
3962;1;8;003LX44
3963;1;334;001ZF61
3964;1;1;008IC40
3965;1;190;004VZ27
3966;1;1;008AR78
3967;1;91;007YZ08
3968;1;1;003CT69
3969;1;11;004LV99
3970;1;20;005CL63
3971;1;37;006YY88
3972;1;159;001IC99
3973;1;1;001OP27
3974;1;49;004DQ40
3975;1;11;003KG46
3976;1;88;005TH83
3977;1;1;001NL21
3978;1;1;003MD49
3979;1;66;005HL77
3980;1;40;009VG45
3981;1;1;006AC59
3982;1;60;007GQ18
3983;1;1;002GE31
3984;1;45;003WQ38
3985;1;1;002TC02
3986;1;41;003OK91
3987;1;170;006VZ57
3988;1;1;004EL73
3989;1;1;006DD73
3990;1;52;001FI43
3991;1;1;009UP34
3992;1;78;006KP18
3993;1;78;006FT17
3994;1;92;002QL06
3995;1;1;001GA67
3996;1;56;004SF12
3997;1;86;009HX16
3998;1;27;001EV68
3999;1;173;003HE50
4000;1;21;005IT56
4001;1;46;007AW35
4002;1;29;009BP89
4003;1;117;006KL39
4004;1;12;006WZ60
4005;1;41;001JU96
4006;1;158;008ZV98
4007;1;1;003IV83
4008;1;104;004UV82
4009;1;1;009AC89
4010;1;121;004BI42
4011;1;1;008RZ39
4012;1;163;007JM39
4013;1;1;008ZD67
4014;1;137;006GR66
4015;1;20;005SG33
4016;1;166;006YM66
4017;1;1;003YH69
4018;1;103;003UE26
4019;1;27;008BX59
4020;1;28;002ZQ53
4021;1;61;002QQ85
4022;1;57;004QM04
4023;1;110;007SC83
4024;1;51;005RQ13
4025;1;139;003AI95
4026;1;8;004ZW75
4027;1;21;006YY05
4028;1;61;002TS11
4029;1;121;001XE04
4030;1;1;005JL39
4031;1;176;006FG60
4032;1;1;004XN18
4033;1;104;001JY74
4034;1;55;006SQ33
4035;1;71;006ZU76
4036;1;125;009TS41
4037;1;1;009SS34
4038;1;49;004FD47
4039;1;57;002TZ23
4040;1;66;006KJ19
4041;1;93;001AS33
4042;1;92;009QA63
4043;1;24;007NV36
4044;1;70;006EU41
4045;1;95;003JM96
4046;1;76;009MT79
4047;1;116;006XW94
4048;1;1;008ZR02
4049;1;75;004BR01
4050;1;103;001RD36
4051;1;1;006HS13
4052;1;50;007YY23
4053;1;85;004MI52
4054;1;137;004PW92
4055;1;87;007QA86
4056;1;83;007AU90
4057;1;21;003IF46
4058;1;1;009ZC26
4059;1;112;001EV93
4060;1;98;005DS44
4061;1;1;005AS47
4062;1;94;008FA35
4063;1;184;001FC92
4064;1;1;005EZ03
4065;1;85;007IX97
4066;1;101;002JP99
4067;1;9;009KY21
4068;1;66;002IG53
4069;1;282;001SA65
4070;1;1;006NE23
4071;1;94;007MK08
4072;1;49;007TN79
4073;1;64;003YN46
4074;1;76;001EN77
4075;1;94;009YU04
4076;1;64;007DZ22
4077;1;6;006QZ01
4078;1;33;004UM23
4079;1;210;008ZJ07
4080;1;1;008VY76
4081;1;63;007EL59
4082;1;60;008LS22
4083;1;55;005AP53
4084;1;54;002XK78
4085;1;57;001NF17
4086;1;118;001JF31
4087;1;2;004LQ02
4088;1;95;002TA37
4089;1;54;006DA37
4090;1;68;009MJ30
4091;1;28;002EM74
4092;1;129;003GG71
4093;1;35;006KX72
4094;1;47;005VJ27
4095;1;118;005BH41
4096;1;25;001MF19
4097;1;67;002AI98
4098;1;33;002QT93
4099;1;107;003CT47
4100;1;0;001JL50
4101;1;70;002QS46
4102;1;71;006TK60
4103;1;95;003WO63
4104;1;240;003PY63
4105;1;1;009UG09
4106;1;101;001UC31
4107;1;35;003YY78
4108;1;18;004CC32
4109;1;83;006HV86
4110;1;195;005MG02
4111;1;1;005MZ25
4112;1;122;003HK27
4113;1;1;004NP41
4114;1;117;004GX54
4115;1;2;001PE80
4116;1;68;008MO70
4117;1;54;007TD72
4118;1;133;004UR16
4119;1;8;002AQ62
4120;1;113;002EL32
4121;1;1;006TB64
4122;1;160;006NI45
4123;1;58;008JY46
4124;1;1;005QY93
4125;1;93;004ND82
4126;1;179;007YT08
4127;1;1;001BS05
4128;1;117;003UL23
4129;1;9;006EW38
4130;1;117;004DU32
4131;1;29;009MD77
4132;1;34;007MH77
4133;1;101;001HW84
4134;1;36;001UL41
4135;1;46;006VH09
4136;1;21;006XX86
4137;1;28;006CN08
4138;1;43;006ZS80
4139;1;33;001AQ74
4140;1;154;004UP01
4141;1;1;005KR41
4142;1;149;002EN92
4143;1;62;003SA76
4144;1;1;008TX60
4145;1;77;005VI34
4146;1;1;008XA67
4147;1;95;003IK91
4148;1;7;003HM25
4149;1;1;003SY82
4150;1;30;009WP15
4151;1;81;009WD27
4152;1;1;003TY17
4153;1;28;009BS74
4154;1;31;004FM11
4155;1;87;002BT83
4156;1;96;005QI67
4157;1;1;004HM26
4158;1;67;009ZE72
4159;1;33;007FW80
4160;1;30;002KS17
4161;1;92;007XC57
4162;1;1;006QB57
4163;1;122;008LV83
4164;1;1;004LN78
4165;1;94;007GN81
4166;1;1;005XC08
4167;1;15;007VW30
4168;1;31;009SG60
4169;1;253;001YW68
4170;1;1;004FR96
4171;1;1;003BJ32
4172;1;10;007SF31
4173;1;139;004DI97
4174;1;1;009DP54
4175;1;82;008JA71
4176;1;1;001PF93
4177;1;39;006DU45
4178;1;1;002CE46
4179;1;58;008VN92
4180;1;8;008BH77
4181;1;23;002ZY38
4182;1;58;008GW02
4183;1;47;004MV72
4184;1;24;003HH60
4185;1;57;004FA63
4186;1;47;005ND74
4187;1;1;001ZR58
4188;1;70;008OX72
4189;1;1;006RL74
4190;1;32;005RW42
4191;1;27;005KJ96
4192;1;79;006AO62
4193;1;1;004BV64
4194;1;101;007FK39
4195;1;1;006IM76
4196;1;70;002OW91
4197;1;80;006MM69
4198;1;1;001AI92
4199;1;117;006EO43
4200;1;168;007JW85
4201;1;1;009DR62
4202;1;31;007PK83
4203;1;13;009ZY69
4204;1;1;009JQ47
4205;1;30;005XU97
4206;1;335;006MS69
4207;1;1;008MJ96
4208;1;180;008UW11
4209;1;1;009ND42
4210;1;52;003BN83
4211;1;1;009DH45
4212;1;70;003XL24
4213;1;120;004ND77
4214;1;1;003LZ54
4215;1;1;007FC90
4216;1;27;005FN30
4217;1;38;003TL88
4218;1;11;006PC54
4219;1;133;001BG34
4220;1;92;001TL80
4221;1;1;008EZ14
4222;1;94;002EB82
4223;1;10;005QH44
4224;1;1;004DU22
4225;1;187;006JX84
4226;1;1;007IU60
4227;1;1;002RL60
4228;1;81;009KT83
4229;1;17;005RD30
4230;1;1;002UA33
4231;1;31;006QG79
4232;1;54;006RN30
4233;1;54;002UM70
4234;1;1;006YF51
4235;1;45;008GC01
4236;1;118;001NA92
4237;1;1;008MJ83
4238;1;51;005DP46
4239;1;51;009UN90
4240;1;1;008OM55
4241;1;51;001XK11
4242;1;2;008SQ19
4243;1;73;008IZ70
4244;1;71;004DE56
4245;1;1;008MM92
4246;1;44;004FX27
4247;1;13;005UW16
4248;1;52;009IP41
4249;1;1;005PS13
4250;1;209;002FG68
4251;1;1;006KQ05
4252;1;12;005DS29
4253;1;38;007SL47
4254;1;18;004IE83
4255;1;152;004GY18
4256;1;28;009QV47
4257;1;70;007TX17
4258;1;1;009VX18
4259;1;71;001KM11
4260;1;1;001FL43
4261;1;43;002XV39
4262;1;75;007JZ73
4263;1;1;005TI66
4264;1;156;009BN78
4265;1;1;005KQ10
4266;1;116;006OC05
4267;1;1;004SG08
4268;1;165;009MH16
4269;1;76;007TC69
4270;1;1;008HH57
4271;1;162;009SR35
4272;1;1;004WP29
4273;1;13;007YG87
4274;1;26;009MZ18
4275;1;33;008UH31
4276;1;95;001BS53
4277;1;118;004PZ98
4278;1;1;008EE17
4279;1;38;004FB76
4280;1;1;006VU57
4281;1;159;007CN99
4282;1;1;004BR78
4283;1;101;002RX57
4284;1;48;008RO65
4285;1;5;003RF26
4286;1;1;007XJ07
4287;1;60;003IH87
4288;1;1;008KD18
4289;1;28;006VK91
4290;1;45;002XP96
4291;1;79;003WQ78
4292;1;1;004FY45
4293;1;136;009GA93
4294;1;1;003YG45
4295;1;3;009DW21
4296;1;155;008VB43
4297;1;1;003YF86
4298;1;84;008WJ75
4299;1;1;009OX10
4300;1;0;009PQ45
4301;1;46;003JO45
4302;1;39;001FQ12
4303;1;79;009ZM43
4304;1;116;007MU16
4305;1;1;006FB47
4306;1;257;005IZ81
4307;1;1;004IW57
4308;1;1;009QJ67
4309;1;170;002SY74
4310;1;1;009UG63
4311;1;65;007EW58
4312;1;1;004XF86
4313;1;35;002JL57
4314;1;27;007SB92
4315;1;247;001XA90
4316;1;1;005IG51
4317;1;9;001YU67
4318;1;33;008RR75
4319;1;1;004DA66
4320;1;17;005UC03
4321;1;21;007BG90
4322;1;62;004LH59
4323;1;3;005DB31
4324;1;95;007UJ80
4325;1;43;005VI34
4326;1;1;007NW45
4327;1;31;001OY02
4328;1;32;008SQ37
4329;1;29;009WM01
4330;1;46;009CD30
4331;1;37;007OW25
4332;1;6;005AN43
4333;1;95;008HU17
4334;1;1;008XQ64
4335;1;635;006PC02
4336;1;1;006US41
4337;1;1;002MZ89
4338;1;268;006PG33
4339;1;1;005PU57
4340;1;1;006IK15
4341;1;213;005ST65
4342;1;1;004XI86
4343;1;248;004KK20
4344;1;1;004IL98
4345;1;1;004QF64
4346;1;14;003ZP51
4347;1;68;008HI06
4348;1;1;004BE32
4349;1;40;006NN20
4350;1;72;002QU80
4351;1;1;006YC34
4352;1;78;009RR68
4353;1;1;004IS12
4354;1;15;004RN27
4355;1;33;007RU31
4356;1;210;004KF54
4357;1;1;007IM25
4358;1;1;005CX70
4359;1;215;008LB32
4360;1;1;005VY49
4361;1;66;007TO33
4362;1;64;008JO92
4363;1;1;005VY95
4364;1;1;004JP52
4365;1;14;001PN19
4366;1;40;007JU02
4367;1;25;007XO96
4368;1;82;007IO25
4369;1;1;004XF26
4370;1;98;009UC70
4371;1;1;005DL76
4372;1;58;009LF08
4373;1;128;001ET43
4374;1;1;003JJ45
4375;1;75;002MU50
4376;1;95;004OZ26
4377;1;1;004TX13
4378;1;58;006FZ61
4379;1;19;002OW01
4380;1;78;006EX28
4381;1;41;007NJ44
4382;1;120;006SE08
4383;1;1;008GN09
4384;1;5;001EA45
4385;1;202;009RI19
4386;1;1;003HW71
4387;1;71;008ZL27
4388;1;138;002FI90
4389;1;1;004SQ25
4390;1;27;004EW20
4391;1;159;007IM06
4392;1;247;004ZJ40
4393;1;1;005GR51
4394;1;29;008FZ71
4395;1;69;007NN14
4396;1;36;008LZ35
4397;1;1;006ZT80
4398;1;3;004YY11
4399;1;35;002EM78
4400;1;119;008YI47
4401;1;1;008WB42
4402;1;1;002CU54
4403;1;18;006WX52
4404;1;118;006QH03
4405;1;1;001PB61
4406;1;75;006XT06
4407;1;1;001PG14
4408;1;59;002UP02
4409;1;54;009GW49
4410;1;23;001RX11
4411;1;80;008PT54
4412;1;1;007HD43
4413;1;25;001EJ66
4414;1;11;009NS39
4415;1;38;006FJ05
4416;1;65;003KC11
4417;1;5;007SC83
4418;1;39;005OF91
4419;1;1;006GR53
4420;1;11;006LA26
4421;1;1;007LR73
4422;1;25;004XU44
4423;1;162;007YX02
4424;1;1;006CC44
4425;1;22;002SK53
4426;1;1;007GO73
4427;1;12;006TP45
4428;1;87;002BV81
4429;1;3;008ZH60
4430;1;1;005FH46
4431;1;40;002YW90
4432;1;132;008LI70
4433;1;1;002GX14
4434;1;117;004DQ87
4435;1;1;004XA68
4436;1;1;003JI19
4437;1;22;006JV43
4438;1;57;008AM15
4439;1;1;005KR49
4440;1;27;001AY68
4441;1;1;002NZ13
4442;1;16;002KB81
4443;1;154;001PZ81
4444;1;8;004OO60
4445;1;1;008OH74
4446;1;107;008VH24
4447;1;9;002JS49
4448;1;1;003AU18
4449;1;7;003GF83
4450;1;82;008RB41
4451;1;1;006SD53
4452;1;64;004KU31
4453;1;1;003KB41
4454;1;9;002AE90
4455;1;13;002IX36
4456;1;69;006GY81
4457;1;1;004KJ88
4458;1;59;006ZH52
4459;1;72;005DG62
4460;1;1;004AQ15
4461;1;22;008ZY17
4462;1;22;006BX31
4463;1;94;008PR55
4464;1;1;007ET65
4465;1;56;003XT78
4466;1;1;006RH31
4467;1;66;004PV83
4468;1;1;003EA74
4469;1;24;003UP87
4470;1;22;001RN22
4471;1;171;003WV62
4472;1;1;002GH83
4473;1;1;005AX41
4474;1;37;001ZJ26
4475;1;0;009YF41
4476;1;18;003TI04
4477;1;31;003RL15
4478;1;82;007AM08
4479;1;1;002VT57
4480;1;1;006SM86
4481;1;3;007TP86
4482;1;41;008LM49
4483;1;6;003XT73
4484;1;22;003EZ56
4485;1;138;006HW54
4486;1;1;008QE74
4487;1;191;008RR79
4488;1;1;002NQ07
4489;1;26;005NL21
4490;1;88;004II60
4491;1;38;004LV50
4492;1;143;001WL69
4493;1;59;006FX82
4494;1;18;007ZZ88
4495;1;33;001LJ35
4496;1;60;009UF02
4497;1;108;001NV13
4498;1;41;009OP48
4499;1;71;008ZO50
4500;1;92;002JY64
4501;1;107;008VJ19
4502;1;1;002GQ86
4503;1;66;009FR53
4504;1;31;003DG86
4505;1;59;003JS49
4506;1;67;009DZ60
4507;1;85;005NW97
