PRODUCT_ID; CASES_PER_PALLET; UNITS_PER_CASE; PRODUCT_NAME; SRP; RECYCABLAE_PACKAGE; LOW_FAT; RETAIL_PRICE;GROSS_WEIGHT; SHELF_WIDTH; PRODUCER_ID; SKU; PRODUCT_CATEGORY_ID; NET_WEIGHT
5943;240;12;Irish Spring Gel Soap;6,41;0;0;6,41;1.0;8.0;688;69740502004;23;0.9
5944;240;12;Dove Bar Soap;6,41;1;0;6,41;1.0;8.0;675;57166135234;23;0.9
5945;240;12;Olay Bar Soap;6,41;1;0;6,41;1.0;8.0;676;43954025594;23;0.9
5946;240;12;Neutrogena Bar Soap;6,41;0;0;6,41;1.0;8.0;677;96368894578;23;0.9
5947;240;12;Aveeno Bar Soap;6,41;0;1;6,41;1.0;8.0;687;11022119651;23;0.9
5948;240;12;Irish Spring Bar Soap;6,41;0;1;6,41;1.0;8.0;688;90414130832;23;0.9
5949;240;12;Dove Foaming Body Wash;6,41;1;0;6,41;1.0;8.0;675;45528574820;23;0.9
5950;240;12;Olay Foaming Body Wash;6,41;0;1;6,41;1.0;8.0;676;21800526865;23;0.9
5951;240;12;Neutrogena Foaming Body Wash;6,41;0;0;6,41;1.0;8.0;677;10747687815;23;0.9
5952;240;12;Aveeno Foaming Body Wash;6,41;0;0;6,41;1.0;8.0;687;90844891656;23;0.9
5953;240;12;Irish Spring Foaming Body Wash;6,41;0;0;6,41;1.0;8.0;688;87576094910;23;0.9
5954;240;12;Dove Exfoliating Body Wash;6,41;1;0;6,41;1.0;8.0;675;79267537884;23;0.9
5955;240;12;Olay Exfoliating Body Wash;6,41;1;0;6,41;1.0;8.0;676;22238938534;23;0.9
5956;240;12;Neutrogena Exfoliating Body Wash;6,41;0;0;6,41;1.0;8.0;677;58328163082;23;0.9
5957;240;12;Aveeno Exfoliating Body Wash;6,41;0;1;6,41;1.0;8.0;687;58490538008;23;0.9
5958;240;12;Irish Spring Exfoliating Body Wash;6,41;1;1;6,41;1.0;8.0;688;49147150287;23;0.9
5959;240;12;Dove Moisturizing Body Wash;6,41;0;1;6,41;1.0;8.0;675;85715231857;23;0.9
5960;240;12;Olay Moisturizing Body Wash;6,41;0;0;6,41;1.0;8.0;676;77176571220;23;0.9
5961;240;12;Neutrogena Moisturizing Body Wash;6,41;1;0;6,41;1.0;8.0;677;68022783119;23;0.9
5962;240;12;Aveeno Moisturizing Body Wash;6,41;0;1;6,41;1.0;8.0;687;94988461356;23;0.9
5963;240;12;Irish Spring Moisturizing Body Wash;6,41;1;0;6,41;1.0;8.0;688;98111210051;23;0.9
5964;240;12;Dove Antibacterial Soap;6,41;0;1;6,41;1.0;8.0;675;88744059303;23;0.9
5965;240;12;Olay Antibacterial Soap;6,41;1;0;6,41;1.0;8.0;676;53630769387;23;0.9
5966;240;12;Neutrogena Antibacterial Soap;6,41;0;0;6,41;1.0;8.0;677;65111867825;23;0.9
5967;240;12;Aveeno Antibacterial Soap;6,41;1;0;6,41;1.0;8.0;687;54135866275;23;0.9
5968;240;12;Irish Spring Antibacterial Soap;6,41;0;0;6,41;1.0;8.0;688;20815420417;23;0.9
5969;240;12;Dove Lavender Body Wash;6,41;1;1;6,41;1.0;8.0;675;68868652898;23;0.9
5970;240;12;Olay Lavender Body Wash;6,41;1;1;6,41;1.0;8.0;676;69039247854;23;0.9
5971;240;12;Neutrogena Lavender Body Wash;6,41;1;1;6,41;1.0;8.0;677;35612195564;23;0.9
5972;240;12;Aveeno Lavender Body Wash;6,41;0;0;6,41;1.0;8.0;687;58321291545;23;0.9
5973;240;12;Irish Spring Lavender Body Wash;6,41;0;0;6,41;1.0;8.0;688;67457698308;23;0.9
5974;240;12;Dove Citrus Body Wash;6,41;1;1;6,41;1.0;8.0;675;75385334881;23;0.9
5975;240;12;Olay Citrus Body Wash;6,41;1;0;6,41;1.0;8.0;676;75854400982;23;0.9
5976;240;12;Neutrogena Citrus Body Wash;6,41;1;1;6,41;1.0;8.0;677;42638201686;23;0.9
5977;240;12;Aveeno Citrus Body Wash;6,41;1;0;6,41;1.0;8.0;687;71958307414;23;0.9
5978;240;12;Irish Spring Citrus Body Wash;6,41;0;1;6,41;1.0;8.0;688;88741494845;23;0.9
5979;240;12;Dove Vanilla Body Wash;6,41;1;0;6,41;1.0;8.0;675;21120949538;23;0.9
5980;240;12;Olay Vanilla Body Wash;6,41;1;0;6,41;1.0;8.0;676;71622344103;23;0.9
5981;240;12;Neutrogena Vanilla Body Wash;6,41;1;1;6,41;1.0;8.0;677;92918913020;23;0.9
5982;240;12;Aveeno Vanilla Body Wash;6,41;1;1;6,41;1.0;8.0;687;40233222816;23;0.9
5983;240;12;Irish Spring Vanilla Body Wash;6,41;1;1;6,41;1.0;8.0;688;26951703370;23;0.9
5984;240;12;Dove Coconut Body Wash;6,41;0;0;6,41;1.0;8.0;675;89365700890;23;0.9
5985;240;12;Olay Coconut Body Wash;6,41;0;1;6,41;1.0;8.0;676;69674916463;23;0.9
5986;240;12;Neutrogena Coconut Body Wash;6,41;1;0;6,41;1.0;8.0;677;94793979130;23;0.9
5987;240;12;Aveeno Coconut Body Wash;6,41;0;1;6,41;1.0;8.0;687;89154096378;23;0.9
5988;240;12;Irish Spring Coconut Body Wash;6,41;0;1;6,41;1.0;8.0;688;29152232609;23;0.9
5989;240;12;Dove Aloe Vera Soap;6,41;0;0;6,41;1.0;8.0;675;85935362059;23;0.9
5990;240;12;Olay Aloe Vera Soap;6,41;1;0;6,41;1.0;8.0;676;85165040211;23;0.9
5991;240;12;Neutrogena Aloe Vera Soap;6,41;0;1;6,41;1.0;8.0;677;79799214603;23;0.9
5992;240;12;Aveeno Aloe Vera Soap;6,41;0;0;6,41;1.0;8.0;687;55768889750;23;0.9
5993;240;12;Irish Spring Aloe Vera Soap;6,41;0;1;6,41;1.0;8.0;688;89724268094;23;0.9
5994;240;12;Dove Eucalyptus Body Wash;6,41;1;1;6,41;1.0;8.0;675;30895859666;23;0.9
5995;240;12;Olay Eucalyptus Body Wash;6,41;0;0;6,41;1.0;8.0;676;58295655503;23;0.9
5996;240;12;Neutrogena Eucalyptus Body Wash;6,41;0;1;6,41;1.0;8.0;677;85779361389;23;0.9
5997;240;12;Aveeno Eucalyptus Body Wash;6,41;0;0;6,41;1.0;8.0;687;16969231525;23;0.9
5998;240;12;Irish Spring Eucalyptus Body Wash;6,41;1;0;6,41;1.0;8.0;688;60880427496;23;0.9
5999;240;12;Dove Tea Tree Oil Body Wash;6,41;1;1;6,41;1.0;8.0;675;46898992921;23;0.9
6000;240;12;Olay Tea Tree Oil Body Wash;6,41;1;1;6,41;1.0;8.0;676;57360198622;23;0.9
6001;240;12;Neutrogena Tea Tree Oil Body Wash;6,41;1;1;6,41;1.0;8.0;677;24579260825;23;0.9
6002;240;12;Aveeno Tea Tree Oil Body Wash;6,41;1;1;6,41;1.0;8.0;687;74122219206;23;0.9
6003;240;12;Irish Spring Tea Tree Oil Body Wash;6,41;1;1;6,41;1.0;8.0;688;20010439895;23;0.9
6004;240;12;Dove Unscented Body Wash;6,41;0;1;6,41;1.0;8.0;675;83692675981;23;0.9
6005;240;12;Olay Unscented Body Wash;6,41;0;1;6,41;1.0;8.0;676;46149527620;23;0.9
6006;240;12;Neutrogena Unscented Body Wash;6,41;1;1;6,41;1.0;8.0;677;49925926069;23;0.9
6007;240;12;Aveeno Unscented Body Wash;6,41;0;1;6,41;1.0;8.0;687;69613604849;23;0.9
6008;240;12;Irish Spring Unscented Body Wash;6,41;0;1;6,41;1.0;8.0;688;96702751520;23;0.9
6009;240;12;Dove Sensitive Skin Soap;6,41;0;0;6,41;1.0;8.0;675;93035526865;23;0.9
6010;240;12;Olay Sensitive Skin Soap;6,41;0;1;6,41;1.0;8.0;676;58614943628;23;0.9
6011;240;12;Neutrogena Sensitive Skin Soap;6,41;1;0;6,41;1.0;8.0;677;69736695934;23;0.9
6012;240;12;Aveeno Sensitive Skin Soap;6,41;1;0;6,41;1.0;8.0;687;55847370612;23;0.9
6013;240;12;Irish Spring Sensitive Skin Soap;6,41;0;0;6,41;1.0;8.0;688;67897803772;23;0.9
6014;240;12;Dove Hydrating Body Wash;6,41;1;0;6,41;1.0;8.0;675;46715008480;23;0.9
6015;240;12;Olay Hydrating Body Wash;6,41;1;1;6,41;1.0;8.0;676;63619498979;23;0.9
6016;240;12;Neutrogena Hydrating Body Wash;6,41;1;0;6,41;1.0;8.0;677;72121220425;23;0.9
6017;240;12;Aveeno Hydrating Body Wash;6,41;0;1;6,41;1.0;8.0;687;50508888457;23;0.9
6018;240;12;Irish Spring Hydrating Body Wash;6,41;1;1;6,41;1.0;8.0;688;30603242046;23;0.9
6019;240;12;Dove Charcoal Body Wash;6,41;1;0;6,41;1.0;8.0;675;10600587315;23;0.9
6020;240;12;Olay Charcoal Body Wash;6,41;0;1;6,41;1.0;8.0;676;96536005722;23;0.9
6021;240;12;Neutrogena Charcoal Body Wash;6,41;1;1;6,41;1.0;8.0;677;40744252633;23;0.9
6022;240;12;Aveeno Charcoal Body Wash;6,41;1;0;6,41;1.0;8.0;687;62570447274;23;0.9
6023;240;12;Irish Spring Charcoal Body Wash;6,41;1;0;6,41;1.0;8.0;688;44847733697;23;0.9
6024;240;12;Dove Olive Oil Soap;6,41;1;0;6,41;1.0;8.0;675;91465625879;23;0.9
6025;240;12;Olay Olive Oil Soap;6,41;0;1;6,41;1.0;8.0;676;58172598836;23;0.9
6026;240;12;Neutrogena Olive Oil Soap;6,41;1;1;6,41;1.0;8.0;677;17704285652;23;0.9
6027;240;12;Aveeno Olive Oil Soap;6,41;0;1;6,41;1.0;8.0;687;97340965960;23;0.9
6028;240;12;Irish Spring Olive Oil Soap;6,41;0;0;6,41;1.0;8.0;688;42022778528;23;0.9
6029;240;12;Dove Shea Butter Body Wash;6,41;1;1;6,41;1.0;8.0;675;59085328464;23;0.9
6030;240;12;Olay Shea Butter Body Wash;6,41;0;1;6,41;1.0;8.0;676;48879354330;23;0.9
6031;240;12;Neutrogena Shea Butter Body Wash;6,41;1;1;6,41;1.0;8.0;677;74515382053;23;0.9
6032;240;12;Aveeno Shea Butter Body Wash;6,41;0;1;6,41;1.0;8.0;687;91282032801;23;0.9
6033;240;12;Irish Spring Shea Butter Body Wash;6,41;0;1;6,41;1.0;8.0;688;56024852663;23;0.9
6034;240;12;Dove Rose Body Wash;6,41;1;0;6,41;1.0;8.0;675;17522348383;23;0.9
6035;240;12;Olay Rose Body Wash;6,41;1;0;6,41;1.0;8.0;676;76725971066;23;0.9
6036;240;12;Neutrogena Rose Body Wash;6,41;1;1;6,41;1.0;8.0;677;62395880131;23;0.9
6037;240;12;Aveeno Rose Body Wash;6,41;1;0;6,41;1.0;8.0;687;56333345203;23;0.9
6038;240;12;Irish Spring Rose Body Wash;6,41;0;1;6,41;1.0;8.0;688;83766810341;23;0.9
6039;240;12;Dove Almond Oil Soap;6,41;1;0;6,41;1.0;8.0;675;43971339133;23;0.9
6040;240;12;Olay Almond Oil Soap;6,41;0;0;6,41;1.0;8.0;676;14894164236;23;0.9
6041;240;12;Neutrogena Almond Oil Soap;6,41;0;0;6,41;1.0;8.0;677;91041208020;23;0.9
6042;240;12;Aveeno Almond Oil Soap;6,41;0;1;6,41;1.0;8.0;687;62873831358;23;0.9
6043;240;12;Irish Spring Almond Oil Soap;6,41;1;0;6,41;1.0;8.0;688;31363919388;23;0.9
6044;240;12;Dove Green Tea Body Wash;6,41;0;0;6,41;1.0;8.0;675;57287022906;23;0.9
6045;240;12;Olay Green Tea Body Wash;6,41;1;1;6,41;1.0;8.0;676;28809347609;23;0.9
6046;240;12;Neutrogena Green Tea Body Wash;6,41;0;0;6,41;1.0;8.0;677;18723996274;23;0.9
6047;240;12;Aveeno Green Tea Body Wash;6,41;0;0;6,41;1.0;8.0;687;77761864709;23;0.9
6048;240;12;Irish Spring Green Tea Body Wash;6,41;1;0;6,41;1.0;8.0;688;26852105840;23;0.9
6049;240;12;Dove Grapefruit Body Wash;6,41;1;0;6,41;1.0;8.0;675;18031444420;23;0.9
6050;240;12;Olay Grapefruit Body Wash;6,41;0;0;6,41;1.0;8.0;676;26996255162;23;0.9
6051;240;12;Neutrogena Grapefruit Body Wash;6,41;1;0;6,41;1.0;8.0;677;81365206407;23;0.9
6052;240;12;Aveeno Grapefruit Body Wash;6,41;0;0;6,41;1.0;8.0;687;35263360386;23;0.9
6053;240;12;Irish Spring Grapefruit Body Wash;6,41;0;1;6,41;1.0;8.0;688;68870984173;23;0.9
6054;240;12;Dove Peppermint Body Wash;6,41;1;0;6,41;1.0;8.0;675;99800653953;23;0.9
6055;240;12;Olay Peppermint Body Wash;6,41;1;0;6,41;1.0;8.0;676;52200946366;23;0.9
6056;240;12;Neutrogena Peppermint Body Wash;6,41;1;0;6,41;1.0;8.0;677;85872885297;23;0.9
6057;240;12;Aveeno Peppermint Body Wash;6,41;1;1;6,41;1.0;8.0;687;22412950954;23;0.9
6058;240;12;Irish Spring Peppermint Body Wash;6,41;1;1;6,41;1.0;8.0;688;73773454059;23;0.9
6059;240;12;Dove Honey Body Wash;6,41;0;0;6,41;1.0;8.0;675;12314447470;23;0.9
6060;240;12;Olay Honey Body Wash;6,41;0;1;6,41;1.0;8.0;676;91244920628;23;0.9
6061;240;12;Neutrogena Honey Body Wash;6,41;0;1;6,41;1.0;8.0;677;92637413594;23;0.9
6062;240;12;Aveeno Honey Body Wash;6,41;0;1;6,41;1.0;8.0;687;14492183412;23;0.9
6063;240;12;Irish Spring Honey Body Wash;6,41;1;1;6,41;1.0;8.0;688;95168419767;23;0.9
6064;240;12;Dove Oatmeal Soap;6,41;1;0;6,41;1.0;8.0;675;62639833389;23;0.9
6065;240;12;Olay Oatmeal Soap;6,41;0;0;6,41;1.0;8.0;676;65685948366;23;0.9
6066;240;12;Neutrogena Oatmeal Soap;6,41;1;0;6,41;1.0;8.0;677;83302184588;23;0.9
6067;240;12;Aveeno Oatmeal Soap;6,41;1;1;6,41;1.0;8.0;687;51572563401;23;0.9
6068;240;12;Irish Spring Oatmeal Soap;6,41;0;1;6,41;1.0;8.0;688;70075990367;23;0.9
6069;240;12;Dove Milk and Honey Body Wash;6,41;1;1;6,41;1.0;8.0;675;70897677739;23;0.9
6070;240;12;Olay Milk and Honey Body Wash;6,41;1;1;6,41;1.0;8.0;676;25622427767;23;0.9
6071;240;12;Neutrogena Milk and Honey Body Wash;6,41;1;1;6,41;1.0;8.0;677;11993054637;23;0.9
6072;240;12;Aveeno Milk and Honey Body Wash;6,41;0;0;6,41;1.0;8.0;687;28105340857;23;0.9
6073;240;12;Irish Spring Milk and Honey Body Wash;6,41;0;0;6,41;1.0;8.0;688;67117140358;23;0.9
6074;240;12;Dove Chamomile Body Wash;6,41;0;0;6,41;1.0;8.0;675;19926174707;23;0.9
6075;240;12;Olay Chamomile Body Wash;6,41;0;1;6,41;1.0;8.0;676;62131985633;23;0.9
6076;240;12;Neutrogena Chamomile Body Wash;6,41;0;0;6,41;1.0;8.0;677;70070596727;23;0.9
6077;240;12;Aveeno Chamomile Body Wash;6,41;1;1;6,41;1.0;8.0;687;59747734262;23;0.9
6078;240;12;Irish Spring Chamomile Body Wash;6,41;1;0;6,41;1.0;8.0;688;60038530087;23;0.9
6079;240;12;Dove Mens Body Wash;6,41;0;0;6,41;1.0;8.0;675;70507980869;23;0.9
6080;240;12;Olay Mens Body Wash;6,41;0;1;6,41;1.0;8.0;676;61967275865;23;0.9
6081;240;12;Neutrogena Mens Body Wash;6,41;1;1;6,41;1.0;8.0;677;20232361740;23;0.9
6082;240;12;Aveeno Mens Body Wash;6,41;1;1;6,41;1.0;8.0;687;73610601837;23;0.9
6083;240;12;Irish Spring Mens Body Wash;6,41;1;1;6,41;1.0;8.0;688;35506911933;23;0.9
6084;240;12;Dove Womens Body Wash;6,41;1;1;6,41;1.0;8.0;675;23854759073;23;0.9
6085;240;12;Olay Womens Body Wash;6,41;1;1;6,41;1.0;8.0;676;52198052865;23;0.9
6086;240;12;Neutrogena Womens Body Wash;6,41;0;1;6,41;1.0;8.0;677;84804873912;23;0.9
6087;240;12;Aveeno Womens Body Wash;6,41;1;0;6,41;1.0;8.0;687;30727371113;23;0.9
6088;240;12;Irish Spring Womens Body Wash;6,41;1;1;6,41;1.0;8.0;688;68543035961;23;0.9
6089;240;12;Dove Herbal Body Wash;6,41;1;0;6,41;1.0;8.0;675;45840975270;23;0.9
6090;240;12;Olay Herbal Body Wash;6,41;0;1;6,41;1.0;8.0;676;43542948229;23;0.9
6091;240;12;Neutrogena Herbal Body Wash;6,41;1;1;6,41;1.0;8.0;677;29438186328;23;0.9
6092;240;12;Aveeno Herbal Body Wash;6,41;1;1;6,41;1.0;8.0;687;60563188802;23;0.9
6093;240;12;Irish Spring Herbal Body Wash;6,41;0;0;6,41;1.0;8.0;688;37478438317;23;0.9
6094;240;12;Dove Citrus Burst Body Wash;6,41;1;1;6,41;1.0;8.0;675;37781246045;23;0.9
6095;240;12;Olay Citrus Burst Body Wash;6,41;0;0;6,41;1.0;8.0;676;66758418098;23;0.9
6096;240;12;Neutrogena Citrus Burst Body Wash;6,41;1;0;6,41;1.0;8.0;677;68748755939;23;0.9
6097;240;12;Aveeno Citrus Burst Body Wash;6,41;0;0;6,41;1.0;8.0;687;82563907063;23;0.9
6098;240;12;Irish Spring Citrus Burst Body Wash;6,41;1;0;6,41;1.0;8.0;688;43657710765;23;0.9
6099;240;12;Dove Exfoliating Bar Soap;6,41;0;1;6,41;1.0;8.0;675;39110030889;23;0.9
6100;240;12;Olay Exfoliating Bar Soap;6,41;0;1;6,41;1.0;8.0;676;77110973282;23;0.9
6101;240;12;Neutrogena Exfoliating Bar Soap;6,41;0;0;6,41;1.0;8.0;677;57456405197;23;0.9
6102;240;12;Aveeno Exfoliating Bar Soap;6,41;1;0;6,41;1.0;8.0;687;15530804547;23;0.9
6103;240;12;Irish Spring Exfoliating Bar Soap;6,41;0;0;6,41;1.0;8.0;688;59799938487;23;0.9
6104;240;12;Dove Creamy Body Wash;6,41;0;1;6,41;1.0;8.0;675;72238855214;23;0.9
6105;240;12;Olay Creamy Body Wash;6,41;0;0;6,41;1.0;8.0;676;56430782502;23;0.9
6106;240;12;Neutrogena Creamy Body Wash;6,41;0;1;6,41;1.0;8.0;677;19199051291;23;0.9
6107;240;12;Aveeno Creamy Body Wash;6,41;0;1;6,41;1.0;8.0;687;55717510074;23;0.9
6108;240;12;Irish Spring Creamy Body Wash;6,41;1;0;6,41;1.0;8.0;688;27550496679;23;0.9
6109;240;12;Dove Moisture-Rich Soap;6,41;0;1;6,41;1.0;8.0;675;44064816683;23;0.9
6110;240;12;Olay Moisture-Rich Soap;6,41;0;1;6,41;1.0;8.0;676;70090455339;23;0.9
6111;240;12;Neutrogena Moisture-Rich Soap;6,41;0;1;6,41;1.0;8.0;677;83519394823;23;0.9
6112;240;12;Aveeno Moisture-Rich Soap;6,41;0;1;6,41;1.0;8.0;687;82145169349;23;0.9
6113;240;12;Irish Spring Moisture-Rich Soap;6,41;1;1;6,41;1.0;8.0;688;40315389938;23;0.9
6114;240;12;Dove Dual-Action Body Wash;6,41;1;1;6,41;1.0;8.0;675;94531720241;23;0.9
6115;240;12;Olay Dual-Action Body Wash;6,41;1;0;6,41;1.0;8.0;676;33253985887;23;0.9
6116;240;12;Neutrogena Dual-Action Body Wash;6,41;0;0;6,41;1.0;8.0;677;53628832977;23;0.9
6117;240;12;Aveeno Dual-Action Body Wash;6,41;0;1;6,41;1.0;8.0;687;92509469948;23;0.9
6118;240;12;Irish Spring Dual-Action Body Wash;6,41;0;0;6,41;1.0;8.0;688;78458445547;23;0.9
6119;240;12;Dove Refreshing Body Wash;6,41;1;0;6,41;1.0;8.0;675;86234409706;23;0.9
6120;240;12;Olay Refreshing Body Wash;6,41;1;0;6,41;1.0;8.0;676;38145492272;23;0.9
6121;240;12;Neutrogena Refreshing Body Wash;6,41;0;0;6,41;1.0;8.0;677;71099149110;23;0.9
6122;240;12;Aveeno Refreshing Body Wash;6,41;1;1;6,41;1.0;8.0;687;34145156655;23;0.9
6123;240;12;Irish Spring Refreshing Body Wash;6,41;1;0;6,41;1.0;8.0;688;22496801233;23;0.9
6124;240;12;Dove Silk Protein Soap;6,41;1;0;6,41;1.0;8.0;675;11753146562;23;0.9
6125;240;12;Olay Silk Protein Soap;6,41;1;0;6,41;1.0;8.0;676;88089105507;23;0.9
6126;240;12;Neutrogena Silk Protein Soap;6,41;1;1;6,41;1.0;8.0;677;74613188340;23;0.9
6127;240;12;Aveeno Silk Protein Soap;6,41;0;1;6,41;1.0;8.0;687;27215994091;23;0.9
6128;240;12;Irish Spring Silk Protein Soap;6,41;0;0;6,41;1.0;8.0;688;85041613404;23;0.9
6129;240;12;Dove Deep Clean Body Wash;6,41;0;1;6,41;1.0;8.0;675;36173746671;23;0.9
6130;240;12;Olay Deep Clean Body Wash;6,41;1;0;6,41;1.0;8.0;676;71462687588;23;0.9
6131;240;12;Neutrogena Deep Clean Body Wash;6,41;0;1;6,41;1.0;8.0;677;15223114349;23;0.9
6132;240;12;Aveeno Deep Clean Body Wash;6,41;1;1;6,41;1.0;8.0;687;44065935806;23;0.9
6133;240;12;Irish Spring Deep Clean Body Wash;6,41;0;1;6,41;1.0;8.0;688;43799729378;23;0.9
6134;240;12;Dove Hydrating Bar Soap;6,41;1;0;6,41;1.0;8.0;675;51395433428;23;0.9
6135;240;12;Olay Hydrating Bar Soap;6,41;0;0;6,41;1.0;8.0;676;27715414663;23;0.9
6136;240;12;Neutrogena Hydrating Bar Soap;6,41;0;1;6,41;1.0;8.0;677;12392055840;23;0.9
6137;240;12;Aveeno Hydrating Bar Soap;6,41;1;1;6,41;1.0;8.0;687;98467008640;23;0.9
6138;240;12;Irish Spring Hydrating Bar Soap;6,41;1;1;6,41;1.0;8.0;688;25921361463;23;0.9
6139;240;12;Dove Skin Nourishing Body Wash;6,41;1;0;6,41;1.0;8.0;675;38241394404;23;0.9
6140;240;12;Olay Skin Nourishing Body Wash;6,41;0;1;6,41;1.0;8.0;676;50659071359;23;0.9
6141;240;12;Neutrogena Skin Nourishing Body Wash;6,41;0;0;6,41;1.0;8.0;677;69796136803;23;0.9
6142;240;12;Aveeno Skin Nourishing Body Wash;6,41;0;0;6,41;1.0;8.0;687;34743621104;23;0.9
6143;240;12;Irish Spring Skin Nourishing Body Wash;6,41;1;1;6,41;1.0;8.0;688;43020026977;23;0.9
6144;240;12;Dove Rich Lather Soap;6,41;1;1;6,41;1.0;8.0;675;81256727103;23;0.9
6145;240;12;Olay Rich Lather Soap;6,41;1;0;6,41;1.0;8.0;676;24402804827;23;0.9
6146;240;12;Neutrogena Rich Lather Soap;6,41;0;0;6,41;1.0;8.0;677;24289314890;23;0.9
6147;240;12;Aveeno Rich Lather Soap;6,41;1;1;6,41;1.0;8.0;687;48914837575;23;0.9
6148;240;12;Irish Spring Rich Lather Soap;6,41;1;0;6,41;1.0;8.0;688;42110206778;23;0.9
6149;240;12;Dove Purely Natural Body Wash;6,41;1;0;6,41;1.0;8.0;675;49254930079;23;0.9
6150;240;12;Olay Purely Natural Body Wash;6,41;1;1;6,41;1.0;8.0;676;55144557558;23;0.9
6151;240;12;Neutrogena Purely Natural Body Wash;6,41;0;1;6,41;1.0;8.0;677;54098372886;23;0.9
6152;240;12;Aveeno Purely Natural Body Wash;6,41;0;0;6,41;1.0;8.0;687;71023134490;23;0.9
6153;240;12;Irish Spring Purely Natural Body Wash;6,41;1;1;6,41;1.0;8.0;688;26695163559;23;0.9
6154;240;12;Dove Vitamin E Body Wash;6,41;0;1;6,41;1.0;8.0;675;18659125884;23;0.9
6155;240;12;Olay Vitamin E Body Wash;6,41;0;0;6,41;1.0;8.0;676;13255230578;23;0.9
6156;240;12;Neutrogena Vitamin E Body Wash;6,41;1;1;6,41;1.0;8.0;677;40665696116;23;0.9
6157;240;12;Aveeno Vitamin E Body Wash;6,41;1;1;6,41;1.0;8.0;687;87802738766;23;0.9
6158;240;12;Irish Spring Vitamin E Body Wash;6,41;1;0;6,41;1.0;8.0;688;32772674491;23;0.9
6159;240;12;Dove Antioxidant Body Wash;6,41;0;1;6,41;1.0;8.0;675;34528263794;23;0.9
6160;240;12;Olay Antioxidant Body Wash;6,41;0;1;6,41;1.0;8.0;676;87696017582;23;0.9
6161;240;12;Neutrogena Antioxidant Body Wash;6,41;1;1;6,41;1.0;8.0;677;15845514445;23;0.9
6162;240;12;Aveeno Antioxidant Body Wash;6,41;0;1;6,41;1.0;8.0;687;97978217697;23;0.9
6163;240;12;Irish Spring Antioxidant Body Wash;6,41;0;1;6,41;1.0;8.0;688;23022868522;23;0.9
6164;240;12;Dove Refreshing Mint Soap;6,41;1;0;6,41;1.0;8.0;675;34051761143;23;0.9
6165;240;12;Olay Refreshing Mint Soap;6,41;1;0;6,41;1.0;8.0;676;32519756213;23;0.9
6166;240;12;Neutrogena Refreshing Mint Soap;6,41;0;1;6,41;1.0;8.0;677;48511504189;23;0.9
6167;240;12;Aveeno Refreshing Mint Soap;6,41;0;0;6,41;1.0;8.0;687;54579215758;23;0.9
6168;240;12;Irish Spring Refreshing Mint Soap;6,41;1;0;6,41;1.0;8.0;688;43171520218;23;0.9
6169;200;10;StarKist Salmon;16,04;0;1;16,04;1.2;12.0;693;47460601681;24;1.1
6170;200;10;Bumble Bee Salmon;16,04;0;0;16,04;1.2;12.0;694;48405998246;24;1.1
6171;200;10;Chicken of the Sea Salmon;16,04;1;0;16,04;1.2;12.0;695;91296171276;24;1.1
6172;200;10;Wild Planet Salmon;16,04;0;0;16,04;1.2;12.0;696;99273802609;24;1.1
6173;200;10;Ocean Beauty Salmon;16,04;0;1;16,04;1.2;12.0;697;71133846541;24;1.1
6174;200;10;StarKist Tuna;16,04;0;0;16,04;1.2;12.0;693;32544784678;24;1.1
6175;200;10;Bumble Bee Tuna;16,04;0;1;16,04;1.2;12.0;694;11954735998;24;1.1
6176;200;10;Chicken of the Sea Tuna;16,04;0;1;16,04;1.2;12.0;695;57447887001;24;1.1
6177;200;10;Wild Planet Tuna;16,04;0;0;16,04;1.2;12.0;696;27352613537;24;1.1
6178;200;10;Ocean Beauty Tuna;16,04;1;0;16,04;1.2;12.0;697;78429579650;24;1.1
6179;200;10;StarKist Cod;16,04;0;0;16,04;1.2;12.0;693;22794839681;24;1.1
6180;200;10;Bumble Bee Cod;16,04;0;0;16,04;1.2;12.0;694;96532446193;24;1.1
6181;200;10;Chicken of the Sea Cod;16,04;0;1;16,04;1.2;12.0;695;76246221888;24;1.1
6182;200;10;Wild Planet Cod;16,04;1;1;16,04;1.2;12.0;696;88257184964;24;1.1
6183;200;10;Ocean Beauty Cod;16,04;1;1;16,04;1.2;12.0;697;62363621983;24;1.1
6184;200;10;StarKist Haddock;16,04;1;0;16,04;1.2;12.0;693;95046155862;24;1.1
6185;200;10;Bumble Bee Haddock;16,04;0;0;16,04;1.2;12.0;694;90294487726;24;1.1
6186;200;10;Chicken of the Sea Haddock;16,04;1;1;16,04;1.2;12.0;695;62755444868;24;1.1
6187;200;10;Wild Planet Haddock;16,04;0;0;16,04;1.2;12.0;696;29320897175;24;1.1
6188;200;10;Ocean Beauty Haddock;16,04;1;0;16,04;1.2;12.0;697;59210175542;24;1.1
6189;200;10;StarKist Halibut;16,04;0;0;16,04;1.2;12.0;693;52654736546;24;1.1
6190;200;10;Bumble Bee Halibut;16,04;0;0;16,04;1.2;12.0;694;84275989360;24;1.1
6191;200;10;Chicken of the Sea Halibut;16,04;0;0;16,04;1.2;12.0;695;33653530143;24;1.1
6192;200;10;Wild Planet Halibut;16,04;1;0;16,04;1.2;12.0;696;11223514489;24;1.1
