SALES_PRICE_CONDITION_SET_ID; PRODUCT_ID; START_DATE; END_DATE; NETTO_PRICE; VAT_RATE
1038;1038;2024-01-01 00:00:00;2024-10-03;0.74;7.0
1039;1039;2024-01-01 00:00:00;2024-10-03;0.81;7.0
1040;1040;2024-01-01 00:00:00;2024-10-03;1.32;7.0
1041;1041;2024-01-01 00:00:00;2024-10-03;0.71;7.0
1042;1042;2024-01-01 00:00:00;2024-10-03;1.15;7.0
1043;1043;2024-01-01 00:00:00;2024-10-03;1.57;7.0
1044;1044;2024-01-01 00:00:00;2024-10-03;1.27;7.0
1045;1045;2024-01-01 00:00:00;2024-10-03;3.7;7.0
1046;1046;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1047;1047;2024-01-01 00:00:00;2024-10-03;3.23;7.0
1048;1048;2024-01-01 00:00:00;2024-10-03;2.21;7.0
1049;1049;2024-01-01 00:00:00;2024-10-03;3.93;7.0
1050;1050;2024-01-01 00:00:00;2024-10-03;1.28;7.0
1051;1051;2024-01-01 00:00:00;2024-10-03;0.52;7.0
1052;1052;2024-01-01 00:00:00;2024-10-03;1.4;7.0
1053;1053;2024-01-01 00:00:00;2024-10-03;1.85;7.0
1054;1054;2024-01-01 00:00:00;2024-10-03;1.48;7.0
1055;1055;2024-01-01 00:00:00;2024-10-03;1.62;7.0
1056;1056;2024-01-01 00:00:00;2024-10-03;2.93;7.0
1057;1057;2024-01-01 00:00:00;2024-10-03;1.43;7.0
1058;1058;2024-01-01 00:00:00;2024-10-03;2.76;7.0
1059;1059;2024-01-01 00:00:00;2024-10-03;2.28;7.0
1060;1060;2024-01-01 00:00:00;2024-10-03;2.87;7.0
1061;1061;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1062;1062;2024-01-01 00:00:00;2024-10-03;2.38;7.0
1063;1063;2024-01-01 00:00:00;2024-10-03;3.18;7.0
1064;1064;2024-01-01 00:00:00;2024-10-03;0.54;7.0
1065;1065;2024-01-01 00:00:00;2024-10-03;1.88;7.0
1066;1066;2024-01-01 00:00:00;2024-10-03;2.89;7.0
1067;1067;2024-01-01 00:00:00;2024-10-03;1.74;7.0
1068;1068;2024-01-01 00:00:00;2024-10-03;2.11;7.0
1069;1069;2024-01-01 00:00:00;2024-10-03;0.57;7.0
1070;1070;2024-01-01 00:00:00;2024-10-03;3.51;7.0
1071;1071;2024-01-01 00:00:00;2024-10-03;2.64;7.0
1072;1072;2024-01-01 00:00:00;2024-10-03;1.95;7.0
1073;1073;2024-01-01 00:00:00;2024-10-03;3.45;7.0
1074;1074;2024-01-01 00:00:00;2024-10-03;3.13;7.0
1075;1075;2024-01-01 00:00:00;2024-10-03;1.54;7.0
1076;1076;2024-01-01 00:00:00;2024-10-03;3.24;7.0
1077;1077;2024-01-01 00:00:00;2024-10-03;3.68;7.0
1078;1078;2024-01-01 00:00:00;2024-10-03;1.64;7.0
1079;1079;2024-01-01 00:00:00;2024-10-03;2.21;7.0
1080;1080;2024-01-01 00:00:00;2024-10-03;2.19;7.0
1081;1081;2024-01-01 00:00:00;2024-10-03;2.91;7.0
1082;1082;2024-01-01 00:00:00;2024-10-03;1.91;7.0
1083;1083;2024-01-01 00:00:00;2024-10-03;0.5;7.0
1084;1084;2024-01-01 00:00:00;2024-10-03;1.37;7.0
1085;1085;2024-01-01 00:00:00;2024-10-03;2.24;7.0
1086;1086;2024-01-01 00:00:00;2024-10-03;2.53;7.0
1087;1087;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1088;1088;2024-01-01 00:00:00;2024-10-03;3.32;7.0
1089;1089;2024-01-01 00:00:00;2024-10-03;2.47;7.0
1090;1090;2024-01-01 00:00:00;2024-10-03;2.15;7.0
1091;1091;2024-01-01 00:00:00;2024-10-03;3.56;7.0
1092;1092;2024-01-01 00:00:00;2024-10-03;2.38;7.0
1093;1093;2024-01-01 00:00:00;2024-10-03;2.81;7.0
1094;1094;2024-01-01 00:00:00;2024-10-03;3.77;7.0
1095;1095;2024-01-01 00:00:00;2024-10-03;1.58;7.0
1096;1096;2024-01-01 00:00:00;2024-10-03;2.56;7.0
1097;1097;2024-01-01 00:00:00;2024-10-03;2.15;7.0
1098;1098;2024-01-01 00:00:00;2024-10-03;1.39;7.0
1099;1099;2024-01-01 00:00:00;2024-10-03;3.24;7.0
1100;1100;2024-01-01 00:00:00;2024-10-03;0.72;7.0
1101;1101;2024-01-01 00:00:00;2024-10-03;2.62;7.0
1102;1102;2024-01-01 00:00:00;2024-10-03;1.9;7.0
1103;1103;2024-01-01 00:00:00;2024-10-03;1.15;7.0
1104;1104;2024-01-01 00:00:00;2024-10-03;2.45;7.0
1105;1105;2024-01-01 00:00:00;2024-10-03;1.85;7.0
1106;1106;2024-01-01 00:00:00;2024-10-03;1.52;7.0
1107;1107;2024-01-01 00:00:00;2024-10-03;2.7;7.0
1108;1108;2024-01-01 00:00:00;2024-10-03;1.64;7.0
1109;1109;2024-01-01 00:00:00;2024-10-03;0.55;7.0
1110;1110;2024-01-01 00:00:00;2024-10-03;2.8;7.0
1111;1111;2024-01-01 00:00:00;2024-10-03;0.78;7.0
1112;1112;2024-01-01 00:00:00;2024-10-03;3.58;7.0
1113;1113;2024-01-01 00:00:00;2024-10-03;0.67;7.0
1114;1114;2024-01-01 00:00:00;2024-10-03;3.42;7.0
1115;1115;2024-01-01 00:00:00;2024-10-03;2.5;7.0
1116;1116;2024-01-01 00:00:00;2024-10-03;2.53;7.0
1117;1117;2024-01-01 00:00:00;2024-10-03;3.64;7.0
1118;1118;2024-01-01 00:00:00;2024-10-03;2.93;7.0
1119;1119;2024-01-01 00:00:00;2024-10-03;3.17;7.0
1120;1120;2024-01-01 00:00:00;2024-10-03;1.71;7.0
1121;1121;2024-01-01 00:00:00;2024-10-03;3.87;7.0
1122;1122;2024-01-01 00:00:00;2024-10-03;0.74;7.0
1123;1123;2024-01-01 00:00:00;2024-10-03;1.96;7.0
1124;1124;2024-01-01 00:00:00;2024-10-03;0.81;7.0
1125;1125;2024-01-01 00:00:00;2024-10-03;2.21;7.0
1126;1126;2024-01-01 00:00:00;2024-10-03;1.16;7.0
1127;1127;2024-01-01 00:00:00;2024-10-03;2.62;7.0
1128;1128;2024-01-01 00:00:00;2024-10-03;2.61;7.0
1129;1129;2024-01-01 00:00:00;2024-10-03;2.43;7.0
1130;1130;2024-01-01 00:00:00;2024-10-03;1.55;7.0
1131;1131;2024-01-01 00:00:00;2024-10-03;2.4;7.0
1132;1132;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1133;1133;2024-01-01 00:00:00;2024-10-03;1.54;7.0
1134;1134;2024-01-01 00:00:00;2024-10-03;1.82;7.0
1135;1135;2024-01-01 00:00:00;2024-10-03;1.96;7.0
1136;1136;2024-01-01 00:00:00;2024-10-03;3.61;7.0
1137;1137;2024-01-01 00:00:00;2024-10-03;1.77;7.0
1138;1138;2024-01-01 00:00:00;2024-10-03;2.44;7.0
1139;1139;2024-01-01 00:00:00;2024-10-03;2.86;7.0
1140;1140;2024-01-01 00:00:00;2024-10-03;2.56;7.0
1141;1141;2024-01-01 00:00:00;2024-10-03;1.34;7.0
1142;1142;2024-01-01 00:00:00;2024-10-03;2.95;7.0
1143;1143;2024-01-01 00:00:00;2024-10-03;1.76;7.0
1144;1144;2024-01-01 00:00:00;2024-10-03;0.85;7.0
1145;1145;2024-01-01 00:00:00;2024-10-03;1.57;7.0
1146;1146;2024-01-01 00:00:00;2024-10-03;2.57;7.0
1147;1147;2024-01-01 00:00:00;2024-10-03;1.42;7.0
1148;1148;2024-01-01 00:00:00;2024-10-03;2.69;7.0
1149;1149;2024-01-01 00:00:00;2024-10-03;0.88;7.0
1150;1150;2024-01-01 00:00:00;2024-10-03;3.19;7.0
1151;1151;2024-01-01 00:00:00;2024-10-03;0.62;7.0
1152;1152;2024-01-01 00:00:00;2024-10-03;2.63;7.0
1153;1153;2024-01-01 00:00:00;2024-10-03;0.52;7.0
1154;1154;2024-01-01 00:00:00;2024-10-03;1.7;7.0
1155;1155;2024-01-01 00:00:00;2024-10-03;1.88;7.0
1156;1156;2024-01-01 00:00:00;2024-10-03;1.82;7.0
1157;1157;2024-01-01 00:00:00;2024-10-03;3.36;7.0
1158;1158;2024-01-01 00:00:00;2024-10-03;1.32;7.0
1159;1159;2024-01-01 00:00:00;2024-10-03;3.78;7.0
1160;1160;2024-01-01 00:00:00;2024-10-03;2.76;7.0
1161;1161;2024-01-01 00:00:00;2024-10-03;3.59;7.0
1162;1162;2024-01-01 00:00:00;2024-10-03;1.59;7.0
1163;1163;2024-01-01 00:00:00;2024-10-03;0.82;7.0
1164;1164;2024-01-01 00:00:00;2024-10-03;1.71;7.0
1165;1165;2024-01-01 00:00:00;2024-10-03;2.82;7.0
1166;1166;2024-01-01 00:00:00;2024-10-03;2.21;7.0
1167;1167;2024-01-01 00:00:00;2024-10-03;2.35;7.0
1168;1168;2024-01-01 00:00:00;2024-10-03;3.82;7.0
1169;1169;2024-01-01 00:00:00;2024-10-03;2.98;7.0
1170;1170;2024-01-01 00:00:00;2024-10-03;2.65;7.0
1171;1171;2024-01-01 00:00:00;2024-10-03;3.18;7.0
1172;1172;2024-01-01 00:00:00;2024-10-03;2.77;7.0
1173;1173;2024-01-01 00:00:00;2024-10-03;2.31;7.0
1174;1174;2024-01-01 00:00:00;2024-10-03;2.27;7.0
1175;1175;2024-01-01 00:00:00;2024-10-03;1.73;7.0
1176;1176;2024-01-01 00:00:00;2024-10-03;1.71;7.0
1177;1177;2024-01-01 00:00:00;2024-10-03;1.54;7.0
1178;1178;2024-01-01 00:00:00;2024-10-03;3.78;7.0
1179;1179;2024-01-01 00:00:00;2024-10-03;2.63;7.0
1180;1180;2024-01-01 00:00:00;2024-10-03;3.9;7.0
1181;1181;2024-01-01 00:00:00;2024-10-03;1.77;7.0
1182;1182;2024-01-01 00:00:00;2024-10-03;1.4;7.0
1183;1183;2024-01-01 00:00:00;2024-10-03;1.54;7.0
1184;1184;2024-01-01 00:00:00;2024-10-03;2.84;7.0
1185;1185;2024-01-01 00:00:00;2024-10-03;1.35;7.0
1186;1186;2024-01-01 00:00:00;2024-10-03;1.68;7.0
1187;1187;2024-01-01 00:00:00;2024-10-03;2.2;7.0
1188;1188;2024-01-01 00:00:00;2024-10-03;1.79;7.0
1189;1189;2024-01-01 00:00:00;2024-10-03;0.76;7.0
1190;1190;2024-01-01 00:00:00;2024-10-03;1.3;7.0
1191;1191;2024-01-01 00:00:00;2024-10-03;2.1;7.0
1192;1192;2024-01-01 00:00:00;2024-10-03;0.98;7.0
1193;1193;2024-01-01 00:00:00;2024-10-03;0.89;7.0
1194;1194;2024-01-01 00:00:00;2024-10-03;2.81;7.0
1195;1195;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1196;1196;2024-01-01 00:00:00;2024-10-03;2.92;7.0
1197;1197;2024-01-01 00:00:00;2024-10-03;3.14;7.0
1198;1198;2024-01-01 00:00:00;2024-10-03;3.43;7.0
1199;1199;2024-01-01 00:00:00;2024-10-03;2.56;7.0
1200;1200;2024-01-01 00:00:00;2024-10-03;1.87;7.0
1201;1201;2024-01-01 00:00:00;2024-10-03;3.37;7.0
1202;1202;2024-01-01 00:00:00;2024-10-03;3.94;7.0
1203;1203;2024-01-01 00:00:00;2024-10-03;1.46;7.0
1204;1204;2024-01-01 00:00:00;2024-10-03;2.16;7.0
1205;1205;2024-01-01 00:00:00;2024-10-03;2.6;7.0
1206;1206;2024-01-01 00:00:00;2024-10-03;3.43;7.0
1207;1207;2024-01-01 00:00:00;2024-10-03;1.89;7.0
1208;1208;2024-01-01 00:00:00;2024-10-03;2.87;7.0
1209;1209;2024-01-01 00:00:00;2024-10-03;2.7;7.0
1210;1210;2024-01-01 00:00:00;2024-10-03;1.7;7.0
1211;1211;2024-01-01 00:00:00;2024-10-03;3.79;7.0
1212;1212;2024-01-01 00:00:00;2024-10-03;0.53;7.0
1213;1213;2024-01-01 00:00:00;2024-10-03;2.93;7.0
1214;1214;2024-01-01 00:00:00;2024-10-03;1.32;7.0
1215;1215;2024-01-01 00:00:00;2024-10-03;1.46;7.0
1216;1216;2024-01-01 00:00:00;2024-10-03;2.11;7.0
1217;1217;2024-01-01 00:00:00;2024-10-03;1.27;7.0
1218;1218;2024-01-01 00:00:00;2024-10-03;1.83;7.0
1219;1219;2024-01-01 00:00:00;2024-10-03;2.36;7.0
1220;1220;2024-01-01 00:00:00;2024-10-03;1.95;7.0
1221;1221;2024-01-01 00:00:00;2024-10-03;1.49;7.0
1222;1222;2024-01-01 00:00:00;2024-10-03;2.45;7.0
1223;1223;2024-01-01 00:00:00;2024-10-03;0.59;7.0
1224;1224;2024-01-01 00:00:00;2024-10-03;1.24;7.0
1225;1225;2024-01-01 00:00:00;2024-10-03;1.72;7.0
1226;1226;2024-01-01 00:00:00;2024-10-03;2.96;7.0
1227;1227;2024-01-01 00:00:00;2024-10-03;2.81;7.0
1228;1228;2024-01-01 00:00:00;2024-10-03;2.19;7.0
1229;1229;2024-01-01 00:00:00;2024-10-03;1.3;7.0
1230;1230;2024-01-01 00:00:00;2024-10-03;0.77;7.0
1231;1231;2024-01-01 00:00:00;2024-10-03;3.71;7.0
1232;1232;2024-01-01 00:00:00;2024-10-03;1.13;7.0
1233;1233;2024-01-01 00:00:00;2024-10-03;0.73;7.0
1234;1234;2024-01-01 00:00:00;2024-10-03;0.56;7.0
1235;1235;2024-01-01 00:00:00;2024-10-03;1.38;7.0
1236;1236;2024-01-01 00:00:00;2024-10-03;3.32;7.0
1237;1237;2024-01-01 00:00:00;2024-10-03;2.75;7.0
1238;1238;2024-01-01 00:00:00;2024-10-03;1.47;7.0
1239;1239;2024-01-01 00:00:00;2024-10-03;2.28;7.0
1240;1240;2024-01-01 00:00:00;2024-10-03;2.26;7.0
1241;1241;2024-01-01 00:00:00;2024-10-03;2.98;7.0
1242;1242;2024-01-01 00:00:00;2024-10-03;1.98;7.0
1243;1243;2024-01-01 00:00:00;2024-10-03;1.18;7.0
1244;1244;2024-01-01 00:00:00;2024-10-03;1.21;7.0
1245;1245;2024-01-01 00:00:00;2024-10-03;2.32;7.0
1246;1246;2024-01-01 00:00:00;2024-10-03;1.54;7.0
1247;1247;2024-01-01 00:00:00;2024-10-03;1.68;7.0
1248;1248;2024-01-01 00:00:00;2024-10-03;3.33;7.0
1249;1249;2024-01-01 00:00:00;2024-10-03;1.48;7.0
1250;1250;2024-01-01 00:00:00;2024-10-03;2.16;7.0
1251;1251;2024-01-01 00:00:00;2024-10-03;3.58;7.0
1252;1252;2024-01-01 00:00:00;2024-10-03;2.28;7.0
1253;1253;2024-01-01 00:00:00;2024-10-03;1.71;7.0
1254;1254;2024-01-01 00:00:00;2024-10-03;3.67;7.0
1255;1255;2024-01-01 00:00:00;2024-10-03;1.24;7.0
1256;1256;2024-01-01 00:00:00;2024-10-03;1.22;7.0
1257;1257;2024-01-01 00:00:00;2024-10-03;1.94;7.0
1258;1258;2024-01-01 00:00:00;2024-10-03;0.61;7.0
1259;1259;2024-01-01 00:00:00;2024-10-03;2.14;7.0
1260;1260;2024-01-01 00:00:00;2024-10-03;0.67;7.0
1261;1261;2024-01-01 00:00:00;2024-10-03;0.6;7.0
1262;1262;2024-01-01 00:00:00;2024-10-03;0.76;7.0
1263;1263;2024-01-01 00:00:00;2024-10-03;0.83;7.0
1264;1264;2024-01-01 00:00:00;2024-10-03;2.35;7.0
1265;1265;2024-01-01 00:00:00;2024-10-03;0.72;7.0
1266;1266;2024-01-01 00:00:00;2024-10-03;1.18;7.0
1267;1267;2024-01-01 00:00:00;2024-10-03;1.6;7.0
1268;1268;2024-01-01 00:00:00;2024-10-03;1.3;7.0
1269;1269;2024-01-01 00:00:00;2024-10-03;3.97;7.0
1270;1270;2024-01-01 00:00:00;2024-10-03;2.69;7.0
1271;1271;2024-01-01 00:00:00;2024-10-03;3.5;7.0
1272;1272;2024-01-01 00:00:00;2024-10-03;2.48;7.0
1273;1273;2024-01-01 00:00:00;2024-10-03;3.31;7.0
1274;1274;2024-01-01 00:00:00;2024-10-03;1.31;7.0
1275;1275;2024-01-01 00:00:00;2024-10-03;1.17;7.0
1276;1276;2024-01-01 00:00:00;2024-10-03;1.43;7.0
1277;1277;2024-01-01 00:00:00;2024-10-03;2.54;7.0
1278;1278;2024-01-01 00:00:00;2024-10-03;2.82;7.0
1279;1279;2024-01-01 00:00:00;2024-10-03;2.96;7.0
1280;1280;2024-01-01 00:00:00;2024-10-03;1.37;7.0
1281;1281;2024-01-01 00:00:00;2024-10-03;2.77;7.0
1282;1282;2024-01-01 00:00:00;2024-10-03;3.44;7.0
1283;1283;2024-01-01 00:00:00;2024-10-03;0.79;7.0
1284;1284;2024-01-01 00:00:00;2024-10-03;2.43;7.0
1285;1285;2024-01-01 00:00:00;2024-10-03;1.87;7.0
1286;1286;2024-01-01 00:00:00;2024-10-03;0.9;7.0
1287;1287;2024-01-01 00:00:00;2024-10-03;1.4;7.0
1288;1288;2024-01-01 00:00:00;2024-10-03;1.38;7.0
1289;1289;2024-01-01 00:00:00;2024-10-03;1.21;7.0
1290;1290;2024-01-01 00:00:00;2024-10-03;3.21;7.0
1291;1291;2024-01-01 00:00:00;2024-10-03;2.3;7.0
1292;1292;2024-01-01 00:00:00;2024-10-03;3.33;7.0
1293;1293;2024-01-01 00:00:00;2024-10-03;1.44;7.0
1294;1294;2024-01-01 00:00:00;2024-10-03;1.72;7.0
1295;1295;2024-01-01 00:00:00;2024-10-03;1.85;7.0
1296;1296;2024-01-01 00:00:00;2024-10-03;2.51;7.0
1297;1297;2024-01-01 00:00:00;2024-10-03;1.66;7.0
1298;1298;2024-01-01 00:00:00;2024-10-03;1.34;7.0
1299;1299;2024-01-01 00:00:00;2024-10-03;2.76;7.0
1300;1300;2024-01-01 00:00:00;2024-10-03;1.45;7.0
1301;1301;2024-01-01 00:00:00;2024-10-03;0.94;7.0
1302;1302;2024-01-01 00:00:00;2024-10-03;1.85;7.0
1303;1303;2024-01-01 00:00:00;2024-10-03;0.68;7.0
1304;1304;2024-01-01 00:00:00;2024-10-03;0.67;7.0
1305;1305;2024-01-01 00:00:00;2024-10-03;0.57;7.0
1306;1306;2024-01-01 00:00:00;2024-10-03;2.47;7.0
1307;1307;2024-01-01 00:00:00;2024-10-03;1.32;7.0
1308;1308;2024-01-01 00:00:00;2024-10-03;2.58;7.0
1309;1309;2024-01-01 00:00:00;2024-10-03;3.46;7.0
1310;1310;2024-01-01 00:00:00;2024-10-03;3.98;7.0
1311;1311;2024-01-01 00:00:00;2024-10-03;3.22;7.0
1312;1312;2024-01-01 00:00:00;2024-10-03;1.53;7.0
1313;1313;2024-01-01 00:00:00;2024-10-03;3.92;7.0
1314;1314;2024-01-01 00:00:00;2024-10-03;0.64;7.0
1315;1315;2024-01-01 00:00:00;2024-10-03;1.78;7.0
1316;1316;2024-01-01 00:00:00;2024-10-03;0.71;7.0
1317;1317;2024-01-01 00:00:00;2024-10-03;2.26;7.0
1318;1318;2024-01-01 00:00:00;2024-10-03;0.93;7.0
1319;1319;2024-01-01 00:00:00;2024-10-03;1.68;7.0
1320;1320;2024-01-01 00:00:00;2024-10-03;2.66;7.0
1321;1321;2024-01-01 00:00:00;2024-10-03;2.49;7.0
1322;1322;2024-01-01 00:00:00;2024-10-03;3.2;7.0
1323;1323;2024-01-01 00:00:00;2024-10-03;2.94;7.0
1324;1324;2024-01-01 00:00:00;2024-10-03;3.31;7.0
1325;1325;2024-01-01 00:00:00;2024-10-03;1.43;7.0
1326;1326;2024-01-01 00:00:00;2024-10-03;1.71;7.0
1327;1327;2024-01-01 00:00:00;2024-10-03;3.84;7.0
1328;1328;2024-01-01 00:00:00;2024-10-03;2.26;7.0
1329;1329;2024-01-01 00:00:00;2024-10-03;1.65;7.0
1330;1330;2024-01-01 00:00:00;2024-10-03;1.33;7.0
1331;1331;2024-01-01 00:00:00;2024-10-03;2.74;7.0
1332;1332;2024-01-01 00:00:00;2024-10-03;0.69;7.0
1333;1333;2024-01-01 00:00:00;2024-10-03;0.93;7.0
1334;1334;2024-01-01 00:00:00;2024-10-03;1.84;7.0
1335;1335;2024-01-01 00:00:00;2024-10-03;2.41;7.0
1336;1336;2024-01-01 00:00:00;2024-10-03;3.39;7.0
1337;1337;2024-01-01 00:00:00;2024-10-03;0.57;7.0
1338;1338;2024-01-01 00:00:00;2024-10-03;2.22;7.0
1339;1339;2024-01-01 00:00:00;2024-10-03;1.31;7.0
1340;1340;2024-01-01 00:00:00;2024-10-03;2.57;7.0
1341;1341;2024-01-01 00:00:00;2024-10-03;3.45;7.0
1342;1342;2024-01-01 00:00:00;2024-10-03;3.73;7.0
1343;1343;2024-01-01 00:00:00;2024-10-03;2.87;7.0
1344;1344;2024-01-01 00:00:00;2024-10-03;1.52;7.0
1345;1345;2024-01-01 00:00:00;2024-10-03;3.68;7.0
1346;1346;2024-01-01 00:00:00;2024-10-03;2.35;7.0
1347;1347;2024-01-01 00:00:00;2024-10-03;1.77;7.0
1348;1348;2024-01-01 00:00:00;2024-10-03;2.47;7.0
1349;1349;2024-01-01 00:00:00;2024-10-03;2.9;7.0
1350;1350;2024-01-01 00:00:00;2024-10-03;0.92;7.0
1351;1351;2024-01-01 00:00:00;2024-10-03;1.67;7.0
1352;1352;2024-01-01 00:00:00;2024-10-03;2.65;7.0
1353;1353;2024-01-01 00:00:00;2024-10-03;2.24;7.0
1354;1354;2024-01-01 00:00:00;2024-10-03;1.48;7.0
1355;1355;2024-01-01 00:00:00;2024-10-03;0.63;7.0
1356;1356;2024-01-01 00:00:00;2024-10-03;1.6;7.0
1357;1357;2024-01-01 00:00:00;2024-10-03;2.71;7.0
1358;1358;2024-01-01 00:00:00;2024-10-03;2.1;7.0
1359;1359;2024-01-01 00:00:00;2024-10-03;1.24;7.0
1360;1360;2024-01-01 00:00:00;2024-10-03;2.42;7.0
1361;1361;2024-01-01 00:00:00;2024-10-03;1.81;7.0
1362;1362;2024-01-01 00:00:00;2024-10-03;1.49;7.0
1363;1363;2024-01-01 00:00:00;2024-10-03;2.66;7.0
1364;1364;2024-01-01 00:00:00;2024-10-03;1.6;7.0
1365;1365;2024-01-01 00:00:00;2024-10-03;0.53;7.0
1366;1366;2024-01-01 00:00:00;2024-10-03;2.76;7.0
1367;1367;2024-01-01 00:00:00;2024-10-03;3.57;7.0
1368;1368;2024-01-01 00:00:00;2024-10-03;3.55;7.0
1369;1369;2024-01-01 00:00:00;2024-10-03;3.38;7.0
1370;1370;2024-01-01 00:00:00;2024-10-03;2.38;7.0
1371;1371;2024-01-01 00:00:00;2024-10-03;2.47;7.0
1372;1372;2024-01-01 00:00:00;2024-10-03;2.49;7.0
1373;1373;2024-01-01 00:00:00;2024-10-03;3.6;7.0
1374;1374;2024-01-01 00:00:00;2024-10-03;2.89;7.0
1375;1375;2024-01-01 00:00:00;2024-10-03;2.13;7.0
1376;1376;2024-01-01 00:00:00;2024-10-03;1.68;7.0
1377;1377;2024-01-01 00:00:00;2024-10-03;2.83;7.0
1378;1378;2024-01-01 00:00:00;2024-10-03;0.73;7.0
1379;1379;2024-01-01 00:00:00;2024-10-03;1.92;7.0
1380;1380;2024-01-01 00:00:00;2024-10-03;3.62;7.0
1381;1381;2024-01-01 00:00:00;2024-10-03;2.17;7.0
1382;1382;2024-01-01 00:00:00;2024-10-03;1.13;7.0
1383;1383;2024-01-01 00:00:00;2024-10-03;2.59;7.0
1384;1384;2024-01-01 00:00:00;2024-10-03;2.57;7.0
1385;1385;2024-01-01 00:00:00;2024-10-03;2.4;7.0
1386;1386;2024-01-01 00:00:00;2024-10-03;1.64;7.0
1387;1387;2024-01-01 00:00:00;2024-10-03;3.49;7.0
1388;1388;2024-01-01 00:00:00;2024-10-03;1.75;7.0
1389;1389;2024-01-01 00:00:00;2024-10-03;2.63;7.0
1390;1390;2024-01-01 00:00:00;2024-10-03;1.91;7.0
1391;1391;2024-01-01 00:00:00;2024-10-03;1.16;7.0
1392;1392;2024-01-01 00:00:00;2024-10-03;0.83;7.0
1393;1393;2024-01-01 00:00:00;2024-10-03;1.85;7.0
1394;1394;2024-01-01 00:00:00;2024-10-03;2.53;7.0
1395;1395;2024-01-01 00:00:00;2024-10-03;2.95;7.0
1396;1396;2024-01-01 00:00:00;2024-10-03;2.65;7.0
1397;1397;2024-01-01 00:00:00;2024-10-03;1.43;7.0
1398;1398;2024-01-01 00:00:00;2024-10-03;3.15;7.0
1399;1399;2024-01-01 00:00:00;2024-10-03;1.78;7.0
1400;1400;2024-01-01 00:00:00;2024-10-03;0.86;7.0
1401;1401;2024-01-01 00:00:00;2024-10-03;1.59;7.0
1402;1402;2024-01-01 00:00:00;2024-10-03;2.59;7.0
1403;1403;2024-01-01 00:00:00;2024-10-03;2.44;7.0
1404;1404;2024-01-01 00:00:00;2024-10-03;2.71;7.0
1405;1405;2024-01-01 00:00:00;2024-10-03;0.89;7.0
1406;1406;2024-01-01 00:00:00;2024-10-03;0.56;7.0
1407;1407;2024-01-01 00:00:00;2024-10-03;0.63;7.0
1408;1408;2024-01-01 00:00:00;2024-10-03;2.65;7.0
1409;1409;2024-01-01 00:00:00;2024-10-03;0.53;7.0
1410;1410;2024-01-01 00:00:00;2024-10-03;1.72;7.0
1411;1411;2024-01-01 00:00:00;2024-10-03;1.9;7.0
1412;1412;2024-01-01 00:00:00;2024-10-03;1.83;7.0
1413;1413;2024-01-01 00:00:00;2024-10-03;3.38;7.0
1414;1414;2024-01-01 00:00:00;2024-10-03;1.34;7.0
1415;1415;2024-01-01 00:00:00;2024-10-03;3.8;7.0
1416;1416;2024-01-01 00:00:00;2024-10-03;2.78;7.0
1417;1417;2024-01-01 00:00:00;2024-10-03;3.61;7.0
1418;1418;2024-01-01 00:00:00;2024-10-03;1.61;7.0
1419;1419;2024-01-01 00:00:00;2024-10-03;0.83;7.0
1420;1420;2024-01-01 00:00:00;2024-10-03;1.73;7.0
1421;1421;2024-01-01 00:00:00;2024-10-03;2.84;7.0
1422;1422;2024-01-01 00:00:00;2024-10-03;2.23;7.0
1423;1423;2024-01-01 00:00:00;2024-10-03;2.37;7.0
1424;1424;2024-01-01 00:00:00;2024-10-03;3.91;7.0
1425;1425;2024-01-01 00:00:00;2024-10-03;2.18;7.0
1426;1426;2024-01-01 00:00:00;2024-10-03;3.74;7.0
1427;1427;2024-01-01 00:00:00;2024-10-03;3.27;7.0
1428;1428;2024-01-01 00:00:00;2024-10-03;3.86;7.0
1429;1429;2024-01-01 00:00:00;2024-10-03;2.4;7.0
1430;1430;2024-01-01 00:00:00;2024-10-03;3.36;7.0
1431;1431;2024-01-01 00:00:00;2024-10-03;2.82;7.0
1432;1432;2024-01-01 00:00:00;2024-10-03;1.8;7.0
1433;1433;2024-01-01 00:00:00;2024-10-03;2.63;7.0
1434;1434;2024-01-01 00:00:00;2024-10-03;0.93;7.0
1435;1435;2024-01-01 00:00:00;2024-10-03;2.72;7.0
1436;1436;2024-01-01 00:00:00;2024-10-03;0.92;7.0
1437;1437;2024-01-01 00:00:00;2024-10-03;1.74;7.0
1438;1438;2024-01-01 00:00:00;2024-10-03;1.37;7.0
1439;1439;2024-01-01 00:00:00;2024-10-03;1.5;7.0
1440;1440;2024-01-01 00:00:00;2024-10-03;2.81;7.0
1441;1441;2024-01-01 00:00:00;2024-10-03;1.31;7.0
1442;1442;2024-01-01 00:00:00;2024-10-03;1.64;7.0
1443;1443;2024-01-01 00:00:00;2024-10-03;2.17;7.0
1444;1444;2024-01-01 00:00:00;2024-10-03;1.76;7.0
1445;1445;2024-01-01 00:00:00;2024-10-03;0.74;7.0
1446;1446;2024-01-01 00:00:00;2024-10-03;1.26;7.0
